# AndroidClient mimuroto
1.219260 0.128000  1.566099 0.128000 
1.566099 1.280000  3.692699 1.280000 
6.566099 2.048000  9.969729 2.048000 
11.566099 2.304000  15.463193 2.304000 
16.566099 2.304000  20.553026 2.304000 
21.566099 2.304000  25.624117 2.304000 
26.566099 2.304000  30.762521 2.304000 
31.566099 2.048000  35.483103 2.048000 
36.566099 2.048000  40.595273 2.048000 
41.566099 2.048000  45.662687 2.048000 
46.566099 2.048000  50.680480 2.048000 
51.566099 2.048000  55.680593 2.048000 
56.566099 2.048000  60.631166 2.048000 
61.566099 2.048000  65.570054 2.048000 
66.566099 2.048000  70.500604 2.048000 
71.566099 2.048000  75.436641 2.048000 
76.566099 2.048000  80.422796 2.048000 
81.566099 2.048000  85.389952 2.048000 
86.566099 2.048000  90.373262 2.048000 
91.566099 2.048000  95.542955 2.048000 
96.566099 2.048000  100.627578 2.048000 
101.566099 2.048000  105.597492 2.048000 
106.566099 2.048000  110.597702 2.048000 
111.566099 2.048000  115.561542 2.048000 
116.566099 2.048000  120.522764 2.048000 
121.566099 2.048000  125.494582 2.048000 
126.566099 2.048000  130.555148 2.048000 
131.566099 2.048000  135.587833 2.048000 
136.566099 2.048000  140.583489 2.048000 
141.566099 2.048000  145.531325 2.048000 
146.566099 2.048000  150.526900 2.048000 
151.566099 2.048000  155.494478 2.048000 
156.566099 2.048000  160.587452 2.048000 
161.566099 2.048000  165.553919 2.048000 
166.566099 2.048000  170.598973 2.048000 
171.566099 2.048000  175.528726 2.048000 
176.566099 2.048000  180.481311 2.048000 
181.566099 2.048000  185.500137 2.048000 
186.566099 2.048000  190.586964 2.048000 
191.566099 2.048000  195.575543 2.048000 
196.566099 2.048000  200.614861 2.048000 
201.566099 2.048000  205.520199 2.048000 
206.566099 2.048000  210.470832 2.048000 
211.566099 2.048000  215.601739 2.048000 
216.566099 2.048000  220.598703 2.048000 
221.566099 2.048000  225.610006 2.048000 
226.566099 2.048000  230.545049 2.048000 
231.566099 2.048000  235.473407 2.048000 
236.566099 2.048000  240.464285 2.048000 
241.566099 2.048000  245.444828 2.048000 
246.566099 2.048000  250.418550 2.048000 
251.566099 2.048000  255.398120 2.048000 
256.566099 2.048000  260.549551 2.048000 
261.566099 2.048000  265.636346 2.048000 
266.566099 2.048000  270.630406 2.048000 
271.566099 2.048000  275.582092 2.048000 
276.566099 2.048000  280.560157 2.048000 
281.566099 2.048000  285.498981 2.048000 
286.566099 2.048000  290.426970 2.048000 
291.566099 2.048000  295.473167 2.048000 
296.566099 2.048000  300.533526 2.048000 
301.566099 2.048000  305.627743 2.048000 
306.566099 2.048000  310.624946 2.048000 
311.566099 2.048000  315.521006 2.048000 
316.566099 2.048000  320.448853 2.048000 
321.566099 2.048000  325.345400 2.048000 
326.566099 2.048000  330.382691 2.048000 
331.566099 2.048000  335.456695 2.048000 
336.566099 2.048000  340.582558 2.048000 
341.566099 2.048000  345.572308 2.048000 
346.566099 2.048000  350.599563 2.048000 
351.566099 2.048000  355.580633 2.048000 
356.566099 2.048000  360.615933 2.048000 
361.566099 2.048000  365.616531 2.048000 
366.566099 2.048000  370.460175 2.048000 
371.566099 2.048000  375.386114 2.048000 
376.566099 2.048000  380.271481 2.048000 
381.566099 2.048000  385.156324 2.048000 
386.566099 2.048000  390.204090 2.048000 
391.566099 2.048000  395.276245 2.048000 
396.566099 2.048000  400.341602 2.048000 
401.566099 2.048000  405.449685 2.048000 
406.566099 2.048000  410.517257 2.048000 
411.566099 2.048000  415.553195 2.048000 
416.566099 2.048000  420.572091 2.048000 
421.566099 2.048000  425.585651 2.048000 
426.566099 2.048000  430.590721 2.048000 
431.566099 2.048000  435.579049 2.048000 
436.566099 2.048000  440.623929 2.048000 
441.566099 2.048000  445.572583 2.048000 
446.566099 2.048000  450.600296 2.048000 
451.566099 2.048000  455.556162 2.048000 
456.566099 2.048000  460.565146 2.048000 
461.566099 2.048000  465.528814 2.048000 
466.566099 2.048000  470.578602 2.048000 
471.566099 2.048000  475.563703 2.048000 
476.566099 2.048000  480.580577 2.048000 
481.566099 2.048000  485.633378 2.048000 
486.566099 2.048000  490.611025 2.048000 
491.566099 2.048000  495.547396 2.048000 
496.566099 2.048000  500.456815 2.048000 
501.566099 2.048000  505.430823 2.048000 
506.566099 2.048000  510.343400 2.048000 
511.566099 2.048000  515.283508 2.048000 
516.566099 2.048000  520.196117 2.048000 
521.566099 2.048000  525.121933 2.048000 
526.566099 2.048000  530.217938 2.048000 
531.566099 2.048000  535.266903 2.048000 
536.566099 2.048000  540.358053 2.048000 
541.566099 2.048000  545.387654 2.048000 
546.566099 2.048000  550.462415 2.048000 
551.566099 2.048000  555.544789 2.048000 
556.566099 2.048000  560.605497 2.048000 
561.566099 2.048000  565.682308 2.048000 
566.566099 2.048000  570.637365 2.048000 
571.566099 2.048000  575.650961 2.048000 
576.566099 2.048000  580.647145 2.048000 
581.566099 2.048000  585.695491 2.048000 
586.566099 2.048000  590.672767 2.048000 
591.566099 2.048000  595.640333 2.048000 
596.566099 2.048000  600.662623 2.048000 
601.566099 2.048000  605.660116 2.048000 
606.566099 2.048000  610.642086 2.048000 
611.566099 2.048000  615.644670 2.048000 
616.566099 2.048000  620.644636 2.048000 
621.566099 2.048000  625.673758 2.048000 
626.566099 2.048000  630.658387 2.048000 
631.566099 2.048000  635.635084 2.048000 
636.566099 2.048000  640.669271 2.048000 
641.566099 2.048000  645.695526 2.048000 
646.566099 2.048000  650.657949 2.048000 
651.566099 2.048000  655.655662 2.048000 
656.566099 2.048000  660.619775 2.048000 
661.566099 2.048000  665.632516 2.048000 
666.566099 2.048000  670.649803 2.048000 
671.566099 2.048000  675.674244 2.048000 
676.566099 2.048000  680.652045 2.048000 
681.566099 2.048000  685.623117 2.048000 
686.566099 2.048000  690.640862 2.048000 
691.566099 2.048000  695.681130 2.048000 
696.566099 2.048000  700.623286 2.048000 
701.566099 2.048000  705.641166 2.048000 
706.566099 2.048000  710.652250 2.048000 
711.566099 2.048000  715.684874 2.048000 
716.566099 2.048000  720.669635 2.048000 
721.566099 2.048000  725.672498 2.048000 
726.566099 2.048000  730.656299 2.048000 
731.566099 2.048000  735.650849 2.048000 
736.566099 2.048000  740.646920 2.048000 
741.566099 2.048000  745.659359 2.048000 
746.566099 2.048000  750.656124 2.048000 
751.566099 2.048000  755.644682 2.048000 
756.566099 2.048000  760.576176 2.048000 
761.566099 2.048000  765.556248 2.048000 
766.566099 2.048000  770.559848 2.048000 
771.566099 2.048000  775.567203 2.048000 
776.566099 2.048000  780.520456 2.048000 
781.566099 2.048000  785.598667 2.048000 
786.566099 2.048000  790.563200 2.048000 
791.566099 2.048000  795.573562 2.048000 
796.566099 2.048000  800.556616 2.048000 
801.566099 2.048000  805.551497 2.048000 
806.566099 2.048000  810.551039 2.048000 
811.566099 2.048000  815.527144 2.048000 
816.566099 2.048000  820.547759 2.048000 
821.566099 2.048000  825.557273 2.048000 
826.566099 2.048000  830.551171 2.048000 
831.566099 2.048000  835.560104 2.048000 
836.566099 2.048000  840.570568 2.048000 
841.566099 2.048000  845.564992 2.048000 
846.566099 2.048000  850.561464 2.048000 
851.566099 2.048000  855.569337 2.048000 
856.566099 2.048000  860.563659 2.048000 
861.566099 2.048000  865.568035 2.048000 
866.566099 2.048000  870.534977 2.048000 
871.566099 2.048000  875.598157 2.048000 
876.566099 2.048000  880.560543 2.048000 
881.566099 2.048000  885.600075 2.048000 
886.566099 1.792000  890.272048 1.792000 
891.566099 1.792000  895.242944 1.792000 
