# WEMAClient mimuroto
156.022493 0.128000  156.246398 0.128000 
156.296398 2.816000  161.011347 2.816000 
161.011347 2.816000  165.749046 2.816000 
165.749046 2.816000  170.465421 2.816000 
170.465421 2.816000  175.203688 2.816000 
175.203688 2.816000  179.945078 2.816000 
179.945078 2.816000  184.629320 2.816000 
184.629320 2.816000  189.299534 2.816000 
189.299534 2.816000  193.980400 2.816000 
193.980400 2.816000  198.671092 2.816000 
198.671092 2.816000  203.375316 2.816000 
203.375316 2.816000  208.049264 2.816000 
208.049264 2.816000  212.730511 2.816000 
212.730511 2.816000  217.435112 2.816000 
217.435112 2.816000  222.122686 2.816000 
222.122686 2.816000  226.858125 2.816000 
226.858125 2.816000  231.508440 2.816000 
231.508440 2.816000  236.193881 2.816000 
236.193881 2.816000  240.864987 2.816000 
240.864987 2.816000  245.574316 2.816000 
245.574316 2.816000  250.269250 2.816000 
250.269250 2.816000  254.959802 2.816000 
254.959802 2.816000  259.650575 2.816000 
259.650575 2.816000  264.326690 2.816000 
264.326690 2.816000  268.993959 2.816000 
268.993959 2.816000  273.671808 2.816000 
273.671808 2.816000  278.348808 2.816000 
278.348808 2.816000  283.030272 2.816000 
283.030272 2.816000  287.721635 2.816000 
287.721635 2.816000  292.412037 2.816000 
292.412037 2.816000  297.078809 2.816000 
297.078809 2.816000  301.774750 2.816000 
301.774750 2.816000  306.409227 2.816000 
306.409227 2.816000  311.002033 2.816000 
311.296398 2.816000  315.866880 2.816000 
316.296398 3.072000  321.381763 3.072000 
321.381763 2.816000  326.069644 2.816000 
326.296398 2.816000  330.920537 2.816000 
331.296398 2.816000  335.854629 2.816000 
336.296398 3.072000  341.400071 3.072000 
341.400071 2.816000  346.121031 2.816000 
346.296398 2.816000  350.975145 2.816000 
351.296398 2.816000  355.894287 2.816000 
356.296398 2.816000  360.850264 2.816000 
361.296398 3.072000  366.377308 3.072000 
366.377308 2.816000  371.127676 2.816000 
371.296398 2.816000  375.977170 2.816000 
376.296398 2.816000  380.886539 2.816000 
381.296398 2.816000  385.863054 2.816000 
386.296398 3.072000  391.366457 3.072000 
391.366457 2.816000  396.094162 2.816000 
396.296398 2.816000  400.982425 2.816000 
401.296398 2.816000  405.888262 2.816000 
406.296398 2.816000  410.854909 2.816000 
411.296398 3.072000  416.408889 3.072000 
416.408889 2.816000  421.091480 2.816000 
421.296398 2.816000  425.926902 2.816000 
426.296398 2.816000  430.875408 2.816000 
431.296398 3.072000  436.384531 3.072000 
436.384531 2.816000  441.084861 2.816000 
441.296398 2.816000  445.912074 2.816000 
446.296398 2.816000  450.868750 2.816000 
451.296398 3.072000  456.386638 3.072000 
456.386638 2.816000  461.092166 2.816000 
461.296398 2.816000  465.928304 2.816000 
466.296398 2.816000  470.868899 2.816000 
471.296398 3.072000  476.374942 3.072000 
476.374942 2.816000  481.144894 2.816000 
481.296398 2.816000  485.971090 2.816000 
486.296398 2.816000  490.836403 2.816000 
491.296398 3.072000  496.390539 3.072000 
496.390539 2.816000  501.144493 2.816000 
501.296398 2.816000  505.980643 2.816000 
506.296398 2.816000  510.900512 2.816000 
511.296398 2.816000  515.854454 2.816000 
516.296398 3.072000  521.295428 3.072000 
521.296398 3.072000  526.486353 3.072000 
526.486353 2.816000  531.179445 2.816000 
531.296398 2.816000  535.917172 2.816000 
536.296398 2.816000  540.857178 2.816000 
541.296398 3.072000  546.283827 3.072000 
546.296398 3.072000  551.470857 3.072000 
551.470857 2.816000  556.157007 2.816000 
556.296398 2.816000  560.914578 2.816000 
561.296398 2.816000  565.871407 2.816000 
566.296398 3.072000  571.321705 3.072000 
571.321705 2.816000  576.052075 2.816000 
576.296398 2.816000  580.958303 2.816000 
581.296398 2.816000  585.939475 2.816000 
586.296398 2.816000  590.886202 2.816000 
591.296398 2.816000  595.879350 2.816000 
596.296398 3.072000  601.470949 3.072000 
601.470949 2.816000  606.135903 2.816000 
606.296398 2.816000  610.887054 2.816000 
611.296398 2.816000  615.856877 2.816000 
616.296398 3.072000  621.394191 3.072000 
621.394191 2.816000  626.153850 2.816000 
626.296398 2.816000  631.008985 2.816000 
631.296398 2.816000  635.905392 2.816000 
636.296398 2.816000  640.905167 2.816000 
641.296398 2.816000  645.898400 2.816000 
646.296398 2.816000  650.932606 2.816000 
651.296398 2.816000  655.977990 2.816000 
656.296398 2.816000  660.839276 2.816000 
661.296398 3.072000  666.290927 3.072000 
666.296398 3.072000  671.416841 3.072000 
671.416841 2.816000  676.047171 2.816000 
676.296398 2.816000  680.800541 2.816000 
681.296398 3.072000  686.388432 3.072000 
686.388432 2.816000  691.080965 2.816000 
691.296398 2.816000  695.905590 2.816000 
696.296398 2.816000  700.747752 2.816000 
701.296398 3.072000  706.340201 3.072000 
706.340201 2.816000  711.011726 2.816000 
711.296398 2.816000  715.884168 2.816000 
716.296398 2.816000  720.797741 2.816000 
721.296398 3.072000  726.350248 3.072000 
726.350248 2.816000  731.062007 2.816000 
731.296398 2.816000  735.903039 2.816000 
736.296398 2.816000  740.806016 2.816000 
741.296398 3.072000  746.388825 3.072000 
746.388825 2.816000  751.093066 2.816000 
751.296398 2.816000  755.929865 2.816000 
756.296398 2.816000  760.784582 2.816000 
761.296398 3.072000  766.375782 3.072000 
766.375782 2.816000  771.065698 2.816000 
771.296398 2.816000  775.914286 2.816000 
776.296398 2.816000  780.799111 2.816000 
781.296398 3.072000  786.413651 3.072000 
786.413651 2.816000  791.135662 2.816000 
791.296398 2.816000  795.928294 2.816000 
796.296398 2.816000  800.806931 2.816000 
801.296398 3.072000  806.398896 3.072000 
806.398896 2.816000  811.103641 2.816000 
811.296398 2.816000  815.935612 2.816000 
816.296398 2.816000  820.794330 2.816000 
821.296398 3.072000  826.289294 3.072000 
826.296398 3.072000  831.331631 3.072000 
831.331631 2.816000  835.825003 2.816000 
836.296398 3.072000  841.099134 3.072000 
841.296398 3.072000  846.284587 3.072000 
846.296398 3.072000  851.377348 3.072000 
851.377348 2.816000  855.907020 2.816000 
856.296398 3.072000  861.030618 3.072000 
861.296398 3.072000  866.213711 3.072000 
866.296398 3.072000  871.328781 3.072000 
871.328781 2.816000  875.957800 2.816000 
876.296398 2.816000  880.731654 2.816000 
881.296398 3.072000  886.063775 3.072000 
886.296398 3.072000  891.202209 3.072000 
891.296398 3.072000  896.330649 3.072000 
896.330649 2.816000  900.982104 2.816000 
901.296398 2.816000  905.702749 2.816000 
906.296398 3.072000  910.922854 3.072000 
911.296398 3.072000  916.086805 3.072000 
916.296398 3.072000  920.700068 3.072000 
921.296398 3.328000  924.963676 3.328000 
926.296398 4.352000  930.740176 4.352000 
931.296398 4.864000  936.433368 4.864000 
936.433368 4.608000  941.770425 4.608000 
941.770425 4.096000  946.611955 4.096000 
946.611955 4.096000  951.455447 4.096000 
951.455447 4.096000  956.310024 4.096000 
956.310024 4.096000  961.192964 4.096000 
961.296398 4.096000  966.153706 4.096000 
966.296398 4.096000  971.125036 4.096000 
971.296398 4.096000  976.080268 4.096000 
976.296398 4.096000  980.658646 4.096000 
981.296398 4.608000  985.146515 4.608000 
986.296398 5.120000  990.299965 5.120000 
991.296398 5.120000  995.302914 5.120000 
996.296398 5.120000  1000.303765 5.120000 
1001.296398 5.120000  1005.288129 5.120000 
1006.296398 5.120000  1010.290508 5.120000 
1011.296398 5.120000  1015.294818 5.120000 
1016.296398 5.120000  1019.423473 5.120000 
1021.296398 5.120000  1024.472226 5.120000 
1026.296398 5.120000  1029.584190 5.120000 
1031.296398 5.120000  1034.544394 5.120000 
1036.296398 5.120000  1038.630875 5.120000 
