# WEMAClient mimuroto
32.057146 0.128000  32.237906 0.128000 
32.287906 3.328000  33.603996 3.328000 
33.603996 5.120000  35.054166 5.120000 
35.054166 5.120000  36.633528 5.120000 
37.287906 5.120000  39.449209 5.120000 
42.287906 5.120000  44.062100 5.120000 
47.287906 5.120000  49.069619 5.120000 
52.287906 5.120000  54.052101 5.120000 
57.287906 5.120000  59.074253 5.120000 
62.287906 5.120000  64.529402 5.120000 
67.287906 5.120000  72.243758 5.120000 
72.287906 5.120000  75.262336 5.120000 
77.287906 5.120000  80.253081 5.120000 
82.287906 5.120000  84.392215 5.120000 
87.287906 5.120000  89.340209 5.120000 
92.287906 5.120000  94.381304 5.120000 
97.287906 5.120000  103.308158 5.120000 
103.308158 4.096000  107.730547 4.096000 
107.730547 4.608000  112.937158 4.608000 
112.937158 4.352000  117.812759 4.352000 
117.812759 4.352000  122.728436 4.352000 
122.728436 4.352000  127.739395 4.352000 
127.739395 4.096000  132.799824 4.096000 
132.799824 3.840000  138.054223 3.840000 
138.054223 3.584000  142.619411 3.584000 
142.619411 3.840000  147.837518 3.840000 
147.837518 3.584000  152.285758 3.584000 
152.287906 3.840000  157.414915 3.840000 
157.414915 3.584000  162.273413 3.584000 
162.287906 3.584000  167.786898 3.584000 
167.786898 3.072000  173.084869 3.072000 
173.084869 2.816000  177.389517 2.816000 
177.389517 3.072000  182.350372 3.072000 
182.350372 3.072000  187.513676 3.072000 
187.513676 2.816000  191.898048 2.816000 
192.287906 3.072000  200.653676 3.072000 
200.653676 1.792000  203.853075 1.792000 
203.853075 2.560000  207.745743 2.560000 
207.745743 3.072000  212.261787 3.072000 
212.287906 3.328000  217.619504 3.328000 
217.619504 3.072000  222.210482 3.072000 
222.287906 3.328000  227.633379 3.328000 
227.633379 3.072000  232.888245 3.072000 
232.888245 2.816000  237.294652 2.816000 
237.294652 3.072000  242.192527 3.072000 
242.287906 3.072000  247.609181 3.072000 
247.609181 2.816000  252.046390 2.816000 
252.287906 3.072000  259.817930 3.072000 
259.817930 1.792000  262.672494 1.792000 
262.672494 3.072000  267.699535 3.072000 
267.699535 2.816000  272.521345 2.816000 
272.521345 2.816000  276.915188 2.816000 
277.287906 3.072000  285.805373 3.072000 
285.805373 1.792000  288.989959 1.792000 
288.989959 2.560000  292.884730 2.560000 
292.884730 3.072000  297.913328 3.072000 
297.913328 2.816000  302.679020 2.816000 
302.679020 2.816000  307.103095 2.816000 
307.287906 3.072000  314.081193 3.072000 
314.081193 2.048000  317.051968 2.048000 
317.287906 3.328000  325.158337 3.328000 
325.158337 2.048000  328.310953 2.048000 
328.310953 3.072000  333.501025 3.072000 
333.501025 2.816000  338.262006 2.816000 
338.262006 2.816000  342.591455 2.816000 
342.591455 3.072000  347.532320 3.072000 
347.532320 3.072000  352.787887 3.072000 
352.787887 2.816000  357.180704 2.816000 
357.287906 3.072000  365.521697 3.072000 
365.521697 1.792000  368.915553 1.792000 
368.915553 2.560000  372.783132 2.560000 
372.783132 3.072000  377.280121 3.072000 
377.287906 3.328000  382.585517 3.328000 
382.585517 3.072000  387.287411 3.072000 
387.287906 3.072000  391.834860 3.072000 
392.287906 3.328000  400.345442 3.328000 
400.345442 2.048000  404.063330 2.048000 
404.063330 2.560000  408.367059 2.560000 
408.367059 2.816000  412.606095 2.816000 
412.606095 3.072000  417.059668 3.072000 
417.287906 3.328000  425.436560 3.328000 
425.436560 1.792000  428.558738 1.792000 
428.558738 2.816000  433.439475 2.816000 
433.439475 2.816000  437.670890 2.816000 
437.670890 3.072000  442.154652 3.072000 
442.287906 3.328000  449.706001 3.328000 
449.706001 2.048000  453.167542 2.048000 
453.167542 2.816000  457.983834 2.816000 
457.983834 2.816000  462.208734 2.816000 
462.287906 3.328000  466.991841 3.328000 
467.287906 3.328000  474.557299 3.328000 
474.557299 2.048000  478.037455 2.048000 
478.037455 2.816000  482.838796 2.816000 
482.838796 2.816000  487.129419 2.816000 
487.287906 3.072000  493.898438 3.072000 
493.898438 2.304000  497.368953 2.304000 
497.368953 3.072000  502.282744 3.072000 
502.287906 3.072000  507.522153 3.072000 
507.522153 2.816000  512.029866 2.816000 
512.287906 3.072000  519.718899 3.072000 
519.718899 2.048000  523.005891 2.048000 
523.005891 3.072000  528.129049 3.072000 
528.129049 2.816000  532.929616 2.816000 
532.929616 2.816000  537.332969 2.816000 
537.332969 3.072000  541.737387 3.072000 
542.287906 3.328000  549.458680 3.328000 
549.458680 2.304000  553.022313 2.304000 
553.022313 3.072000  557.579539 3.072000 
557.579539 3.328000  562.776683 3.328000 
562.776683 3.072000  568.152707 3.072000 
568.152707 2.816000  572.442551 2.816000 
572.442551 3.072000  577.362742 3.072000 
577.362742 3.072000  582.524987 3.072000 
582.524987 2.816000  587.016518 2.816000 
587.287906 3.072000  593.791610 3.072000 
593.791610 2.304000  597.241186 2.304000 
597.287906 3.328000  601.987716 3.328000 
602.287906 3.328000  610.561982 3.328000 
610.561982 1.792000  613.693759 1.792000 
613.693759 2.816000  618.527673 2.816000 
618.527673 2.816000  622.807002 2.816000 
622.807002 3.072000  627.884974 3.072000 
627.884974 2.816000  632.590552 2.816000 
632.590552 2.816000  636.901168 2.816000 
637.287906 3.072000  643.935252 3.072000 
643.935252 2.304000  647.379901 2.304000 
647.379901 3.328000  652.498458 3.328000 
652.498458 3.072000  657.860376 3.072000 
657.860376 2.816000  662.218766 2.816000 
662.287906 3.072000  666.557963 3.072000 
667.287906 3.584000  676.071672 3.584000 
676.071672 1.792000  679.276026 1.792000 
679.276026 2.560000  683.523063 2.560000 
683.523063 2.816000  687.302487 2.816000 
687.302487 3.584000  692.330737 3.584000 
692.330737 3.328000  697.248758 3.328000 
697.287906 3.328000  701.876038 3.328000 
702.287906 3.584000  711.079165 3.584000 
711.079165 1.792000  714.245088 1.792000 
714.245088 2.816000  719.024831 2.816000 
719.024831 2.816000  723.235922 2.816000 
723.235922 3.328000  728.556225 3.328000 
728.556225 3.072000  733.811307 3.072000 
733.811307 2.816000  737.956739 2.816000 
737.956739 3.328000  742.225581 3.328000 
742.287906 3.840000  747.791476 3.840000 
747.791476 3.328000  753.154526 3.328000 
753.154526 3.072000  758.406918 3.072000 
