# VLDDashClient mimuroto
4.085322 0.128000  4.247313 0.128000 
4.247313 3.840000  8.691529 3.840000 
8.691529 4.096000  15.128568 4.096000 
15.128568 3.584000  19.905874 3.584000 
20.128568 3.584000  21.929647 3.584000 
25.128568 4.096000  29.842340 4.096000 
30.128568 4.096000  40.172016 4.096000 
45.128568 3.584000  50.537803 3.584000 
50.537803 3.328000  56.504385 3.328000 
56.504385 3.328000  63.541174 3.328000 
63.541174 3.072000  70.396816 3.072000 
70.396816 3.072000  75.821999 3.072000 
75.821999 3.072000  81.513023 3.072000 
81.513023 3.072000  87.695939 3.072000 
87.695939 2.816000  96.073150 2.816000 
96.073150 2.816000  103.181995 2.816000 
103.181995 2.816000  109.609995 2.816000 
109.609995 2.560000  114.958076 2.560000 
114.958076 2.560000  120.050464 2.560000 
120.050464 2.560000  124.792945 2.560000 
125.050464 2.560000  129.916438 2.560000 
130.050464 2.560000  135.341166 2.560000 
135.341166 2.560000  139.936689 2.560000 
140.341166 2.560000  145.116888 2.560000 
145.341166 2.560000  150.678594 2.560000 
150.678594 2.560000  155.243342 2.560000 
155.678594 2.560000  160.248750 2.560000 
160.678594 2.560000  165.402599 2.560000 
165.678594 2.560000  171.026749 2.560000 
171.026749 2.560000  176.503542 2.560000 
176.503542 2.560000  181.693849 2.560000 
181.693849 2.560000  186.618257 2.560000 
186.693849 2.560000  191.814934 2.560000 
191.814934 2.560000  196.232317 2.560000 
196.814934 2.560000  201.338354 2.560000 
201.814934 2.560000  206.866376 2.560000 
206.866376 2.560000  212.063390 2.560000 
212.063390 2.560000  217.106403 2.560000 
217.106403 2.560000  222.726684 2.560000 
222.726684 2.560000  227.923365 2.560000 
227.923365 2.560000  233.447230 2.560000 
233.447230 2.560000  237.915756 2.560000 
238.447230 2.560000  243.292443 2.560000 
243.447230 2.560000  248.160327 2.560000 
248.447230 2.560000  253.650652 2.560000 
253.650652 2.560000  258.215084 2.560000 
258.650652 2.560000  263.331206 2.560000 
263.650652 2.560000  268.031864 2.560000 
268.650652 2.560000  273.146059 2.560000 
273.650652 2.560000  279.567662 2.560000 
279.567662 2.560000  284.610720 2.560000 
284.610720 2.560000  289.637796 2.560000 
289.637796 2.560000  294.505226 2.560000 
294.637796 2.560000  299.477370 2.560000 
299.637796 2.560000  304.431467 2.560000 
304.637796 2.560000  309.333457 2.560000 
309.637796 2.560000  314.336258 2.560000 
314.637796 2.560000  319.416224 2.560000 
319.637796 2.560000  324.555301 2.560000 
324.637796 2.560000  329.698501 2.560000 
329.698501 2.560000  334.461168 2.560000 
334.698501 2.560000  339.728024 2.560000 
339.728024 2.560000  344.377720 2.560000 
344.728024 2.560000  349.746627 2.560000 
349.746627 2.560000  354.895103 2.560000 
354.895103 2.560000  359.380633 2.560000 
359.895103 2.560000  364.445931 2.560000 
364.895103 2.560000  369.902333 2.560000 
369.902333 2.560000  374.956101 2.560000 
374.956101 2.560000  380.025773 2.560000 
380.025773 2.560000  385.023582 2.560000 
385.025773 2.560000  389.407827 2.560000 
390.025773 2.560000  394.973917 2.560000 
395.025773 2.560000  399.824881 2.560000 
400.025773 2.560000  404.848294 2.560000 
405.025773 2.560000  409.812752 2.560000 
410.025773 2.560000  414.728843 2.560000 
415.025773 2.560000  419.806791 2.560000 
420.025773 2.560000  425.043679 2.560000 
425.043679 2.560000  430.316558 2.560000 
430.316558 2.560000  434.859188 2.560000 
435.316558 2.560000  439.915846 2.560000 
440.316558 2.560000  445.484952 2.560000 
445.484952 2.560000  450.193631 2.560000 
450.484952 2.560000  455.376849 2.560000 
455.484952 2.560000  460.691959 2.560000 
460.691959 2.560000  465.185242 2.560000 
465.691959 2.560000  470.992848 2.560000 
470.992848 2.560000  476.178307 2.560000 
476.178307 2.560000  480.719578 2.560000 
481.178307 2.560000  485.914258 2.560000 
486.178307 2.560000  490.307320 2.560000 
491.178307 2.560000  495.308984 2.560000 
496.178307 2.560000  500.239856 2.560000 
501.178307 2.560000  506.188565 2.560000 
506.188565 2.560000  510.933368 2.560000 
511.188565 2.560000  515.329076 2.560000 
516.188565 2.560000  519.224816 2.560000 
521.188565 2.560000  524.234442 2.560000 
526.188565 2.560000  529.967713 2.560000 
531.188565 2.560000  535.227630 2.560000 
536.188565 2.560000  539.784083 2.560000 
541.188565 2.560000  544.330129 2.560000 
546.188565 2.560000  549.339045 2.560000 
551.188565 2.560000  554.823875 2.560000 
556.188565 2.560000  560.559021 2.560000 
561.188565 2.560000  565.685773 2.560000 
566.188565 2.560000  569.949061 2.560000 
571.188565 2.560000  574.305116 2.560000 
576.188565 2.560000  579.330655 2.560000 
581.188565 2.560000  584.331903 2.560000 
586.188565 2.560000  589.316021 2.560000 
591.188565 2.560000  594.298517 2.560000 
596.188565 2.560000  599.342292 2.560000 
601.188565 2.560000  604.333133 2.560000 
606.188565 2.560000  609.338827 2.560000 
611.188565 2.560000  614.344050 2.560000 
616.188565 2.560000  619.359124 2.560000 
621.188565 2.560000  624.309043 2.560000 
626.188565 2.560000  629.283802 2.560000 
631.188565 2.816000  634.477121 2.816000 
636.188565 2.816000  639.437491 2.816000 
641.188565 2.816000  644.492370 2.816000 
646.188565 2.816000  649.533928 2.816000 
651.188565 2.816000  654.575019 2.816000 
656.188565 2.816000  659.581964 2.816000 
661.188565 2.816000  664.586787 2.816000 
666.188565 2.816000  669.544845 2.816000 
671.188565 2.816000  674.550211 2.816000 
676.188565 2.816000  679.591505 2.816000 
681.188565 2.816000  684.555739 2.816000 
686.188565 2.816000  689.585997 2.816000 
691.188565 2.816000  694.573079 2.816000 
696.188565 2.816000  699.578441 2.816000 
701.188565 2.816000  704.576491 2.816000 
706.188565 2.816000  709.559883 2.816000 
711.188565 2.816000  714.564151 2.816000 
716.188565 2.816000  719.556374 2.816000 
721.188565 2.816000  724.644503 2.816000 
726.188565 2.816000  729.601440 2.816000 
731.188565 2.816000  734.676746 2.816000 
736.188565 2.816000  739.664215 2.816000 
741.188565 2.816000  744.635509 2.816000 
746.188565 2.816000  749.799741 2.816000 
751.188565 2.816000  754.751264 2.816000 
756.188565 2.816000  759.798379 2.816000 
761.188565 2.816000  764.764201 2.816000 
766.188565 2.816000  769.836313 2.816000 
771.188565 2.816000  774.864938 2.816000 
776.188565 2.816000  779.895127 2.816000 
781.188565 2.816000  784.941276 2.816000 
786.188565 2.816000  790.176966 2.816000 
791.188565 2.816000  795.356957 2.816000 
796.188565 2.816000  800.499370 2.816000 
801.188565 2.816000  805.637840 2.816000 
