# AndroidClient mimuroto
1.085937 0.128000  1.294453 0.128000 
1.294453 2.304000  4.469512 2.304000 
6.294453 2.816000  10.977032 2.816000 
11.294453 2.560000  15.648933 2.560000 
16.294453 2.304000  19.851290 2.304000 
21.294453 2.304000  24.565702 2.304000 
26.294453 2.560000  31.092723 2.560000 
31.294453 2.304000  38.997363 2.304000 
38.997363 2.048000  53.057183 2.048000 
53.057183 1.536000  60.891526 1.536000 
60.891526 1.536000  69.185078 1.536000 
69.185078 1.280000  79.099663 1.280000 
79.099663 1.280000  85.110759 1.280000 
85.110759 1.280000  90.238675 1.280000 
90.238675 1.024000  95.288185 1.024000 
95.288185 1.024000  102.005810 1.024000 
102.005810 1.024000  108.507985 1.024000 
108.507985 1.024000  115.290974 1.024000 
115.290974 1.024000  123.206259 1.024000 
123.206259 1.024000  131.054231 1.024000 
131.054231 1.024000  138.917889 1.024000 
138.917889 0.896000  145.473420 0.896000 
145.473420 0.896000  152.127840 0.896000 
152.127840 0.896000  159.128917 0.896000 
159.128917 0.896000  165.620010 0.896000 
165.620010 0.896000  171.858522 0.896000 
171.858522 0.896000  178.267722 0.896000 
178.267722 0.896000  185.659968 0.896000 
185.659968 0.768000  191.393225 0.768000 
191.393225 0.768000  198.155692 0.768000 
198.155692 0.768000  203.414508 0.768000 
203.414508 0.768000  208.738406 0.768000 
208.738406 0.768000  214.579967 0.768000 
214.579967 0.768000  220.400822 0.768000 
220.400822 0.768000  226.173291 0.768000 
226.173291 0.768000  231.600971 0.768000 
231.600971 0.768000  238.285911 0.768000 
238.285911 0.768000  243.563556 0.768000 
243.563556 0.768000  249.090484 0.768000 
249.090484 0.768000  254.568683 0.768000 
254.568683 0.768000  260.264402 0.768000 
260.264402 0.768000  265.914316 0.768000 
265.914316 0.768000  271.013110 0.768000 
271.013110 0.768000  275.758527 0.768000 
276.013110 0.768000  281.147212 0.768000 
281.147212 0.768000  286.988973 0.768000 
286.988973 0.640000  291.215810 0.640000 
291.988973 0.640000  296.019355 0.640000 
296.988973 0.640000  301.115350 0.640000 
301.988973 0.640000  307.102694 0.640000 
307.102694 0.640000  311.357335 0.640000 
312.102694 0.640000  316.577539 0.640000 
317.102694 0.640000  321.236788 0.640000 
322.102694 0.640000  326.320190 0.640000 
327.102694 0.640000  331.158558 0.640000 
332.102694 0.640000  336.835379 0.640000 
337.102694 0.640000  341.654298 0.640000 
342.102694 0.640000  347.391859 0.640000 
347.391859 0.640000  351.826659 0.640000 
352.391859 0.640000  356.351784 0.640000 
357.391859 0.640000  361.001091 0.640000 
362.391859 0.640000  367.410035 0.640000 
367.410035 0.640000  371.409868 0.640000 
372.410035 0.640000  377.156370 0.640000 
377.410035 0.640000  381.754922 0.640000 
382.410035 0.640000  386.873334 0.640000 
