# WEMAClient mimuroto
32.011344 0.128000  32.090725 0.128000 
32.140725 5.120000  34.093517 5.120000 
34.093517 5.120000  35.564051 5.120000 
35.564051 5.120000  37.926679 5.120000 
37.926679 5.120000  39.913922 5.120000 
42.140725 5.120000  44.073109 5.120000 
47.140725 5.120000  49.078753 5.120000 
52.140725 5.120000  54.055097 5.120000 
57.140725 5.120000  59.073375 5.120000 
62.140725 5.120000  64.997329 5.120000 
67.140725 5.120000  70.932491 5.120000 
72.140725 5.120000  75.115302 5.120000 
77.140725 5.120000  79.769746 5.120000 
82.140725 5.120000  84.801923 5.120000 
87.140725 5.120000  89.713134 5.120000 
92.140725 5.120000  95.137407 5.120000 
97.140725 5.120000  102.496992 5.120000 
102.496992 4.608000  107.702078 4.608000 
107.702078 4.352000  112.599671 4.352000 
112.599671 4.352000  117.555892 4.352000 
117.555892 4.352000  122.442641 4.352000 
122.442641 4.352000  127.907439 4.352000 
127.907439 3.840000  133.415665 3.840000 
133.415665 3.328000  138.135163 3.328000 
138.135163 3.328000  142.775657 3.328000 
142.775657 3.584000  147.826532 3.584000 
147.826532 3.328000  152.544776 3.328000 
152.544776 3.328000  157.524580 3.328000 
157.524580 3.328000  163.078785 3.328000 
163.078785 2.816000  167.828225 2.816000 
167.828225 2.816000  172.556072 2.816000 
172.556072 2.816000  177.152845 2.816000 
177.152845 2.816000  181.691815 2.816000 
182.140725 3.072000  187.179271 3.072000 
187.179271 2.816000  191.713755 2.816000 
192.140725 3.072000  197.241310 3.072000 
197.241310 2.816000  201.920744 2.816000 
202.140725 2.816000  206.782114 2.816000 
207.140725 2.816000  211.804983 2.816000 
212.140725 2.816000  216.777146 2.816000 
217.140725 2.816000  221.764714 2.816000 
222.140725 2.816000  226.672100 2.816000 
227.140725 3.072000  232.028819 3.072000 
232.140725 3.072000  237.080527 3.072000 
237.140725 3.072000  242.147516 3.072000 
242.147516 2.816000  246.751557 2.816000 
247.140725 2.816000  251.657042 2.816000 
252.140725 3.072000  257.054480 3.072000 
257.140725 3.072000  262.065248 3.072000 
262.140725 3.072000  267.116753 3.072000 
267.140725 3.072000  272.025804 3.072000 
272.140725 3.072000  277.034621 3.072000 
277.140725 3.072000  282.065744 3.072000 
282.140725 3.072000  287.071523 3.072000 
287.140725 3.072000  292.020138 3.072000 
292.140725 3.072000  297.060226 3.072000 
297.140725 3.072000  302.095876 3.072000 
302.140725 3.072000  307.129575 3.072000 
307.140725 3.072000  312.061430 3.072000 
312.140725 3.072000  317.084858 3.072000 
317.140725 3.072000  322.066357 3.072000 
322.140725 3.072000  327.133424 3.072000 
327.140725 3.072000  332.024034 3.072000 
332.140725 3.072000  337.110548 3.072000 
337.140725 3.072000  342.026581 3.072000 
342.140725 3.072000  347.097403 3.072000 
347.140725 3.072000  351.939452 3.072000 
352.140725 3.072000  357.130146 3.072000 
357.140725 3.072000  362.040069 3.072000 
362.140725 3.072000  367.022390 3.072000 
367.140725 3.072000  372.108557 3.072000 
372.140725 3.072000  377.003964 3.072000 
377.140725 3.072000  382.049170 3.072000 
382.140725 3.072000  387.025553 3.072000 
387.140725 3.072000  392.134885 3.072000 
392.140725 3.072000  397.019258 3.072000 
397.140725 3.072000  401.985955 3.072000 
402.140725 3.072000  407.131931 3.072000 
407.140725 3.072000  412.074517 3.072000 
412.140725 3.072000  417.149609 3.072000 
417.149609 2.816000  421.612317 2.816000 
422.140725 3.072000  426.933614 3.072000 
427.140725 3.072000  432.106109 3.072000 
432.140725 3.072000  437.126142 3.072000 
437.140725 3.072000  442.067918 3.072000 
442.140725 3.072000  447.066433 3.072000 
447.140725 3.072000  452.096759 3.072000 
452.140725 3.072000  457.113253 3.072000 
457.140725 3.072000  462.140101 3.072000 
462.140725 3.072000  467.098038 3.072000 
467.140725 3.072000  472.082160 3.072000 
472.140725 3.072000  477.134907 3.072000 
477.140725 3.072000  482.063382 3.072000 
482.140725 3.072000  487.053890 3.072000 
487.140725 3.072000  492.100228 3.072000 
492.140725 3.072000  497.047281 3.072000 
497.140725 3.072000  502.147348 3.072000 
502.147348 2.816000  506.719876 2.816000 
507.140725 3.072000  512.062387 3.072000 
512.140725 3.072000  517.028457 3.072000 
517.140725 3.072000  522.156198 3.072000 
522.156198 2.816000  526.726162 2.816000 
527.140725 3.072000  532.023268 3.072000 
532.140725 3.072000  537.041921 3.072000 
537.140725 3.072000  542.009245 3.072000 
542.140725 3.072000  547.139291 3.072000 
547.140725 3.072000  552.029450 3.072000 
552.140725 3.072000  557.109106 3.072000 
557.140725 3.072000  562.130251 3.072000 
562.140725 3.072000  567.086215 3.072000 
567.140725 3.072000  572.107649 3.072000 
572.140725 3.072000  577.111835 3.072000 
577.140725 3.072000  582.059637 3.072000 
582.140725 3.072000  587.134677 3.072000 
587.140725 3.072000  592.007877 3.072000 
592.140725 3.072000  596.961030 3.072000 
597.140725 3.072000  601.925933 3.072000 
602.140725 3.072000  607.018058 3.072000 
607.140725 3.072000  612.023983 3.072000 
612.140725 3.072000  616.969393 3.072000 
617.140725 3.072000  622.061265 3.072000 
622.140725 3.072000  627.067770 3.072000 
627.140725 3.072000  632.076121 3.072000 
632.140725 3.072000  637.080939 3.072000 
637.140725 3.072000  642.104641 3.072000 
642.140725 3.072000  647.077754 3.072000 
647.140725 3.072000  652.025628 3.072000 
652.140725 3.072000  656.978526 3.072000 
657.140725 3.072000  662.101644 3.072000 
662.140725 3.072000  667.048860 3.072000 
667.140725 3.072000  672.080420 3.072000 
672.140725 3.072000  677.023933 3.072000 
677.140725 3.072000  681.967216 3.072000 
682.140725 3.072000  687.109183 3.072000 
687.140725 3.072000  692.089759 3.072000 
692.140725 3.072000  697.057998 3.072000 
697.140725 3.072000  702.004355 3.072000 
702.140725 3.072000  706.995583 3.072000 
707.140725 3.072000  711.973566 3.072000 
712.140725 3.072000  716.939541 3.072000 
717.140725 3.072000  722.139732 3.072000 
722.140725 3.072000  727.132071 3.072000 
727.140725 3.072000  732.104176 3.072000 
732.140725 3.072000  737.073161 3.072000 
737.140725 3.072000  742.095312 3.072000 
742.140725 3.072000  747.056141 3.072000 
747.140725 3.072000  752.008724 3.072000 
752.140725 3.072000  756.902822 3.072000 
757.140725 3.072000  761.826460 3.072000 
762.140725 3.072000  766.963517 3.072000 
767.140725 3.072000  772.101520 3.072000 
772.140725 3.072000  777.090784 3.072000 
777.140725 3.072000  782.092751 3.072000 
782.140725 3.072000  787.049553 3.072000 
787.140725 3.072000  792.000103 3.072000 
792.140725 3.072000  797.091542 3.072000 
797.140725 3.072000  801.982552 3.072000 
802.140725 3.072000  806.931173 3.072000 
807.140725 3.072000  812.134917 3.072000 
812.140725 3.072000  816.962934 3.072000 
817.140725 3.072000  822.070971 3.072000 
