# AndroidClient mimuroto
63.008336 0.128000  63.108249 0.128000 
63.158249 5.120000  65.531385 5.120000 
65.581385 5.120000  68.324840 5.120000 
68.374840 5.120000  71.605500 5.120000 
73.374840 5.120000  75.748180 5.120000 
78.374840 5.120000  80.526071 5.120000 
83.374840 5.120000  85.545307 5.120000 
88.374840 5.120000  90.513817 5.120000 
93.374840 5.120000  96.840072 5.120000 
98.374840 5.120000  104.002001 5.120000 
104.002001 5.120000  109.788451 5.120000 
109.788451 5.120000  115.609882 5.120000 
115.609882 5.120000  121.352020 5.120000 
121.352020 5.120000  127.712325 5.120000 
127.712325 5.120000  134.834878 5.120000 
134.834878 5.120000  142.119940 5.120000 
142.119940 5.120000  149.428830 5.120000 
149.478830 5.120000  156.789661 5.120000 
156.839661 5.120000  165.509788 5.120000 
165.559788 5.120000  174.294598 5.120000 
174.344598 4.864000  182.305237 4.864000 
182.355237 4.864000  190.229156 4.864000 
190.279156 4.608000  197.735314 4.608000 
197.785314 4.608000  205.174733 4.608000 
205.224733 4.352000  212.238836 4.352000 
212.288836 4.352000  219.465194 4.352000 
219.515194 4.352000  226.396131 4.352000 
226.446131 4.352000  233.473165 4.352000 
233.523165 4.096000  240.084871 4.096000 
240.134871 4.096000  246.855547 4.096000 
246.905547 4.096000  253.332755 4.096000 
253.382755 4.096000  259.938397 4.096000 
259.988397 4.096000  266.594314 4.096000 
266.644314 4.096000  273.345412 4.096000 
273.395412 3.840000  279.579068 3.840000 
279.629068 3.840000  285.734579 3.840000 
285.784579 3.840000  292.014079 3.840000 
292.064079 3.840000  298.315204 3.840000 
298.365204 3.840000  304.480953 3.840000 
304.530953 3.840000  310.646363 3.840000 
310.696363 3.840000  316.826539 3.840000 
316.876539 3.840000  323.124770 3.840000 
323.174770 3.840000  329.480131 3.840000 
329.530131 3.840000  335.627467 3.840000 
335.677467 3.584000  341.457293 3.584000 
341.507293 3.584000  347.298462 3.584000 
347.348462 3.584000  353.112236 3.584000 
353.162236 3.584000  358.974772 3.584000 
359.024772 3.584000  364.748619 3.584000 
364.798619 3.584000  370.554252 3.584000 
370.604252 3.584000  376.544205 3.584000 
376.594205 3.584000  382.416809 3.584000 
382.466809 3.584000  388.360055 3.584000 
388.410055 3.584000  394.189833 3.584000 
394.239833 3.584000  399.948877 3.584000 
399.998877 3.584000  405.688053 3.584000 
405.738053 3.584000  411.649541 3.584000 
411.699541 3.584000  417.493045 3.584000 
417.543045 3.584000  423.300343 3.584000 
423.350343 3.584000  429.100460 3.584000 
429.150460 3.584000  434.766387 3.584000 
434.816387 3.584000  440.547826 3.584000 
440.597826 3.584000  446.284850 3.584000 
446.334850 3.584000  452.140041 3.584000 
452.190041 3.584000  458.051342 3.584000 
458.101342 3.584000  463.987434 3.584000 
464.037434 3.584000  469.718872 3.584000 
469.768872 3.328000  475.037948 3.328000 
475.087948 3.328000  480.372471 3.328000 
480.422471 3.328000  485.728823 3.328000 
485.778823 3.328000  491.127837 3.328000 
491.177837 3.328000  496.557899 3.328000 
496.607899 3.328000  501.975147 3.328000 
502.025147 3.328000  507.243389 3.328000 
507.293389 3.328000  512.587335 3.328000 
512.637335 3.328000  517.820069 3.328000 
517.870069 3.328000  523.163030 3.328000 
523.213030 3.328000  528.393098 3.328000 
528.443098 3.328000  533.897369 3.328000 
533.947369 3.328000  539.326012 3.328000 
539.376012 3.328000  544.632665 3.328000 
544.682665 3.328000  550.051903 3.328000 
550.101903 3.328000  555.446221 3.328000 
555.496221 3.328000  560.916972 3.328000 
560.966972 3.328000  566.374681 3.328000 
566.424681 3.328000  571.783736 3.328000 
571.833736 3.328000  577.079455 3.328000 
577.129455 3.328000  582.496179 3.328000 
582.546179 3.328000  587.924219 3.328000 
587.974219 3.328000  593.277796 3.328000 
593.327796 3.328000  598.510490 3.328000 
598.560490 3.328000  603.995602 3.328000 
604.045602 3.328000  609.269553 3.328000 
609.319553 3.328000  614.548462 3.328000 
614.598462 3.328000  619.812441 3.328000 
619.862441 3.328000  625.150784 3.328000 
625.200784 3.328000  630.551190 3.328000 
630.601190 3.328000  635.937760 3.328000 
635.987760 3.328000  641.349231 3.328000 
641.399231 3.328000  646.744895 3.328000 
646.794895 3.328000  652.126957 3.328000 
652.176957 3.328000  657.484999 3.328000 
657.534999 3.328000  662.828740 3.328000 
662.878740 3.328000  668.216933 3.328000 
668.266933 3.072000  673.176028 3.072000 
673.176028 3.072000  677.997809 3.072000 
677.997809 3.072000  682.909522 3.072000 
682.909522 3.072000  687.812562 3.072000 
687.812562 3.072000  692.639808 3.072000 
692.639808 3.072000  697.564786 3.072000 
697.564786 3.072000  702.447842 3.072000 
702.447842 3.072000  707.328247 3.072000 
707.328247 3.072000  712.124813 3.072000 
712.124813 3.072000  716.991093 3.072000 
716.991093 3.072000  721.843252 3.072000 
721.843252 3.072000  726.673746 3.072000 
726.673746 3.072000  731.467267 3.072000 
731.467267 3.072000  736.274054 3.072000 
736.274054 3.072000  741.189945 3.072000 
741.189945 3.072000  746.114242 3.072000 
746.114242 3.072000  750.890566 3.072000 
750.890566 3.072000  755.759948 3.072000 
755.759948 3.072000  760.326700 3.072000 
760.326700 3.072000  765.179261 3.072000 
765.179261 3.072000  770.012816 3.072000 
770.012816 3.072000  775.004345 3.072000 
775.004345 3.072000  779.956229 3.072000 
779.956229 3.072000  784.969656 3.072000 
784.969656 3.072000  789.873181 3.072000 
789.873181 3.072000  794.784223 3.072000 
794.784223 3.072000  799.726246 3.072000 
