# AndroidClient mimuroto
1.059848 0.128000  1.404433 0.128000 
1.404433 1.280000  3.899244 1.280000 
6.404433 1.792000  9.571679 1.792000 
11.404433 2.048000  14.075234 2.048000 
16.404433 2.304000  19.662723 2.304000 
21.404433 2.304000  24.667255 2.304000 
26.404433 2.560000  30.374997 2.560000 
31.404433 2.560000  41.549914 2.560000 
41.549914 1.792000  53.790595 1.792000 
53.790595 1.536000  61.030849 1.536000 
61.030849 1.280000  66.247589 1.280000 
66.247589 1.280000  73.964508 1.280000 
73.964508 1.280000  82.525294 1.280000 
82.525294 1.024000  86.499641 1.024000 
87.525294 1.024000  93.005669 1.024000 
93.005669 1.024000  98.488153 1.024000 
98.488153 1.024000  105.927589 1.024000 
105.927589 1.024000  112.845483 1.024000 
112.845483 1.024000  120.823600 1.024000 
120.823600 1.024000  129.938989 1.024000 
129.938989 0.896000  136.079156 0.896000 
136.079156 0.896000  142.659080 0.896000 
142.659080 0.896000  149.595703 0.896000 
149.595703 0.896000  155.979124 0.896000 
155.979124 0.896000  162.458644 0.896000 
162.458644 0.896000  168.884941 0.896000 
168.884941 0.768000  174.744470 0.768000 
174.744470 0.768000  180.575265 0.768000 
180.575265 0.768000  186.618697 0.768000 
186.618697 0.768000  191.707195 0.768000 
191.707195 0.768000  197.825569 0.768000 
197.825569 0.768000  203.241048 0.768000 
203.241048 0.768000  208.793736 0.768000 
208.793736 0.768000  213.864763 0.768000 
213.864763 0.768000  219.671108 0.768000 
219.671108 0.768000  225.970580 0.768000 
225.970580 0.768000  231.405031 0.768000 
231.405031 0.768000  236.555743 0.768000 
236.555743 0.768000  242.647537 0.768000 
242.647537 0.768000  248.282441 0.768000 
248.282441 0.768000  254.299061 0.768000 
254.299061 0.640000  258.372512 0.640000 
259.299061 0.640000  263.556985 0.640000 
264.299061 0.640000  269.651287 0.640000 
269.651287 0.640000  273.538866 0.640000 
274.651287 0.640000  279.648659 0.640000 
279.651287 0.640000  283.789463 0.640000 
284.651287 0.640000  289.483393 0.640000 
289.651287 0.640000  293.510847 0.640000 
294.651287 0.640000  299.510282 0.640000 
299.651287 0.640000  304.874067 0.640000 
304.874067 0.640000  309.939295 0.640000 
309.939295 0.640000  314.358464 0.640000 
314.939295 0.640000  319.509036 0.640000 
319.939295 0.640000  324.319130 0.640000 
324.939295 0.640000  329.720191 0.640000 
329.939295 0.640000  334.761622 0.640000 
334.939295 0.640000  339.536418 0.640000 
339.939295 0.640000  344.249269 0.640000 
344.939295 0.640000  349.420670 0.640000 
349.939295 0.640000  354.065004 0.640000 
354.939295 0.640000  359.619890 0.640000 
359.939295 0.640000  364.120187 0.640000 
364.939295 0.640000  369.216073 0.640000 
369.939295 0.640000  374.353853 0.640000 
374.939295 0.640000  379.400341 0.640000 
379.939295 0.640000  384.042411 0.640000 
384.939295 0.640000  389.374685 0.640000 
389.939295 0.640000  394.581522 0.640000 
394.939295 0.640000  399.566627 0.640000 
399.939295 0.640000  404.262967 0.640000 
404.939295 0.640000  410.321341 0.640000 
410.321341 0.640000  414.562465 0.640000 
415.321341 0.640000  420.244044 0.640000 
420.321341 0.640000  425.057950 0.640000 
425.321341 0.640000  429.391314 0.640000 
430.321341 0.640000  434.603564 0.640000 
435.321341 0.640000  440.109008 0.640000 
440.321341 0.640000  445.213947 0.640000 
445.321341 0.640000  450.200963 0.640000 
450.321341 0.640000  455.067378 0.640000 
455.321341 0.640000  460.257361 0.640000 
460.321341 0.640000  464.936646 0.640000 
465.321341 0.640000  470.126450 0.640000 
470.321341 0.640000  474.937601 0.640000 
475.321341 0.640000  479.636467 0.640000 
480.321341 0.640000  485.005968 0.640000 
485.321341 0.640000  490.131015 0.640000 
490.321341 0.640000  494.848142 0.640000 
495.321341 0.640000  499.460292 0.640000 
500.321341 0.640000  504.485502 0.640000 
505.321341 0.640000  508.626824 0.640000 
510.321341 0.640000  513.530633 0.640000 
515.321341 0.640000  518.301386 0.640000 
520.321341 0.640000  524.651751 0.640000 
525.321341 0.640000  530.766757 0.640000 
530.766757 0.640000  534.126634 0.640000 
535.766757 0.640000  539.194909 0.640000 
540.766757 0.640000  545.256096 0.640000 
