# AndroidClient mimuroto
1.206765 0.128000  1.557965 0.128000 
1.557965 1.280000  4.435185 1.280000 
6.557965 1.536000  10.001948 1.536000 
11.557965 1.536000  15.040053 1.536000 
16.557965 1.536000  20.032900 1.536000 
21.557965 1.536000  25.011646 1.536000 
26.557965 1.536000  30.018788 1.536000 
31.557965 1.536000  35.010154 1.536000 
36.557965 1.536000  40.046301 1.536000 
41.557965 1.536000  45.035196 1.536000 
46.557965 1.536000  49.986010 1.536000 
51.557965 1.536000  55.101675 1.536000 
56.557965 1.536000  60.032410 1.536000 
61.557965 1.536000  65.058069 1.536000 
66.557965 1.536000  69.991793 1.536000 
71.557965 1.536000  74.997881 1.536000 
76.557965 1.536000  80.020229 1.536000 
81.557965 1.536000  85.014411 1.536000 
86.557965 1.536000  90.040733 1.536000 
91.557965 1.536000  94.981217 1.536000 
96.557965 1.536000  100.013651 1.536000 
101.557965 1.536000  105.003513 1.536000 
106.557965 1.536000  110.021673 1.536000 
111.557965 1.536000  115.031122 1.536000 
116.557965 1.536000  120.000563 1.536000 
121.557965 1.536000  125.029682 1.536000 
126.557965 1.536000  130.007226 1.536000 
131.557965 1.536000  135.049876 1.536000 
136.557965 1.536000  140.030984 1.536000 
141.557965 1.536000  145.018793 1.536000 
146.557965 1.536000  150.039013 1.536000 
151.557965 1.536000  155.024845 1.536000 
156.557965 1.536000  160.047507 1.536000 
161.557965 1.536000  165.011753 1.536000 
166.557965 1.536000  170.018920 1.536000 
171.557965 1.536000  174.991512 1.536000 
176.557965 1.536000  180.056307 1.536000 
181.557965 1.536000  185.044595 1.536000 
186.557965 1.536000  190.048302 1.536000 
191.557965 1.536000  195.008873 1.536000 
196.557965 1.536000  200.033177 1.536000 
201.557965 1.536000  205.058564 1.536000 
206.557965 1.536000  210.046759 1.536000 
211.557965 1.536000  215.027300 1.536000 
216.557965 1.536000  220.078509 1.536000 
221.557965 1.536000  225.056896 1.536000 
226.557965 1.536000  230.023106 1.536000 
231.557965 1.536000  235.062953 1.536000 
236.557965 1.536000  240.045610 1.536000 
241.557965 1.536000  245.044372 1.536000 
246.557965 1.536000  250.075569 1.536000 
251.557965 1.536000  255.044168 1.536000 
256.557965 1.536000  260.096021 1.536000 
261.557965 1.536000  265.108702 1.536000 
266.557965 1.536000  270.078296 1.536000 
271.557965 1.536000  275.120861 1.536000 
276.557965 1.536000  280.118549 1.536000 
281.557965 1.536000  285.097529 1.536000 
286.557965 1.536000  290.105251 1.536000 
291.557965 1.536000  295.080892 1.536000 
296.557965 1.536000  300.101473 1.536000 
301.557965 1.536000  305.107125 1.536000 
306.557965 1.536000  310.088219 1.536000 
311.557965 1.536000  315.109606 1.536000 
316.557965 1.536000  320.091552 1.536000 
321.557965 1.536000  325.107211 1.536000 
326.557965 1.536000  330.083883 1.536000 
331.557965 1.536000  335.140500 1.536000 
336.557965 1.536000  340.081602 1.536000 
341.557965 1.536000  345.071917 1.536000 
346.557965 1.536000  350.083311 1.536000 
351.557965 1.536000  355.089952 1.536000 
356.557965 1.536000  360.100916 1.536000 
361.557965 1.536000  365.086861 1.536000 
366.557965 1.536000  370.092189 1.536000 
371.557965 1.536000  375.067316 1.536000 
376.557965 1.536000  380.114071 1.536000 
381.557965 1.536000  385.125890 1.536000 
386.557965 1.536000  390.124382 1.536000 
391.557965 1.536000  395.114273 1.536000 
396.557965 1.536000  400.071921 1.536000 
401.557965 1.536000  405.101618 1.536000 
406.557965 1.536000  410.133068 1.536000 
411.557965 1.536000  415.119785 1.536000 
416.557965 1.536000  420.090473 1.536000 
421.557965 1.536000  425.098218 1.536000 
426.557965 1.536000  430.108344 1.536000 
431.557965 1.536000  435.089692 1.536000 
436.557965 1.536000  440.077980 1.536000 
441.557965 1.536000  445.094113 1.536000 
446.557965 1.536000  450.084780 1.536000 
451.557965 1.536000  455.064884 1.536000 
456.557965 1.536000  460.132451 1.536000 
461.557965 1.536000  465.097432 1.536000 
466.557965 1.536000  470.095213 1.536000 
471.557965 1.536000  475.088664 1.536000 
476.557965 1.536000  480.101409 1.536000 
481.557965 1.536000  485.095581 1.536000 
486.557965 1.536000  490.074837 1.536000 
491.557965 1.536000  495.090621 1.536000 
496.557965 1.536000  500.074394 1.536000 
501.557965 1.536000  505.125922 1.536000 
506.557965 1.536000  510.131156 1.536000 
511.557965 1.536000  515.094416 1.536000 
516.557965 1.536000  520.101882 1.536000 
521.557965 1.536000  525.113123 1.536000 
526.557965 1.536000  530.076820 1.536000 
531.557965 1.536000  535.120012 1.536000 
536.557965 1.536000  540.109610 1.536000 
541.557965 1.536000  545.095450 1.536000 
546.557965 1.536000  550.105777 1.536000 
551.557965 1.536000  555.083134 1.536000 
556.557965 1.536000  560.085974 1.536000 
561.557965 1.536000  565.067670 1.536000 
566.557965 1.536000  570.074838 1.536000 
571.557965 1.536000  575.110570 1.536000 
576.557965 1.536000  580.111231 1.536000 
581.557965 1.536000  585.124049 1.536000 
586.557965 1.536000  590.075815 1.536000 
591.557965 1.536000  595.095401 1.536000 
596.557965 1.536000  600.116293 1.536000 
601.557965 1.536000  605.101491 1.536000 
606.557965 1.536000  610.101889 1.536000 
611.557965 1.536000  615.080519 1.536000 
616.557965 1.536000  620.101970 1.536000 
621.557965 1.536000  625.096829 1.536000 
626.557965 1.536000  630.099093 1.536000 
631.557965 1.536000  635.091663 1.536000 
636.557965 1.536000  640.093123 1.536000 
641.557965 1.536000  645.120960 1.536000 
646.557965 1.536000  650.102029 1.536000 
651.557965 1.536000  655.075549 1.536000 
656.557965 1.536000  660.087198 1.536000 
661.557965 1.536000  665.085913 1.536000 
666.557965 1.536000  670.104657 1.536000 
671.557965 1.536000  675.081548 1.536000 
676.557965 1.536000  680.072948 1.536000 
681.557965 1.536000  685.107711 1.536000 
686.557965 1.536000  690.082891 1.536000 
691.557965 1.536000  695.102310 1.536000 
696.557965 1.536000  700.117402 1.536000 
701.557965 1.536000  705.105953 1.536000 
706.557965 1.536000  710.107647 1.536000 
711.557965 1.536000  715.095530 1.536000 
716.557965 1.536000  720.072098 1.536000 
721.557965 1.536000  725.062176 1.536000 
