# AndroidClient mimuroto
1.059848 0.128000  1.404433 0.128000 
1.404433 1.280000  4.346278 1.280000 
6.404433 1.536000  9.789015 1.536000 
11.404433 1.536000  14.858294 1.536000 
16.404433 1.536000  19.811538 1.536000 
21.404433 1.536000  24.796651 1.536000 
26.404433 1.536000  29.818561 1.536000 
31.404433 1.536000  34.803208 1.536000 
36.404433 1.536000  39.841759 1.536000 
41.404433 1.536000  44.818649 1.536000 
46.404433 1.536000  49.763118 1.536000 
51.404433 1.792000  55.166072 1.792000 
56.404433 1.792000  60.102001 1.792000 
61.404433 1.792000  65.124495 1.792000 
66.404433 1.792000  70.049829 1.792000 
71.404433 1.792000  75.057733 1.792000 
76.404433 1.792000  80.081170 1.792000 
81.404433 1.792000  85.078336 1.792000 
86.404433 1.792000  90.102940 1.792000 
91.404433 1.792000  95.044882 1.792000 
96.404433 1.792000  100.077190 1.792000 
101.404433 1.792000  105.063730 1.792000 
106.404433 1.792000  110.084362 1.792000 
111.404433 1.792000  115.106181 1.792000 
116.404433 1.792000  120.068088 1.792000 
121.404433 1.792000  125.093347 1.792000 
126.404433 1.792000  130.076127 1.792000 
131.404433 1.792000  135.112821 1.792000 
136.404433 1.792000  140.092300 1.792000 
141.404433 1.792000  145.080302 1.792000 
146.404433 1.792000  150.097946 1.792000 
151.404433 1.792000  155.081298 1.792000 
156.404433 1.792000  160.113248 1.792000 
161.404433 1.792000  165.076245 1.792000 
166.404433 1.792000  170.086566 1.792000 
171.404433 1.792000  175.054571 1.792000 
176.404433 1.792000  180.161157 1.792000 
181.404433 1.792000  185.160597 1.792000 
186.404433 1.792000  190.161256 1.792000 
191.404433 1.792000  195.121246 1.792000 
196.404433 1.792000  200.151853 1.792000 
201.404433 1.792000  205.178090 1.792000 
206.404433 1.792000  210.163401 1.792000 
211.404433 1.792000  215.147391 1.792000 
216.404433 1.792000  220.190181 1.792000 
221.404433 1.792000  225.173430 1.792000 
226.404433 1.792000  230.135790 1.792000 
231.404433 1.792000  235.171960 1.792000 
236.404433 1.792000  240.154232 1.792000 
241.404433 1.792000  245.158838 1.792000 
246.404433 1.792000  250.190248 1.792000 
251.404433 1.792000  255.164954 1.792000 
256.404433 1.792000  260.220469 1.792000 
261.404433 1.792000  265.216396 1.792000 
266.404433 1.792000  270.192593 1.792000 
271.404433 1.792000  275.220114 1.792000 
276.404433 1.792000  280.236436 1.792000 
281.404433 1.792000  285.220654 1.792000 
286.404433 1.792000  290.227048 1.792000 
291.404433 1.792000  295.191792 1.792000 
296.404433 1.792000  300.229409 1.792000 
301.404433 1.792000  305.226316 1.792000 
306.404433 1.792000  310.194292 1.792000 
311.404433 1.792000  315.233434 1.792000 
316.404433 1.792000  320.211955 1.792000 
321.404433 1.792000  325.221033 1.792000 
326.404433 1.792000  330.197707 1.792000 
331.404433 1.792000  335.252282 1.792000 
336.404433 1.792000  340.196520 1.792000 
341.404433 1.792000  345.189272 1.792000 
346.404433 1.792000  350.190230 1.792000 
351.404433 1.792000  355.199321 1.792000 
356.404433 1.792000  360.216471 1.792000 
361.404433 1.792000  365.209999 1.792000 
366.404433 1.792000  370.212817 1.792000 
371.404433 1.792000  375.171118 1.792000 
376.404433 1.792000  380.228560 1.792000 
381.404433 1.792000  385.248829 1.792000 
386.404433 1.792000  390.241989 1.792000 
391.404433 1.792000  395.218841 1.792000 
396.404433 1.792000  400.193389 1.792000 
401.404433 1.792000  405.222062 1.792000 
406.404433 1.792000  410.258520 1.792000 
411.404433 1.792000  415.238486 1.792000 
416.404433 1.792000  420.205273 1.792000 
421.404433 1.792000  425.223971 1.792000 
426.404433 1.792000  430.229875 1.792000 
431.404433 1.792000  435.211379 1.792000 
436.404433 1.792000  440.191012 1.792000 
441.404433 1.792000  445.214000 1.792000 
446.404433 1.792000  450.205007 1.792000 
451.404433 1.792000  455.168469 1.792000 
456.404433 1.792000  460.248005 1.792000 
461.404433 1.792000  465.220398 1.792000 
466.404433 1.792000  470.209438 1.792000 
471.404433 1.792000  475.193254 1.792000 
476.404433 1.792000  480.216678 1.792000 
481.404433 1.792000  485.208291 1.792000 
486.404433 1.792000  490.195181 1.792000 
