#play delay
91.095063 86.095063
131.095063 0.000000
171.536617 0.441554
178.799735 2.263118
186.532563 2.732828
194.769396 3.236833
202.622945 2.853549
209.977213 2.354268
217.422226 2.445013
224.856663 2.434437
231.722182 1.865519
238.633011 1.910829
245.602650 1.969639
252.583758 1.981108
259.017538 1.433780
265.616827 1.599289
272.110745 1.493918
278.558439 1.447694
284.948577 1.390138
291.413814 1.465237
297.935672 1.521858
304.308487 1.372815
310.420883 1.112396
316.589700 1.168817
322.851021 1.261321
328.876647 1.025626
335.049333 1.172686
341.060604 1.011271
347.112096 1.051492
353.297227 1.185131
359.405386 1.108159
365.370533 0.965147
371.316655 0.946122
377.282349 0.965694
383.276020 0.993671
389.181018 0.904998
395.280628 1.099610
400.881877 0.601249
406.356191 0.474314
411.880458 0.524267
417.427510 0.547052
422.966844 0.539334
428.614642 0.647798
434.180851 0.566209
439.812353 0.631502
445.378914 0.566561
451.026229 0.647315
456.508579 0.482350
462.049795 0.541216
467.667711 0.617916
473.218848 0.551137
478.849679 0.630831
484.489873 0.640194
490.089934 0.600061
495.722942 0.633008
501.189948 0.467006
506.628166 0.438218
512.059338 0.431172
517.684636 0.625298
523.196765 0.512129
528.699852 0.503087
534.210545 0.510693
539.709928 0.499383
545.199867 0.489939
550.697622 0.497755
556.230982 0.533360
561.705792 0.474810
567.190000 0.484208
572.671260 0.481260
578.266025 0.594765
583.726444 0.460419
589.248661 0.522217
594.705549 0.456888
600.383023 0.677474
605.843463 0.460440
611.330224 0.486761
616.708904 0.378680
622.193827 0.484923
627.697241 0.503414
633.217422 0.520181
638.805429 0.588007
644.347552 0.542123
649.852636 0.505084
684.933060 0.080424
690.002903 0.069843
695.142009 0.139106
700.357204 0.215195
705.450829 0.093625
710.511313 0.060484
715.608302 0.096989
720.726553 0.118251
725.792548 0.065995
