# AndroidClient mimuroto
121.004385 0.128000  121.045671 0.128000 
121.095671 5.120000  126.929384 5.120000 
126.979384 4.352000  131.951339 4.352000 
131.951339 4.352000  136.812531 4.352000 
136.812531 4.352000  141.734948 4.352000 
141.734948 4.352000  146.691565 4.352000 
146.691565 4.352000  151.703423 4.352000 
151.703423 4.352000  157.788121 4.352000 
157.838121 4.096000  163.648313 4.096000 
163.698313 4.096000  169.476004 4.096000 
169.526004 4.096000  175.315322 4.096000 
175.365322 3.840000  180.656936 3.840000 
180.706936 3.840000  187.133660 3.840000 
187.183660 3.840000  193.637231 3.840000 
193.687231 3.584000  199.683748 3.584000 
199.733748 3.584000  205.657254 3.584000 
205.707254 3.584000  211.690459 3.584000 
211.740459 3.584000  217.729895 3.584000 
217.779895 3.584000  223.813141 3.584000 
223.863141 3.328000  229.492266 3.328000 
229.542266 3.328000  235.151453 3.328000 
235.201453 3.328000  240.749903 3.328000 
240.799903 3.328000  246.429157 3.328000 
246.479157 3.328000  252.145408 3.328000 
252.195408 3.328000  257.846107 3.328000 
257.896107 3.328000  263.480871 3.328000 
263.530871 3.328000  269.067893 3.328000 
269.117893 3.328000  274.707810 3.328000 
274.757810 3.328000  280.277925 3.328000 
280.327925 3.328000  285.976051 3.328000 
286.026051 3.328000  291.578596 3.328000 
291.628596 3.328000  297.228394 3.328000 
297.278394 3.072000  302.363917 3.072000 
302.413917 3.072000  307.497662 3.072000 
307.547662 3.072000  312.574415 3.072000 
312.624415 3.072000  317.780605 3.072000 
317.830605 3.072000  322.974181 3.072000 
323.024181 3.072000  328.202173 3.072000 
328.252173 3.072000  333.404308 3.072000 
333.454308 3.072000  338.548404 3.072000 
338.598404 3.072000  343.755995 3.072000 
343.805995 3.072000  348.957136 3.072000 
349.007136 3.072000  354.265896 3.072000 
354.315896 3.072000  359.399254 3.072000 
359.449254 3.072000  364.614545 3.072000 
364.664545 3.072000  369.822028 3.072000 
369.872028 3.072000  375.052402 3.072000 
375.102402 3.072000  380.257681 3.072000 
380.307681 3.072000  385.536053 3.072000 
385.586053 3.072000  390.675533 3.072000 
390.725533 3.072000  395.787724 3.072000 
395.837724 3.072000  400.918546 3.072000 
400.968546 3.072000  406.074010 3.072000 
406.124010 3.072000  411.289783 3.072000 
411.339783 3.072000  416.404107 3.072000 
416.454107 3.072000  421.607466 3.072000 
421.657466 3.072000  426.705186 3.072000 
426.755186 3.072000  431.820012 3.072000 
431.870012 3.072000  436.987845 3.072000 
437.037845 3.072000  442.104599 3.072000 
442.154599 3.072000  447.255665 3.072000 
447.305665 3.072000  452.386341 3.072000 
452.436341 3.072000  457.600274 3.072000 
457.650274 3.072000  462.783650 3.072000 
462.833650 3.072000  467.848480 3.072000 
467.898480 3.072000  472.867388 3.072000 
472.867388 3.072000  477.946587 3.072000 
477.996587 3.072000  483.179866 3.072000 
483.229866 3.072000  488.367152 3.072000 
488.417152 3.072000  493.555341 3.072000 
493.605341 3.072000  498.590876 3.072000 
498.590876 3.072000  503.723401 3.072000 
503.773401 3.072000  508.709694 3.072000 
508.709694 3.072000  513.749524 3.072000 
513.749524 3.072000  518.818329 3.072000 
518.868329 3.072000  523.981843 3.072000 
524.031843 3.072000  529.146735 3.072000 
529.196735 3.072000  534.269384 3.072000 
534.319384 3.072000  539.418037 3.072000 
539.468037 3.072000  544.480038 3.072000 
544.530038 3.072000  549.585257 3.072000 
549.635257 3.072000  554.643265 3.072000 
554.693265 3.072000  559.806642 3.072000 
559.856642 3.072000  564.829710 3.072000 
564.829710 3.072000  569.820459 3.072000 
569.820459 3.072000  574.900887 3.072000 
574.950887 3.072000  579.964078 3.072000 
580.014078 3.072000  585.072831 3.072000 
585.122831 3.072000  590.201010 3.072000 
590.251010 3.072000  595.136645 3.072000 
595.136645 3.072000  600.180687 3.072000 
600.180687 3.072000  605.190234 3.072000 
605.190234 3.072000  610.244020 3.072000 
610.244020 3.072000  615.312339 3.072000 
615.362339 3.072000  620.375676 3.072000 
620.425676 3.072000  625.443384 3.072000 
625.493384 3.072000  630.562864 3.072000 
630.612864 3.072000  635.576843 3.072000 
635.576843 3.072000  640.447599 3.072000 
640.447599 3.072000  645.476191 3.072000 
645.476191 3.072000  650.465206 3.072000 
650.465206 3.072000  654.642074 3.072000 
654.642074 3.072000  659.443128 3.072000 
659.443128 3.072000  664.527975 3.072000 
664.527975 3.072000  669.697942 3.072000 
669.697942 2.816000  674.313029 2.816000 
674.313029 2.816000  678.894077 2.816000 
678.894077 2.816000  683.557174 2.816000 
683.557174 2.816000  688.187692 2.816000 
688.187692 2.816000  692.733812 2.816000 
692.733812 2.816000  697.380093 2.816000 
697.380093 2.816000  702.046309 2.816000 
702.046309 2.816000  706.589250 2.816000 
706.589250 2.816000  711.237037 2.816000 
711.237037 2.816000  715.955126 2.816000 
715.955126 2.816000  720.552656 2.816000 
720.552656 2.816000  725.106230 2.816000 
725.106230 2.816000  729.764130 2.816000 
729.764130 2.816000  734.432903 2.816000 
734.432903 2.816000  739.017703 2.816000 
739.017703 2.816000  743.630542 2.816000 
743.630542 2.816000  748.187318 2.816000 
748.187318 2.816000  752.784118 2.816000 
752.784118 2.816000  757.468348 2.816000 
757.468348 2.816000  762.091020 2.816000 
762.091020 2.816000  766.779762 2.816000 
766.779762 2.816000  771.397227 2.816000 
771.397227 2.816000  776.124963 2.816000 
776.124963 2.816000  780.855729 2.816000 
780.855729 2.816000  785.535599 2.816000 
785.612864 2.816000  790.224790 2.816000 
790.612864 2.816000  795.207848 2.816000 
795.612864 2.816000  800.190520 2.816000 
800.612864 2.816000  805.287911 2.816000 
805.612864 2.816000  810.217137 2.816000 
810.612864 2.816000  815.287987 2.816000 
815.612864 2.816000  820.141708 2.816000 
820.612864 2.816000  825.139505 2.816000 
825.612864 2.816000  830.192261 2.816000 
830.612864 2.816000  835.249982 2.816000 
835.612864 2.816000  840.174581 2.816000 
840.612864 2.816000  845.221852 2.816000 
845.612864 2.816000  849.965323 2.816000 
850.612864 2.816000  854.860837 2.816000 
855.612864 2.816000  859.532781 2.816000 
860.612864 2.816000  864.047665 2.816000 
865.612864 2.816000  868.838318 2.816000 
870.612864 2.816000  873.594475 2.816000 
875.612864 3.072000  878.915285 3.072000 
880.612864 3.072000  884.145946 3.072000 
885.612864 3.072000  889.316533 3.072000 
890.612864 3.072000  894.437502 3.072000 
895.612864 3.072000  899.712281 3.072000 
900.612864 3.072000  904.877173 3.072000 
905.612864 3.072000  910.213288 3.072000 
910.612864 3.072000  915.318099 3.072000 
915.612864 3.072000  920.596695 3.072000 
920.612864 3.072000  925.710981 3.072000 
925.710981 3.072000  930.794971 3.072000 
930.794971 3.072000  935.875477 3.072000 
935.875477 3.072000  940.970364 3.072000 
940.970364 3.072000  946.056848 3.072000 
946.056848 3.072000  951.152726 3.072000 
951.152726 3.072000  956.336935 3.072000 
956.336935 3.072000  961.433131 3.072000 
961.433131 3.072000  966.538245 3.072000 
966.538245 3.072000  971.670149 3.072000 
971.670149 3.072000  976.868656 3.072000 
976.868656 3.072000  981.957427 3.072000 
981.957427 3.072000  987.134320 3.072000 
987.134320 3.072000  992.304645 3.072000 
992.304645 3.072000  997.478283 3.072000 
997.478283 3.072000  1002.680561 3.072000 
1002.680561 3.072000  1007.799418 3.072000 
1007.799418 3.072000  1012.933190 3.072000 
1012.933190 3.072000  1018.080483 3.072000 
1018.080483 3.072000  1023.246375 3.072000 
1023.246375 3.072000  1028.333361 3.072000 
1028.333361 3.072000  1033.387025 3.072000 
1033.387025 3.072000  1038.492783 3.072000 
