#play delay
151.238988 146.238988
156.321261 0.082273
201.766892 0.445631
207.007352 0.240460
212.185571 0.178219
217.382837 0.197266
222.653443 0.270606
227.875783 0.222340
233.015201 0.139418
238.296937 0.281736
243.499870 0.202933
248.619497 0.119627
253.853120 0.233623
258.978471 0.125351
264.185835 0.207364
269.503516 0.317681
274.674297 0.170781
279.873892 0.199595
285.081323 0.207431
290.297010 0.215687
295.411869 0.114859
300.701342 0.289473
306.024978 0.323636
311.301055 0.276077
316.552243 0.251188
321.702256 0.150013
326.833029 0.130773
332.060543 0.227514
337.282367 0.221824
