#play delay
16.829425 11.829425
111.970934 0.141509
127.183685 0.212751
132.448938 0.265253
137.750699 0.301761
142.999550 0.248851
148.228199 0.228649
153.475773 0.247574
158.723853 0.248080
164.001115 0.277262
169.225220 0.224105
174.468488 0.243268
179.743424 0.274936
185.023829 0.280405
190.287488 0.263659
195.534323 0.246835
200.758990 0.224667
206.014952 0.255962
211.248384 0.233432
216.526714 0.278330
221.775697 0.248983
227.073240 0.297543
232.311678 0.238438
237.556495 0.244817
242.847906 0.291411
248.096132 0.248226
253.383239 0.287107
258.669993 0.286754
263.999188 0.329195
269.337858 0.338670
274.666136 0.328278
280.016148 0.350012
285.392249 0.376101
290.680019 0.287770
296.019551 0.339532
