#play delay
11.570829 6.570829
36.570829 0.000000
126.599963 0.029134
131.856092 0.256129
137.157437 0.301345
142.392213 0.234776
147.639352 0.247139
152.887556 0.248204
158.131742 0.244186
163.412340 0.280598
168.640111 0.227771
173.877243 0.237132
179.149839 0.272596
184.434000 0.284161
189.697017 0.263017
194.941549 0.244532
200.183385 0.241836
205.435973 0.252588
210.659923 0.223950
215.916440 0.256517
221.176043 0.259603
226.460223 0.284180
231.715076 0.254853
236.948153 0.233077
242.228063 0.279910
247.482610 0.254547
252.763639 0.281029
258.049326 0.285687
263.368919 0.319593
268.707533 0.338614
274.039068 0.331535
279.383782 0.344714
284.747937 0.364155
290.058511 0.310574
295.380742 0.322231
300.754020 0.373278
306.010025 0.256005
311.256834 0.246809
