#play delay
14.824505 9.824505
34.824505 0.000000
85.408596 0.584091
96.107413 0.698817
112.024505 0.917092
122.113974 0.089469
128.533135 1.419161
134.978650 1.445515
140.815545 0.836895
146.649116 0.833571
152.476186 0.827070
158.302853 0.826667
164.159610 0.856757
169.963743 0.804133
175.797889 0.834146
181.651485 0.853596
187.514725 0.863240
193.350098 0.835373
199.183715 0.833617
205.014351 0.830636
210.818475 0.804124
216.082973 0.264498
221.335079 0.252106
226.629018 0.293939
231.881336 0.252318
237.126426 0.245090
242.400656 0.274230
247.652409 0.251753
252.942412 0.290003
258.220593 0.278181
263.546058 0.325465
268.892250 0.346192
274.222503 0.330253
279.560431 0.337928
284.940666 0.380235
290.234214 0.293548
295.567380 0.333166
300.914959 0.347579
306.183014 0.268055
311.436201 0.253187
316.633510 0.197309
321.840513 0.207003
326.996089 0.155576
332.183555 0.187466
337.286786 0.103231
342.359136 0.072350
347.398488 0.039352
352.478471 0.079983
357.538269 0.059798
362.566740 0.028471
367.599404 0.032664
372.607351 0.007947
377.656280 0.048929
382.720966 0.064686
387.777533 0.056567
392.859770 0.082237
397.907007 0.047237
402.934933 0.027926
408.006724 0.071791
413.019380 0.012656
418.069882 0.050502
423.238052 0.168170
428.312979 0.074927
433.400068 0.087089
438.450106 0.050038
443.490631 0.040525
448.627587 0.136956
493.708294 0.080707
498.797684 0.089390
503.838789 0.041105
513.934314 0.095525
519.041448 0.107134
524.134990 0.093542
529.197444 0.062454
534.264339 0.066895
539.296937 0.032598
544.383379 0.086442
549.448161 0.064782
554.490270 0.042109
559.559350 0.069080
564.608049 0.048699
569.697955 0.089906
574.738062 0.040107
579.837385 0.099323
584.931569 0.094184
590.025181 0.093612
595.116474 0.091293
635.173744 0.057270
640.252856 0.079112
645.296029 0.043173
650.349946 0.053917
655.403804 0.053858
660.473160 0.069356
665.500458 0.027298
670.540668 0.040210
675.613806 0.073138
680.652188 0.038382
685.691954 0.039766
690.727353 0.035399
695.820365 0.093012
700.925458 0.105093
705.984767 0.059309
771.106604 0.121837
776.258996 0.152392
781.470959 0.211963
786.685626 0.214667
791.725078 0.039452
796.796958 0.071880
801.898176 0.101218
806.978252 0.080076
812.017665 0.039413
817.050243 0.032578
822.107149 0.056906
827.148106 0.040957
832.197892 0.049786
837.292118 0.094226
842.381959 0.089841
847.473621 0.091662
852.573217 0.099596
857.677885 0.104668
862.711359 0.033474
867.784560 0.073201
872.848782 0.064222
877.927115 0.078333
882.991248 0.064133
888.059877 0.068629
893.165210 0.105333
898.233439 0.068229
903.331448 0.098009
908.409673 0.078225
913.458692 0.049019
