# AndroidClient mimuroto
1.219260 0.128000  1.566099 0.128000 
1.566099 1.280000  3.692699 1.280000 
6.566099 2.048000  9.969729 2.048000 
11.566099 2.304000  15.463193 2.304000 
16.566099 2.304000  20.553026 2.304000 
21.566099 2.304000  25.619200 2.304000 
26.566099 2.304000  31.296721 2.304000 
31.566099 2.048000  36.558253 2.048000 
36.566099 2.048000  41.571963 2.048000 
41.571963 2.048000  45.812911 2.048000 
46.571963 1.792000  50.673828 1.792000 
51.571963 1.792000  55.627968 1.792000 
56.571963 1.792000  60.134606 1.792000 
61.571963 1.792000  67.121206 1.792000 
67.121206 1.792000  71.717423 1.792000 
72.121206 1.792000  75.858345 1.792000 
77.121206 1.792000  80.988104 1.792000 
82.121206 1.792000  85.880259 1.792000 
87.121206 1.792000  92.372780 1.792000 
92.372780 1.792000  97.780118 1.792000 
97.780118 1.792000  102.287082 1.792000 
102.780118 1.792000  106.735885 1.792000 
107.780118 1.792000  111.469444 1.792000 
112.780118 1.792000  116.730882 1.792000 
117.780118 1.792000  121.454739 1.792000 
122.780118 1.792000  126.699757 1.792000 
127.780118 1.792000  132.005700 1.792000 
132.780118 1.792000  137.171353 1.792000 
137.780118 1.792000  141.445277 1.792000 
142.780118 1.792000  146.542567 1.792000 
147.780118 1.792000  151.834951 1.792000 
152.780118 1.792000  157.146135 1.792000 
157.780118 1.792000  161.607430 1.792000 
162.780118 1.792000  166.844529 1.792000 
167.780118 1.792000  171.631022 1.792000 
172.780118 1.792000  176.942107 1.792000 
177.780118 1.792000  181.542656 1.792000 
182.780118 1.792000  186.667168 1.792000 
187.780118 1.792000  191.845047 1.792000 
192.780118 1.792000  196.849356 1.792000 
197.780118 1.792000  201.513439 1.792000 
202.780118 1.792000  206.403592 1.792000 
207.780118 1.792000  211.765220 1.792000 
212.780118 1.792000  216.504292 1.792000 
217.780118 1.792000  221.910724 1.792000 
222.780118 1.792000  227.196550 1.792000 
227.780118 1.792000  231.662527 1.792000 
232.780118 1.792000  236.498773 1.792000 
237.780118 1.792000  241.816518 1.792000 
242.780118 1.792000  245.504121 1.792000 
247.780118 1.792000  250.434051 1.792000 
252.780118 1.792000  256.120292 1.792000 
257.780118 1.792000  260.905040 1.792000 
262.780118 1.792000  265.719021 1.792000 
267.780118 1.792000  270.284115 1.792000 
272.780118 1.792000  275.385384 1.792000 
277.780118 1.792000  280.521941 1.792000 
282.780118 1.792000  285.175807 1.792000 
287.780118 1.792000  290.475723 1.792000 
292.780118 1.792000  295.197857 1.792000 
297.780118 1.792000  299.954706 1.792000 
302.780118 1.792000  305.340425 1.792000 
307.780118 1.792000  310.438279 1.792000 
312.780118 1.792000  315.285348 1.792000 
317.780118 1.792000  320.425024 1.792000 
322.780118 1.792000  325.258778 1.792000 
327.780118 1.792000  330.113085 1.792000 
332.780118 1.792000  335.197279 1.792000 
337.780118 1.792000  340.076262 1.792000 
342.780118 1.792000  345.383436 1.792000 
347.780118 1.792000  350.250128 1.792000 
352.780118 1.792000  355.216267 1.792000 
357.780118 1.792000  360.112297 1.792000 
362.780118 1.792000  365.174525 1.792000 
367.780118 2.048000  371.000092 2.048000 
372.780118 2.048000  375.318151 2.048000 
377.780118 2.048000  380.772840 2.048000 
382.780118 2.048000  385.661499 2.048000 
387.780118 2.048000  391.499795 2.048000 
392.780118 2.048000  396.721396 2.048000 
397.780118 2.048000  402.076598 2.048000 
402.780118 2.048000  407.248359 2.048000 
407.780118 2.048000  412.237666 2.048000 
412.780118 2.048000  417.445293 2.048000 
417.780118 2.048000  422.431592 2.048000 
422.780118 2.048000  427.873377 2.048000 
427.873377 2.048000  432.240577 2.048000 
432.873377 2.048000  437.363618 2.048000 
437.873377 2.048000  442.394684 2.048000 
442.873377 2.048000  447.461871 2.048000 
447.873377 1.792000  451.726173 1.792000 
452.873377 1.792000  456.996112 1.792000 
457.873377 1.792000  461.771448 1.792000 
462.873377 1.792000  466.389829 1.792000 
467.873377 1.792000  471.684107 1.792000 
472.873377 1.792000  476.417419 1.792000 
477.873377 1.792000  481.459256 1.792000 
482.873377 1.792000  486.507948 1.792000 
487.873377 1.792000  491.919492 1.792000 
492.873377 1.792000  496.920106 1.792000 
497.873377 1.792000  502.025018 1.792000 
502.873377 1.792000  507.624806 1.792000 
507.873377 1.792000  512.046256 1.792000 
512.873377 1.792000  516.363494 1.792000 
517.873377 1.792000  519.969037 1.792000 
522.873377 1.792000  524.163412 1.792000 
527.873377 1.792000  529.856778 1.792000 
532.873377 1.792000  536.860555 1.792000 
537.873377 1.792000  542.169753 1.792000 
542.873377 1.792000  547.406766 1.792000 
547.873377 1.792000  552.145297 1.792000 
552.873377 1.792000  557.390329 1.792000 
557.873377 1.792000  562.513527 1.792000 
562.873377 1.792000  566.902914 1.792000 
567.873377 1.792000  571.441279 1.792000 
572.873377 1.792000  575.865605 1.792000 
577.873377 1.792000  580.338169 1.792000 
582.873377 2.048000  585.314952 2.048000 
587.873377 2.048000  590.372043 2.048000 
592.873377 2.048000  595.305180 2.048000 
597.873377 2.048000  600.287081 2.048000 
602.873377 2.048000  605.350886 2.048000 
607.873377 2.048000  610.344214 2.048000 
612.873377 2.048000  615.333948 2.048000 
617.873377 2.048000  620.352645 2.048000 
622.873377 2.048000  625.453310 2.048000 
627.873377 2.048000  630.628688 2.048000 
632.873377 2.048000  635.635868 2.048000 
637.873377 2.048000  640.621052 2.048000 
642.873377 2.048000  645.650055 2.048000 
647.873377 2.048000  650.652055 2.048000 
652.873377 2.048000  655.637016 2.048000 
657.873377 2.048000  660.665350 2.048000 
662.873377 2.048000  665.659091 2.048000 
667.873377 2.048000  670.645463 2.048000 
672.873377 2.048000  675.589583 2.048000 
677.873377 2.048000  680.679883 2.048000 
682.873377 2.048000  685.674259 2.048000 
687.873377 2.304000  690.993282 2.304000 
692.873377 2.304000  695.902121 2.304000 
697.873377 2.304000  700.986418 2.304000 
702.873377 2.304000  706.002045 2.304000 
707.873377 2.304000  710.912959 2.304000 
712.873377 2.304000  715.955302 2.304000 
717.873377 2.304000  721.096733 2.304000 
722.873377 2.304000  726.106805 2.304000 
727.873377 2.304000  731.099128 2.304000 
732.873377 2.304000  736.163645 2.304000 
737.873377 2.304000  741.151910 2.304000 
742.873377 2.304000  746.163072 2.304000 
747.873377 2.304000  751.169262 2.304000 
752.873377 2.304000  756.314767 2.304000 
757.873377 2.304000  761.479616 2.304000 
762.873377 2.304000  766.644879 2.304000 
767.873377 2.304000  771.834129 2.304000 
772.873377 2.304000  777.064249 2.304000 
777.873377 2.304000  782.252287 2.304000 
782.873377 2.304000  787.315207 2.304000 
787.873377 2.304000  792.324432 2.304000 
792.873377 2.304000  797.377764 2.304000 
797.873377 2.304000  802.363103 2.304000 
802.873377 2.304000  807.404359 2.304000 
807.873377 2.304000  812.355320 2.304000 
812.873377 2.304000  817.327934 2.304000 
817.873377 2.304000  822.403094 2.304000 
822.873377 2.304000  827.463149 2.304000 
827.873377 2.304000  832.453109 2.304000 
832.873377 2.304000  837.483252 2.304000 
837.873377 2.304000  842.469578 2.304000 
842.873377 2.304000  847.471871 2.304000 
847.873377 2.304000  852.477849 2.304000 
852.873377 2.304000  857.488968 2.304000 
857.873377 2.048000  861.997417 2.048000 
862.873377 2.048000  866.920787 2.048000 
867.873377 2.048000  871.897012 2.048000 
872.873377 2.048000  876.937257 2.048000 
877.873377 2.048000  881.913480 2.048000 
882.873377 2.048000  886.942328 2.048000 
887.873377 2.048000  891.950653 2.048000 
892.873377 2.048000  896.955838 2.048000 
