# AndroidClient mimuroto
63.008336 0.128000  63.108249 0.128000 
63.158249 5.120000  65.531385 5.120000 
65.581385 5.120000  68.324840 5.120000 
68.374840 5.120000  71.605500 5.120000 
73.374840 5.120000  75.748180 5.120000 
78.374840 5.120000  80.526071 5.120000 
83.374840 5.120000  85.545307 5.120000 
88.374840 5.120000  90.513817 5.120000 
93.374840 5.120000  96.840072 5.120000 
98.374840 5.120000  103.976688 5.120000 
103.976688 5.120000  109.696977 5.120000 
109.696977 5.120000  115.498492 5.120000 
115.498492 5.120000  120.174223 4.096000 
120.174223 5.120000  124.832349 4.096000 
124.832349 5.120000  130.586124 4.096000 
130.586124 5.120000  135.564422 3.584000 
135.564422 5.120000  140.667794 3.584000 
140.667794 5.120000  145.734632 3.584000 
145.734632 5.120000  150.840831 3.584000 
150.840831 5.120000  155.833454 3.584000 
155.833454 5.120000  161.899327 3.584000 
161.899327 5.120000  165.835156 2.304000 
165.835156 5.120000  169.738405 2.304000 
169.738405 5.120000  174.939397 3.072000 
174.939397 4.864000  180.131267 3.072000 
180.131267 4.864000  185.285405 3.072000 
185.285405 4.608000  190.502834 3.072000 
190.502834 4.608000  195.673240 3.072000 
195.673240 4.608000  200.904680 3.072000 
200.904680 4.352000  206.134519 3.072000 
206.134519 4.352000  211.285481 3.072000 
211.285481 4.352000  215.179131 2.304000 
215.179131 4.352000  220.307523 3.072000 
220.307523 4.352000  225.372720 3.072000 
225.372720 4.096000  230.455374 3.072000 
230.455374 4.096000  235.539484 3.072000 
235.539484 4.096000  240.679981 3.072000 
240.679981 4.096000  245.817044 3.072000 
245.817044 4.096000  250.944138 3.072000 
250.944138 4.096000  256.164280 3.072000 
256.164280 4.096000  261.337899 3.072000 
261.337899 3.840000  265.652448 2.560000 
265.652448 3.840000  270.025813 2.560000 
270.025813 3.840000  275.121585 3.072000 
275.121585 3.840000  280.220141 3.072000 
280.220141 3.840000  285.302702 3.072000 
285.302702 3.840000  290.512237 3.072000 
290.512237 3.840000  295.590802 3.072000 
295.590802 3.840000  300.644433 3.072000 
300.644433 3.840000  305.518370 3.072000 
305.518370 3.840000  310.379605 3.072000 
310.379605 3.840000  315.259918 3.072000 
315.259918 3.584000  320.390644 3.072000 
320.390644 3.584000  325.466852 3.072000 
325.466852 3.584000  330.476859 3.072000 
330.476859 3.584000  335.587159 3.072000 
335.587159 3.584000  340.615211 3.072000 
340.615211 3.584000  345.688776 3.072000 
345.688776 3.584000  350.813832 3.072000 
350.813832 3.584000  355.910275 3.072000 
355.910275 3.584000  360.938774 3.072000 
360.938774 3.584000  366.073932 3.072000 
366.073932 3.584000  370.322974 2.560000 
370.322974 3.584000  374.975417 2.816000 
374.975417 3.584000  379.966123 3.072000 
379.966123 3.584000  385.001647 3.072000 
385.001647 3.584000  390.044398 3.072000 
390.044398 3.584000  395.151614 3.072000 
395.151614 3.584000  400.178549 3.072000 
400.178549 3.584000  405.205157 3.072000 
405.205157 3.584000  410.197546 3.072000 
410.197546 3.584000  415.196755 3.072000 
415.196755 3.584000  420.301924 3.072000 
420.301924 3.584000  425.423797 3.072000 
425.423797 3.328000  430.489416 3.072000 
430.489416 3.328000  435.497530 3.072000 
435.497530 3.328000  440.574616 3.072000 
440.574616 3.328000  445.560190 3.072000 
445.560190 3.328000  450.627677 3.072000 
450.627677 3.328000  455.683161 3.072000 
455.683161 3.328000  460.737442 3.072000 
460.737442 3.328000  465.789639 3.072000 
465.789639 3.328000  470.860874 3.072000 
470.860874 3.328000  475.925127 3.072000 
475.925127 3.328000  480.976986 3.072000 
480.976986 3.328000  486.095600 3.072000 
486.095600 3.328000  491.206364 3.072000 
491.206364 3.328000  495.531657 2.560000 
495.531657 3.328000  500.237154 2.816000 
500.237154 3.328000  505.011951 2.816000 
505.011951 3.328000  510.084784 3.072000 
510.084784 3.328000  515.177352 3.072000 
515.177352 3.328000  520.306991 3.072000 
520.306991 3.328000  525.436944 3.072000 
525.436944 3.328000  530.599793 3.072000 
530.599793 3.328000  535.732160 3.072000 
535.732160 3.328000  540.873936 3.072000 
540.873936 3.328000  545.905324 3.072000 
545.905324 3.328000  550.965084 3.072000 
550.965084 3.328000  555.996308 3.072000 
555.996308 3.328000  561.058539 3.072000 
561.058539 3.328000  566.188993 3.072000 
566.188993 3.328000  570.484322 2.560000 
570.484322 3.072000  575.219647 2.816000 
575.219647 3.072000  579.913088 2.816000 
579.913088 3.072000  584.896156 3.072000 
584.896156 3.072000  590.175693 3.072000 
590.175693 3.072000  595.374303 3.072000 
595.374303 3.072000  600.614692 3.072000 
600.614692 3.072000  605.775472 3.072000 
605.775472 3.072000  610.093256 2.560000 
610.093256 2.816000  614.842759 2.816000 
614.842759 2.816000  619.571494 2.816000 
619.571494 2.816000  624.352177 2.816000 
624.352177 2.816000  629.096887 2.816000 
629.096887 2.816000  633.793750 2.816000 
633.793750 2.816000  638.523370 2.816000 
638.523370 2.816000  643.212303 2.816000 
643.374840 2.816000  648.147231 2.816000 
648.374840 2.816000  653.181783 2.816000 
653.374840 2.816000  658.112073 2.816000 
658.374840 2.816000  663.088020 2.816000 
663.374840 2.816000  668.049479 2.816000 
668.374840 2.816000  673.158713 2.816000 
673.374840 2.816000  678.133958 2.816000 
678.374840 2.816000  682.997180 2.816000 
683.374840 2.816000  688.093492 2.816000 
688.374840 2.816000  693.120824 2.816000 
693.374840 2.816000  698.033377 2.816000 
698.374840 2.816000  703.106038 2.816000 
703.374840 2.816000  707.984902 2.816000 
