# WEMAClient mimuroto
32.011344 0.128000  32.090725 0.128000 
32.140725 5.120000  34.093517 5.120000 
34.093517 5.120000  35.564051 5.120000 
35.564051 5.120000  37.926679 5.120000 
37.926679 5.120000  39.913922 5.120000 
42.140725 5.120000  44.073109 5.120000 
47.140725 5.120000  49.078753 5.120000 
52.140725 5.120000  54.055097 5.120000 
57.140725 5.120000  59.073375 5.120000 
62.140725 5.120000  64.997329 5.120000 
67.140725 5.120000  70.932491 5.120000 
72.140725 5.120000  75.115302 5.120000 
77.140725 5.120000  79.769746 5.120000 
82.140725 5.120000  84.801923 5.120000 
87.140725 5.120000  89.713134 5.120000 
92.140725 5.120000  95.137407 5.120000 
97.140725 5.120000  102.487211 5.120000 
102.487211 4.608000  108.315024 5.120000 
108.315024 4.352000  114.126322 5.120000 
114.126322 4.352000  119.776070 5.120000 
119.776070 4.352000  125.668245 5.120000 
125.668245 4.096000  132.823594 5.120000 
132.823594 3.328000  138.605130 4.096000 
138.605130 3.328000  144.345222 4.096000 
144.345222 3.328000  150.097817 4.096000 
150.097817 3.328000  154.453403 3.072000 
154.453403 3.328000  159.239826 3.072000 
159.239826 3.072000  164.401390 3.072000 
164.401390 2.816000  169.524065 3.072000 
169.524065 2.816000  174.666577 3.072000 
174.666577 2.816000  179.775828 3.072000 
179.775828 2.816000  184.923789 3.072000 
184.923789 2.816000  189.334225 2.560000 
189.334225 2.816000  194.017681 2.816000 
194.017681 2.816000  198.737989 2.816000 
198.737989 2.816000  203.462950 2.816000 
203.462950 2.816000  208.139991 2.816000 
208.139991 2.816000  212.886640 2.816000 
212.886640 2.816000  217.620101 2.816000 
217.620101 2.816000  222.400120 2.816000 
222.400120 2.816000  227.117881 2.816000 
227.117881 2.816000  231.837893 2.816000 
231.837893 2.816000  236.618464 2.816000 
236.618464 2.816000  241.307283 2.816000 
241.307283 2.816000  246.123375 2.816000 
246.123375 2.816000  250.819448 2.816000 
250.819448 2.816000  255.531857 2.816000 
255.531857 2.816000  260.312710 2.816000 
260.312710 2.816000  265.072688 2.816000 
265.072688 2.816000  269.849431 2.816000 
269.849431 2.816000  274.545547 2.816000 
274.545547 2.816000  279.263844 2.816000 
279.263844 2.816000  283.956925 2.816000 
283.956925 2.816000  288.602317 2.816000 
288.602317 2.816000  293.339514 2.816000 
293.339514 2.816000  297.960010 2.816000 
297.960010 2.816000  302.528526 2.816000 
302.528526 3.072000  307.547924 3.072000 
307.547924 2.816000  312.552724 3.072000 
312.552724 2.816000  317.424149 3.072000 
317.424149 3.072000  322.486177 3.072000 
322.486177 2.816000  327.491989 3.072000 
327.491989 2.816000  332.619334 3.072000 
332.619334 2.816000  337.682359 3.072000 
337.682359 2.816000  342.752405 3.072000 
342.752405 2.816000  347.820784 3.072000 
347.820784 2.816000  352.819079 3.072000 
352.819079 3.072000  358.018999 3.072000 
358.018999 2.816000  363.064551 3.072000 
363.064551 2.816000  368.126502 3.072000 
368.126502 2.816000  373.187309 3.072000 
373.187309 2.816000  378.259753 3.072000 
378.259753 2.816000  383.330991 3.072000 
383.330991 2.816000  388.207423 3.072000 
388.207423 3.072000  393.203121 3.072000 
393.203121 3.072000  398.213641 3.072000 
398.213641 2.816000  403.265941 3.072000 
403.265941 2.816000  408.400782 3.072000 
408.400782 2.816000  413.366958 3.072000 
413.366958 3.072000  418.396107 3.072000 
418.396107 2.816000  423.478385 3.072000 
423.478385 2.816000  428.668301 3.072000 
428.668301 2.816000  433.714878 3.072000 
433.714878 2.816000  438.723901 3.072000 
438.723901 2.816000  443.777733 3.072000 
443.777733 2.816000  448.875051 3.072000 
448.875051 2.816000  453.994629 3.072000 
453.994629 2.816000  459.084570 3.072000 
459.084570 2.816000  464.171676 3.072000 
464.171676 2.816000  469.289750 3.072000 
469.289750 2.816000  474.393175 3.072000 
474.393175 2.816000  479.477686 3.072000 
479.477686 2.816000  484.578500 3.072000 
484.578500 2.816000  489.753941 3.072000 
489.753941 2.816000  494.897910 3.072000 
494.897910 2.816000  500.046705 3.072000 
500.046705 2.816000  505.140752 3.072000 
505.140752 2.816000  510.230336 3.072000 
510.230336 2.816000  515.369908 3.072000 
515.369908 2.816000  520.552843 3.072000 
520.552843 2.816000  525.655840 3.072000 
525.655840 2.816000  530.769369 3.072000 
530.769369 2.816000  535.822840 3.072000 
535.822840 2.816000  541.013994 3.072000 
541.013994 2.816000  546.146200 3.072000 
546.146200 2.816000  551.311199 3.072000 
551.311199 2.816000  556.434587 3.072000 
556.434587 2.816000  561.620102 3.072000 
561.620102 2.816000  566.859858 3.072000 
566.859858 2.816000  571.972796 3.072000 
571.972796 2.816000  577.098556 3.072000 
577.098556 2.816000  582.234288 3.072000 
582.234288 2.816000  587.382117 3.072000 
587.382117 2.816000  592.517591 3.072000 
592.517591 2.816000  597.683061 3.072000 
597.683061 2.816000  602.805758 3.072000 
602.805758 2.816000  607.986423 3.072000 
607.986423 2.816000  613.137619 3.072000 
613.137619 2.816000  618.306239 3.072000 
618.306239 2.816000  623.441867 3.072000 
623.441867 2.816000  628.679262 3.072000 
628.679262 2.816000  633.900704 3.072000 
633.900704 2.816000  639.140246 3.072000 
639.140246 2.816000  644.280888 3.072000 
644.280888 2.816000  649.438869 3.072000 
649.438869 2.816000  654.548551 3.072000 
654.548551 2.816000  659.556033 3.072000 
659.556033 2.816000  664.562802 3.072000 
664.562802 2.816000  669.579835 3.072000 
669.579835 2.816000  673.716519 2.560000 
673.716519 3.072000  678.796498 3.072000 
678.796498 2.816000  683.814666 3.072000 
683.814666 2.816000  688.908978 3.072000 
688.908978 2.816000  693.988473 3.072000 
693.988473 2.816000  699.131115 3.072000 
699.131115 2.816000  704.196729 3.072000 
704.196729 2.816000  709.232692 3.072000 
709.232692 2.816000  714.315502 3.072000 
714.315502 2.816000  719.418222 3.072000 
719.418222 2.816000  724.076990 2.816000 
724.076990 2.816000  728.739121 2.816000 
728.739121 2.816000  733.377688 2.816000 
733.377688 2.816000  738.143960 2.816000 
738.143960 2.816000  742.863988 2.816000 
742.863988 2.816000  747.543690 2.816000 
747.543690 2.816000  752.173352 2.816000 
752.173352 2.816000  756.734740 2.816000 
756.734740 3.072000  761.846891 3.072000 
761.846891 2.816000  766.974964 3.072000 
766.974964 2.816000  771.882076 3.072000 
771.882076 3.072000  776.669466 3.072000 
776.669466 3.072000  781.629180 3.072000 
781.629180 3.072000  786.628404 3.072000 
786.628404 3.072000  791.616748 3.072000 
791.616748 3.072000  796.612417 3.072000 
796.612417 3.072000  801.505744 3.072000 
801.505744 3.072000  806.425093 3.072000 
806.425093 3.072000  811.434065 3.072000 
811.434065 2.816000  816.426795 3.072000 
816.426795 3.072000  821.403610 3.072000 
821.403610 3.072000  826.315226 3.072000 
