# AndroidClient mimuroto
1.381571 0.128000  1.484346 0.128000 
1.484346 4.864000  12.393501 4.864000 
12.393501 1.792000  13.494620 1.792000 
17.393501 2.048000  18.719054 2.048000 
22.393501 2.560000  24.778541 2.560000 
27.393501 2.816000  29.789031 2.816000 
32.393501 3.072000  36.871250 3.072000 
37.393501 2.816000  41.522568 2.816000 
42.393501 2.816000  46.290816 2.816000 
47.393501 2.816000  53.143286 2.816000 
53.143286 2.816000  58.452772 2.816000 
58.452772 2.560000  63.687176 2.560000 
63.687176 2.560000  68.990333 2.560000 
68.990333 2.560000  74.653459 2.560000 
74.653459 2.304000  78.864697 2.304000 
79.653459 2.304000  84.025053 2.304000 
84.653459 2.304000  88.962831 2.304000 
89.653459 2.304000  93.957143 2.304000 
94.653459 2.304000  98.968757 2.304000 
99.653459 2.304000  104.001344 2.304000 
104.653459 2.304000  109.150986 2.304000 
109.653459 2.304000  114.412234 2.304000 
114.653459 2.304000  119.549535 2.304000 
119.653459 2.304000  124.698164 2.304000 
124.698164 2.048000  128.362025 2.048000 
129.698164 2.048000  133.465191 2.048000 
134.698164 2.048000  138.266943 2.048000 
139.698164 2.048000  143.028284 2.048000 
144.698164 2.048000  147.804860 2.048000 
149.698164 2.304000  153.648523 2.304000 
154.698164 2.304000  158.825815 2.304000 
159.698164 2.304000  163.987019 2.304000 
164.698164 2.048000  167.962403 2.048000 
169.698164 2.304000  173.832530 2.304000 
174.698164 2.048000  177.837489 2.048000 
179.698164 2.304000  183.660225 2.304000 
184.698164 2.304000  188.595291 2.304000 
189.698164 2.304000  194.094083 2.304000 
194.698164 2.304000  199.222816 2.304000 
199.698164 2.048000  203.140758 2.048000 
204.698164 2.048000  207.890797 2.048000 
209.698164 2.304000  213.849958 2.304000 
214.698164 2.048000  217.193198 2.048000 
219.698164 2.304000  223.754520 2.304000 
224.698164 2.304000  228.808657 2.304000 
229.698164 2.304000  234.131301 2.304000 
234.698164 2.304000  239.400515 2.304000 
239.698164 2.048000  243.462004 2.048000 
244.698164 2.048000  248.250902 2.048000 
249.698164 2.048000  252.968651 2.048000 
254.698164 2.048000  257.645523 2.048000 
259.698164 2.304000  263.489429 2.304000 
264.698164 2.304000  268.905675 2.304000 
269.698164 2.304000  274.254556 2.304000 
274.698164 2.048000  278.364630 2.048000 
279.698164 2.048000  283.115673 2.048000 
284.698164 2.048000  287.866427 2.048000 
289.698164 2.304000  293.768820 2.304000 
294.698164 2.304000  299.206097 2.304000 
299.698164 2.048000  302.905691 2.048000 
304.698164 2.304000  309.525208 2.304000 
309.698164 2.048000  313.185649 2.048000 
314.698164 2.048000  318.503107 2.048000 
319.698164 2.048000  323.281704 2.048000 
324.698164 2.048000  328.219834 2.048000 
329.698164 2.048000  333.112066 2.048000 
334.698164 2.048000  337.937156 2.048000 
339.698164 2.048000  342.777893 2.048000 
344.698164 2.048000  347.486756 2.048000 
349.698164 2.304000  353.334359 2.304000 
354.698164 2.304000  358.801030 2.304000 
359.698164 2.304000  364.289121 2.304000 
364.698164 2.304000  369.697546 2.304000 
369.698164 2.048000  373.648773 2.048000 
374.698164 2.048000  378.490583 2.048000 
379.698164 2.048000  383.350940 2.048000 
384.698164 2.048000  388.234672 2.048000 
389.698164 2.048000  393.123923 2.048000 
394.698164 2.048000  398.020653 2.048000 
399.698164 2.048000  402.875387 2.048000 
404.698164 2.048000  407.702377 2.048000 
409.698164 2.048000  412.536785 2.048000 
414.698164 2.304000  418.409509 2.304000 
419.698164 2.304000  423.808191 2.304000 
424.698164 2.304000  429.174785 2.304000 
429.698164 2.304000  434.497122 2.304000 
434.698164 2.048000  438.533707 2.048000 
439.698164 2.048000  443.388604 2.048000 
444.698164 2.048000  448.248010 2.048000 
449.698164 2.048000  453.079292 2.048000 
454.698164 2.048000  457.894149 2.048000 
459.698164 2.048000  462.735633 2.048000 
464.698164 2.304000  468.692744 2.304000 
469.698164 2.304000  473.706075 2.304000 
474.698164 2.304000  479.210922 2.304000 
479.698164 2.048000  483.278251 2.048000 
484.698164 2.048000  488.521100 2.048000 
489.698164 2.048000  493.340210 2.048000 
494.698164 2.048000  498.229628 2.048000 
499.698164 2.048000  503.039034 2.048000 
504.698164 2.048000  507.904047 2.048000 
509.698164 2.304000  513.904329 2.304000 
514.698164 2.304000  519.048701 2.304000 
519.698164 2.048000  523.024858 2.048000 
524.698164 2.048000  527.895462 2.048000 
529.698164 2.048000  532.703393 2.048000 
534.698164 2.048000  537.475542 2.048000 
539.698164 2.048000  542.280087 2.048000 
544.698164 2.048000  547.144950 2.048000 
549.698164 2.048000  552.070732 2.048000 
554.698164 2.048000  556.933017 2.048000 
559.698164 2.048000  561.792290 2.048000 
564.698164 2.304000  567.414845 2.304000 
569.698164 2.304000  572.934375 2.304000 
574.698164 2.304000  578.406101 2.304000 
579.698164 2.304000  583.807288 2.304000 
584.698164 2.304000  589.226323 2.304000 
589.698164 2.304000  594.691301 2.304000 
594.698164 2.304000  599.947417 2.304000 
599.947417 2.304000  605.182353 2.304000 
605.182353 2.304000  610.416040 2.304000 
610.416040 2.304000  615.633590 2.304000 
615.633590 2.304000  620.828414 2.304000 
620.828414 2.304000  625.935348 2.304000 
625.935348 2.304000  631.052637 2.304000 
631.052637 2.304000  636.181324 2.304000 
636.181324 2.048000  640.114500 2.048000 
641.181324 2.048000  645.295296 2.048000 
646.181324 2.048000  650.187631 2.048000 
651.181324 2.048000  655.143412 2.048000 
656.181324 2.048000  660.014054 2.048000 
661.181324 2.048000  664.962438 2.048000 
666.181324 2.048000  669.846747 2.048000 
671.181324 2.048000  674.777458 2.048000 
676.181324 2.048000  679.677458 2.048000 
681.181324 2.048000  684.520849 2.048000 
686.181324 2.048000  689.518721 2.048000 
691.181324 2.048000  694.373295 2.048000 
696.181324 2.048000  699.219466 2.048000 
701.181324 2.048000  703.911767 2.048000 
706.181324 2.048000  708.850892 2.048000 
711.181324 2.048000  713.865970 2.048000 
716.181324 2.048000  718.817536 2.048000 
721.181324 2.304000  725.023125 2.304000 
726.181324 2.304000  730.285250 2.304000 
731.181324 2.304000  735.386973 2.304000 
736.181324 2.304000  740.421616 2.304000 
741.181324 2.304000  745.665761 2.304000 
746.181324 2.304000  750.880879 2.304000 
751.181324 2.048000  754.982233 2.048000 
756.181324 2.048000  759.911479 2.048000 
761.181324 2.048000  764.898661 2.048000 
766.181324 2.048000  769.758442 2.048000 
771.181324 2.048000  774.651168 2.048000 
776.181324 2.048000  779.822687 2.048000 
781.181324 2.048000  784.742835 2.048000 
786.181324 2.048000  789.846235 2.048000 
791.181324 2.048000  794.983594 2.048000 
796.181324 2.048000  799.980986 2.048000 
801.181324 2.048000  804.963193 2.048000 
806.181324 2.048000  809.867346 2.048000 
811.181324 2.048000  814.818855 2.048000 
816.181324 2.048000  819.929984 2.048000 
821.181324 2.048000  824.978277 2.048000 
826.181324 2.048000  830.101542 2.048000 
831.181324 2.048000  834.915227 2.048000 
836.181324 2.048000  840.113531 2.048000 
841.181324 2.048000  845.093233 2.048000 
846.181324 2.048000  850.112978 2.048000 
851.181324 2.048000  855.101678 2.048000 
856.181324 2.048000  860.108049 2.048000 
861.181324 2.048000  865.071722 2.048000 
866.181324 2.048000  869.993967 2.048000 
871.181324 2.048000  875.068274 2.048000 
876.181324 2.048000  880.058334 2.048000 
881.181324 2.048000  885.218752 2.048000 
886.181324 2.048000  890.266493 2.048000 
891.181324 2.048000  893.974207 2.048000 
896.181324 2.048000  898.819156 2.048000 
901.181324 2.048000  903.744939 2.048000 
