# WEMAClient mimuroto
32.011344 0.128000  32.090725 0.128000 
32.140725 5.120000  34.093517 5.120000 
34.093517 5.120000  35.564051 5.120000 
35.564051 5.120000  37.926679 5.120000 
37.926679 5.120000  39.913922 5.120000 
42.140725 5.120000  44.073109 5.120000 
47.140725 5.120000  49.078753 5.120000 
52.140725 5.120000  54.055097 5.120000 
57.140725 5.120000  59.073375 5.120000 
62.140725 5.120000  64.997329 5.120000 
67.140725 5.120000  70.962304 5.120000 
72.140725 5.120000  75.985660 5.120000 
77.140725 5.120000  81.010094 5.120000 
82.140725 5.120000  85.300100 5.120000 
87.140725 5.120000  89.951652 5.120000 
92.140725 5.120000  95.470313 5.120000 
97.140725 5.120000  102.482445 5.120000 
102.482445 4.608000  108.207644 5.120000 
108.207644 4.352000  113.929599 5.120000 
113.929599 4.352000  119.715276 5.120000 
119.715276 4.352000  125.660596 5.120000 
125.660596 4.096000  132.802359 5.120000 
132.802359 3.584000  138.554439 4.096000 
138.554439 3.328000  144.322195 4.096000 
144.322195 3.328000  149.084438 3.328000 
149.084438 3.328000  153.758769 3.328000 
153.758769 3.328000  158.989248 3.328000 
158.989248 3.072000  163.694527 2.816000 
163.694527 2.816000  168.399248 2.816000 
168.399248 2.816000  173.154114 2.816000 
173.154114 2.816000  177.891195 2.816000 
177.891195 2.816000  182.624960 2.816000 
182.624960 2.816000  187.386801 2.816000 
187.386801 2.816000  192.099408 2.816000 
192.099408 2.816000  196.889714 2.816000 
196.889714 2.816000  201.646615 2.816000 
201.646615 2.816000  206.521612 2.816000 
206.521612 2.816000  211.213022 2.816000 
211.213022 2.816000  215.969280 2.816000 
215.969280 2.816000  220.843826 2.816000 
220.843826 2.816000  225.642271 2.816000 
225.642271 2.816000  230.458448 2.816000 
230.458448 2.816000  235.144100 2.816000 
235.144100 2.816000  239.866485 2.816000 
239.866485 2.816000  244.634939 2.816000 
244.634939 2.816000  249.434826 2.816000 
249.434826 2.816000  254.221784 2.816000 
254.221784 2.816000  259.007823 2.816000 
259.007823 2.816000  263.801404 2.816000 
263.801404 2.816000  268.596135 2.816000 
268.596135 2.816000  273.421516 2.816000 
273.421516 2.816000  278.096008 2.816000 
278.096008 2.816000  282.829391 2.816000 
282.829391 2.816000  287.599683 2.816000 
287.599683 2.816000  292.471329 2.816000 
292.471329 2.816000  297.166321 2.816000 
297.166321 2.816000  301.850628 2.816000 
302.140725 2.816000  306.833167 2.816000 
307.140725 2.816000  311.694167 2.816000 
312.140725 3.072000  317.214215 3.072000 
317.214215 2.816000  322.241312 3.072000 
322.241312 2.816000  327.326612 3.072000 
327.326612 2.816000  332.367271 3.072000 
332.367271 2.816000  337.408572 3.072000 
337.408572 2.816000  342.579741 3.072000 
342.579741 2.816000  347.644131 3.072000 
347.644131 2.816000  352.797377 3.072000 
352.797377 2.816000  357.935303 3.072000 
357.935303 2.816000  363.103268 3.072000 
363.103268 2.816000  368.254106 3.072000 
368.254106 2.816000  373.463519 3.072000 
373.463519 2.816000  378.654799 3.072000 
378.654799 2.816000  383.771408 3.072000 
383.771408 2.816000  388.991171 3.072000 
388.991171 2.816000  394.092381 3.072000 
394.092381 2.816000  399.250341 3.072000 
399.250341 2.816000  404.250378 3.072000 
404.250378 2.816000  409.360457 3.072000 
409.360457 2.816000  414.504815 3.072000 
414.504815 2.816000  419.579516 3.072000 
419.579516 2.816000  424.596094 3.072000 
424.596094 2.816000  429.676650 3.072000 
429.676650 2.816000  434.781640 3.072000 
434.781640 2.816000  439.783072 3.072000 
439.783072 2.816000  444.865936 3.072000 
444.865936 2.816000  449.941748 3.072000 
449.941748 2.816000  455.022899 3.072000 
455.022899 2.816000  460.096529 3.072000 
460.096529 2.816000  465.236979 3.072000 
465.236979 2.816000  470.378040 3.072000 
470.378040 2.816000  475.508858 3.072000 
475.508858 2.816000  480.674332 3.072000 
480.674332 2.816000  485.812562 3.072000 
485.812562 2.816000  490.830249 3.072000 
490.830249 2.816000  495.974573 3.072000 
495.974573 2.816000  501.150609 3.072000 
501.150609 2.816000  506.221248 3.072000 
506.221248 2.816000  511.340383 3.072000 
511.340383 2.816000  516.516334 3.072000 
516.516334 2.816000  521.700768 3.072000 
521.700768 2.816000  526.847911 3.072000 
526.847911 2.816000  531.895482 3.072000 
531.895482 2.816000  537.094788 3.072000 
537.094788 2.816000  542.236662 3.072000 
542.236662 2.816000  547.362330 3.072000 
547.362330 2.816000  552.461286 3.072000 
552.461286 2.816000  557.580165 3.072000 
557.580165 2.816000  562.730910 3.072000 
562.730910 2.816000  567.915410 3.072000 
567.915410 2.816000  573.016599 3.072000 
573.016599 2.816000  578.170283 3.072000 
578.170283 2.816000  583.318547 3.072000 
583.318547 2.816000  588.485521 3.072000 
588.485521 2.816000  593.624271 3.072000 
593.624271 2.816000  598.794255 3.072000 
598.794255 2.816000  603.986299 3.072000 
603.986299 2.816000  609.104035 3.072000 
609.104035 2.816000  614.237640 3.072000 
614.237640 2.816000  618.906363 2.816000 
618.906363 2.816000  623.633115 2.816000 
623.633115 2.816000  628.387269 2.816000 
628.387269 2.816000  633.106523 2.816000 
633.106523 2.816000  637.920405 2.816000 
637.920405 2.816000  642.669654 2.816000 
642.669654 2.816000  647.288688 2.816000 
647.288688 2.816000  651.982868 2.816000 
651.982868 2.816000  656.752350 2.816000 
656.752350 2.816000  661.452179 2.816000 
661.452179 2.816000  666.132139 2.816000 
666.132139 2.816000  670.812061 2.816000 
670.812061 2.816000  675.488114 2.816000 
675.488114 2.816000  680.175662 2.816000 
680.175662 2.816000  684.888064 2.816000 
684.888064 2.816000  689.570919 2.816000 
689.570919 2.816000  694.262163 2.816000 
694.262163 2.816000  698.935743 2.816000 
698.935743 2.816000  703.542531 2.816000 
703.542531 2.816000  708.113326 2.816000 
708.113326 3.072000  713.219018 3.072000 
713.219018 2.816000  718.360838 3.072000 
718.360838 2.816000  723.506897 3.072000 
723.506897 2.816000  728.745853 3.072000 
728.745853 2.816000  733.877980 3.072000 
733.877980 2.816000  738.906275 3.072000 
738.906275 2.816000  743.890670 3.072000 
743.890670 3.072000  748.793576 3.072000 
748.793576 3.072000  753.754205 3.072000 
753.754205 3.072000  758.718056 3.072000 
758.718056 3.072000  763.705880 3.072000 
763.705880 3.072000  768.589849 3.072000 
768.589849 3.072000  773.555026 3.072000 
773.555026 3.072000  778.448516 3.072000 
778.448516 3.072000  783.347311 3.072000 
783.347311 3.072000  788.248759 3.072000 
788.248759 3.072000  793.288834 3.072000 
793.288834 2.816000  798.175702 3.072000 
798.175702 3.072000  803.138306 3.072000 
803.138306 3.072000  808.097541 3.072000 
808.097541 3.072000  813.067989 3.072000 
813.067989 3.072000  818.020735 3.072000 
818.020735 3.072000  822.939930 3.072000 
