# AndroidClient mimuroto
1.172752 0.128000  1.244533 0.128000 
1.244533 5.120000  11.497579 5.120000 
11.497579 1.792000  13.736430 1.792000 
16.497579 2.048000  18.944333 2.048000 
21.497579 2.304000  24.567858 2.304000 
26.497579 2.304000  29.829434 2.304000 
31.497579 2.304000  35.212568 2.304000 
36.497579 2.304000  40.033861 2.304000 
41.497579 2.304000  45.544536 2.304000 
46.497579 2.304000  49.872564 2.304000 
51.497579 2.304000  55.628555 2.304000 
56.497579 2.304000  60.730331 2.304000 
61.497579 2.304000  65.729337 2.304000 
66.497579 2.304000  70.816185 2.304000 
71.497579 2.304000  75.883691 2.304000 
76.497579 2.304000  80.911295 2.304000 
81.497579 2.304000  85.907206 2.304000 
86.497579 2.304000  90.950546 2.304000 
91.497579 2.304000  95.994688 2.304000 
96.497579 2.304000  101.047494 2.304000 
101.497579 2.304000  106.099949 2.304000 
106.497579 2.048000  110.456245 2.048000 
111.497579 2.048000  115.495233 2.048000 
116.497579 2.048000  120.478455 2.048000 
121.497579 2.048000  125.442684 2.048000 
126.497579 2.048000  130.454446 2.048000 
131.497579 2.048000  135.482097 2.048000 
136.497579 2.048000  140.481964 2.048000 
141.497579 2.048000  145.426449 2.048000 
146.497579 2.048000  150.494515 2.048000 
151.497579 2.048000  155.496237 2.048000 
156.497579 2.048000  160.468506 2.048000 
161.497579 2.048000  165.498538 2.048000 
166.497579 2.048000  170.477130 2.048000 
171.497579 2.048000  175.495043 2.048000 
176.497579 2.048000  180.459936 2.048000 
181.497579 2.048000  185.504208 2.048000 
186.497579 2.048000  190.491318 2.048000 
191.497579 2.048000  195.482728 2.048000 
196.497579 2.048000  200.512299 2.048000 
201.497579 2.048000  205.483253 2.048000 
206.497579 2.048000  210.460409 2.048000 
211.497579 2.048000  215.489049 2.048000 
216.497579 2.048000  220.478820 2.048000 
221.497579 2.048000  225.467710 2.048000 
226.497579 2.048000  230.472156 2.048000 
231.497579 2.048000  235.469291 2.048000 
