# AndroidClient mimuroto
1.069664 0.128000  1.504863 0.128000 
1.554863 1.280000  3.700188 1.280000 
3.700188 2.560000  8.009073 2.560000 
8.009073 2.816000  12.777086 2.816000 
12.777086 2.816000  17.607221 2.816000 
17.607221 2.816000  22.355296 2.816000 
22.355296 2.816000  27.118782 2.816000 
27.118782 2.816000  35.914408 2.816000 
35.914408 2.560000  58.199869 2.560000 
58.249869 1.792000  69.688625 1.792000 
69.738625 1.536000  82.770606 1.536000 
82.820606 1.280000  91.629205 1.280000 
91.679205 1.280000  103.781211 1.280000 
103.831211 1.280000  116.139514 1.280000 
116.189514 1.024000  126.127914 1.024000 
126.177914 1.024000  136.571796 1.024000 
136.621796 1.024000  146.484781 1.024000 
146.534781 1.024000  155.954051 1.024000 
156.004051 1.024000  165.244184 1.024000 
165.294184 0.896000  172.792028 0.896000 
172.842028 0.896000  181.312216 0.896000 
181.362216 0.896000  189.425312 0.896000 
189.475312 0.896000  198.105568 0.896000 
198.155568 0.896000  207.430713 0.896000 
207.480713 0.896000  216.277787 0.896000 
216.327787 0.768000  223.690234 0.768000 
223.740234 0.768000  230.392592 0.768000 
230.442592 0.768000  238.533054 0.768000 
238.583054 0.768000  245.171601 0.768000 
245.221601 0.768000  253.197025 0.768000 
253.247025 0.768000  260.602785 0.768000 
260.652785 0.768000  268.828210 0.768000 
268.878210 0.768000  276.159125 0.768000 
276.209125 0.768000  284.501189 0.768000 
284.551189 0.768000  292.286045 0.768000 
292.336045 0.768000  299.916880 0.768000 
299.966880 0.768000  308.719372 0.768000 
308.769372 0.768000  316.551081 0.768000 
316.601081 0.768000  324.781020 0.768000 
324.831020 0.640000  331.195205 0.640000 
331.245205 0.640000  338.377592 0.640000 
338.427592 0.640000  345.031012 0.640000 
345.081012 0.640000  351.277697 0.640000 
351.327697 0.640000  358.242626 0.640000 
358.292626 0.640000  364.870709 0.640000 
364.920709 0.640000  371.497066 0.640000 
371.547066 0.640000  377.749902 0.640000 
377.799902 0.640000  385.127051 0.640000 
385.177051 0.640000  391.700119 0.640000 
391.750119 0.640000  397.630524 0.640000 
397.680524 0.640000  404.949730 0.640000 
404.999730 0.640000  411.249305 0.640000 
411.299305 0.640000  418.797438 0.640000 
418.847438 0.640000  424.918346 0.640000 
424.968346 0.640000  431.019382 0.640000 
431.069382 0.640000  437.686025 0.640000 
437.736025 0.640000  444.725289 0.640000 
444.775289 0.640000  451.771858 0.640000 
451.821858 0.640000  459.137995 0.640000 
459.187995 0.640000  464.779241 0.640000 
464.829241 0.640000  471.019158 0.640000 
471.069158 0.640000  477.353633 0.640000 
477.403633 0.640000  484.045649 0.640000 
484.095649 0.640000  490.750782 0.640000 
490.800782 0.640000  497.767780 0.640000 
497.817780 0.640000  503.417617 0.640000 
503.467617 0.640000  509.437258 0.640000 
509.487258 0.640000  513.756026 0.640000 
513.756026 0.640000  516.645875 0.640000 
516.645875 0.640000  523.119506 0.640000 
523.119506 0.640000  529.522413 0.640000 
529.572413 0.640000  534.175996 0.640000 
534.175996 0.640000  539.296186 0.640000 
539.296186 0.640000  541.695933 0.640000 
541.695933 0.640000  545.678618 0.640000 
545.678618 0.640000  552.488607 0.640000 
552.488607 0.640000  558.153530 0.640000 
558.153530 0.640000  563.469632 0.640000 
563.469632 0.640000  566.177027 0.640000 
566.177027 0.640000  568.871040 0.640000 
568.871040 0.640000  570.984318 0.640000 
570.984318 0.640000  572.293907 0.640000 
574.572413 0.640000  575.691649 0.640000 
579.572413 0.640000  580.644013 0.640000 
584.572413 0.640000  585.603458 0.640000 
589.572413 0.640000  590.573195 0.640000 
594.572413 0.640000  595.557387 0.640000 
599.572413 0.640000  600.601252 0.640000 
604.572413 0.640000  605.609580 0.640000 
609.572413 0.640000  610.636564 0.640000 
614.572413 0.640000  615.573690 0.640000 
619.572413 0.640000  620.618667 0.640000 
624.572413 0.640000  625.595487 0.640000 
629.572413 0.640000  630.628630 0.640000 
634.572413 0.640000  635.603924 0.640000 
639.572413 0.640000  640.651353 0.640000 
644.572413 0.640000  645.573431 0.640000 
649.572413 0.640000  650.586486 0.640000 
654.572413 0.640000  655.470779 0.640000 
659.572413 0.640000  660.609585 0.640000 
664.572413 0.640000  665.634166 0.640000 
669.572413 0.640000  670.582277 0.640000 
674.572413 0.640000  675.547001 0.640000 
679.572413 0.640000  680.626158 0.640000 
684.572413 0.640000  685.586164 0.640000 
689.572413 0.640000  690.602883 0.640000 
694.572413 0.640000  695.598373 0.640000 
699.572413 0.640000  700.537601 0.640000 
704.572413 0.640000  705.628112 0.640000 
709.572413 0.640000  710.579487 0.640000 
714.572413 0.640000  715.606552 0.640000 
719.572413 0.640000  720.563951 0.640000 
724.572413 0.640000  725.533329 0.640000 
729.572413 0.640000  730.618017 0.640000 
734.572413 0.640000  735.561870 0.640000 
739.572413 0.640000  740.622160 0.640000 
744.572413 0.640000  745.663408 0.640000 
749.572413 0.640000  750.649568 0.640000 
754.572413 0.640000  755.658689 0.640000 
759.572413 0.640000  760.637792 0.640000 
764.572413 0.768000  765.840004 0.768000 
769.572413 0.768000  770.945409 0.768000 
774.572413 0.768000  775.890300 0.768000 
779.572413 0.768000  780.841438 0.768000 
784.572413 0.768000  785.840881 0.768000 
789.572413 0.768000  790.879600 0.768000 
794.572413 0.768000  795.842387 0.768000 
799.572413 0.768000  800.920977 0.768000 
804.572413 0.768000  805.889848 0.768000 
809.572413 0.768000  810.843992 0.768000 
814.572413 0.896000  816.039531 0.896000 
819.572413 0.896000  821.020681 0.896000 
824.572413 0.896000  826.026757 0.896000 
829.572413 0.896000  831.009610 0.896000 
834.572413 0.896000  836.063031 0.896000 
839.572413 0.896000  841.000428 0.896000 
844.572413 1.024000  846.092110 1.024000 
849.572413 1.024000  851.103436 1.024000 
