# AndroidClient simpson
63.008336 0.100000  63.147665 0.100000 
63.197665 4.000000  66.604222 4.000000 
66.604222 4.000000  71.934499 4.000000 
71.934499 4.000000  77.262593 4.000000 
77.262593 4.000000  82.730795 4.000000 
83.197665 4.000000  88.315788 4.000000 
93.197665 4.000000  99.829725 4.000000 
103.197665 4.000000  112.319476 4.000000 
113.197665 4.000000  122.213808 4.000000 
123.197665 4.000000  134.005972 4.000000 
134.005972 4.000000  145.318355 4.000000 
145.318355 4.000000  156.610811 4.000000 
156.610811 4.000000  170.134357 4.000000 
170.134357 4.000000  183.557885 4.000000 
183.557885 4.000000  196.964923 4.000000 
196.964923 4.000000  210.437778 4.000000 
210.437778 4.000000  222.855701 3.700000 
222.855701 4.000000  232.245082 2.800000 
232.245082 4.000000  241.328709 2.800000 
241.328709 4.000000  250.304267 2.800000 
250.304267 4.000000  259.214765 2.800000 
259.214765 4.000000  268.042589 2.800000 
268.042589 4.000000  276.795156 2.800000 
276.795156 3.900000  285.683861 2.800000 
285.683861 3.900000  294.193249 2.800000 
294.193249 3.900000  301.982364 2.800000 
301.982364 3.800000  310.219830 2.800000 
310.219830 3.800000  317.467116 2.800000 
317.467116 3.800000  324.860815 2.800000 
324.860815 3.800000  331.490836 2.800000 
333.197665 3.800000  338.874740 2.800000 
343.197665 3.900000  346.740552 2.800000 
353.197665 3.900000  358.283596 2.800000 
363.197665 3.900000  369.804733 2.800000 
373.197665 3.900000  380.860662 2.800000 
383.197665 3.900000  391.794443 2.800000 
393.197665 3.900000  401.949078 2.800000 
403.197665 3.900000  411.807742 2.800000 
413.197665 3.900000  421.763287 2.800000 
423.197665 3.900000  431.734913 2.800000 
433.197665 3.800000  441.751805 2.800000 
443.197665 3.800000  451.787808 2.800000 
453.197665 3.800000  461.845053 2.800000 
463.197665 3.800000  471.957786 2.800000 
473.197665 3.800000  481.952728 2.800000 
483.197665 3.800000  491.825028 2.800000 
493.197665 3.800000  502.005439 2.800000 
503.197665 3.700000  511.720688 2.800000 
513.197665 3.700000  521.920123 2.800000 
523.197665 3.700000  531.853725 2.800000 
533.197665 3.700000  541.783550 2.800000 
543.197665 3.700000  551.922267 2.800000 
553.197665 3.700000  561.868349 2.800000 
563.197665 3.700000  571.350247 2.800000 
573.197665 3.700000  581.218944 2.800000 
583.197665 3.700000  591.287927 2.800000 
593.197665 3.700000  601.454056 2.800000 
603.197665 3.700000  611.424653 2.800000 
613.197665 3.600000  621.460001 2.800000 
623.197665 3.600000  631.623386 2.800000 
633.197665 3.600000  641.732488 2.800000 
643.197665 3.600000  651.686776 2.800000 
653.197665 3.600000  661.676426 2.800000 
663.197665 3.600000  671.567948 2.800000 
673.197665 3.600000  681.662600 2.800000 
683.197665 3.600000  691.619482 2.800000 
693.197665 3.600000  701.614331 2.800000 
703.197665 3.600000  711.683415 2.800000 
713.197665 3.600000  722.393273 2.800000 
723.197665 3.600000  732.241686 2.800000 
733.197665 3.600000  742.457764 2.800000 
743.197665 3.600000  752.350098 2.800000 
753.197665 3.600000  762.386176 2.800000 
763.197665 3.500000  772.407234 2.800000 
773.197665 3.500000  782.316274 2.800000 
783.197665 3.500000  792.431776 2.800000 
793.197665 3.500000  802.315575 2.800000 
803.197665 3.500000  812.310850 2.800000 
813.197665 3.500000  822.390347 2.800000 
823.197665 3.500000  832.274348 2.800000 
833.197665 3.500000  842.404747 2.800000 
843.197665 3.500000  852.365518 2.800000 
853.197665 3.500000  862.274102 2.800000 
863.197665 3.500000  872.407281 2.800000 
873.197665 3.500000  882.329933 2.800000 
883.197665 3.500000  892.213003 2.800000 
893.197665 3.500000  900.092757 2.800000 
903.197665 3.500000  908.808940 2.800000 
913.197665 3.500000  918.540900 2.800000 
923.197665 3.500000  926.780602 3.500000 
