# AndroidClient mimuroto
32.011344 0.128000  32.090725 0.128000 
32.140725 5.120000  34.093517 5.120000 
34.093517 5.120000  35.564051 5.120000 
35.564051 5.120000  37.926679 5.120000 
37.926679 5.120000  39.913922 5.120000 
42.140725 5.120000  44.073109 5.120000 
47.140725 5.120000  49.078753 5.120000 
52.140725 5.120000  54.055097 5.120000 
57.140725 5.120000  59.073375 5.120000 
62.140725 5.120000  65.008522 5.120000 
67.140725 5.120000  70.970313 5.120000 
72.140725 5.120000  75.982282 5.120000 
77.140725 5.120000  80.977424 5.120000 
82.140725 5.120000  85.773388 5.120000 
87.140725 5.120000  89.920272 5.120000 
92.140725 5.120000  95.345570 5.120000 
97.140725 5.120000  102.158319 5.120000 
102.158319 5.120000  107.660293 5.120000 
107.660293 5.120000  113.186530 5.120000 
113.186530 5.120000  119.034416 5.120000 
119.034416 5.120000  124.531752 5.120000 
124.531752 5.120000  131.579308 5.120000 
131.579308 5.120000  138.858740 5.120000 
138.858740 5.120000  146.040922 5.120000 
146.040922 5.120000  152.142582 4.352000 
152.192582 5.120000  156.865999 3.328000 
156.865999 5.120000  162.036750 3.072000 
162.036750 5.120000  166.785236 2.816000 
166.785236 5.120000  171.526676 2.816000 
171.526676 5.120000  176.356376 2.816000 
176.356376 5.120000  181.065345 2.816000 
181.065345 5.120000  185.842060 2.816000 
185.842060 5.120000  190.677658 2.816000 
190.677658 5.120000  195.525373 2.816000 
195.525373 5.120000  200.308951 2.816000 
200.308951 5.120000  205.113491 2.816000 
205.113491 5.120000  209.878796 2.816000 
209.878796 5.120000  214.664988 2.816000 
214.664988 4.864000  219.479286 2.816000 
219.479286 4.864000  224.282707 2.816000 
224.282707 4.864000  229.087238 2.816000 
229.087238 4.864000  233.707748 2.816000 
233.707748 4.608000  238.390360 2.816000 
238.390360 4.608000  242.755432 2.816000 
242.755432 4.608000  247.022949 2.816000 
247.022949 4.608000  251.411790 2.816000 
251.411790 4.608000  256.019823 2.816000 
256.019823 4.608000  260.482418 2.816000 
260.482418 4.608000  264.971606 2.816000 
264.971606 4.352000  269.563916 2.816000 
269.563916 4.352000  273.960362 2.816000 
273.960362 4.352000  278.365469 2.816000 
278.365469 4.352000  282.750752 2.816000 
282.750752 4.352000  287.100598 2.816000 
287.192582 4.352000  291.425980 2.816000 
292.192582 4.352000  296.362738 2.816000 
297.192582 4.352000  301.303401 2.816000 
302.192582 4.352000  306.338338 2.816000 
307.192582 4.352000  311.392869 2.816000 
312.192582 4.352000  316.018931 2.816000 
317.192582 4.352000  321.247427 2.816000 
322.192582 4.096000  325.534557 2.816000 
327.192582 4.096000  331.130552 2.816000 
332.192582 4.096000  334.791947 2.816000 
337.192582 4.096000  340.249071 2.816000 
342.192582 4.096000  343.982369 2.816000 
347.192582 4.352000  350.195633 4.352000 
352.192582 4.352000  355.172751 4.352000 
357.192582 4.352000  361.673557 4.352000 
362.192582 4.352000  366.221119 4.352000 
367.192582 4.352000  373.018599 4.352000 
373.018599 4.352000  378.833322 4.352000 
378.833322 4.352000  384.927487 4.352000 
384.927487 4.352000  391.669313 4.352000 
391.669313 4.352000  398.282158 4.352000 
398.282158 4.352000  404.937778 4.352000 
404.937778 4.096000  411.069412 3.840000 
411.069412 4.096000  415.620047 3.072000 
415.620047 4.096000  420.446844 3.072000 
420.446844 4.096000  425.059099 3.072000 
425.059099 4.096000  430.032687 3.072000 
430.032687 4.096000  434.664464 3.072000 
434.664464 4.096000  439.491530 3.072000 
439.491530 4.096000  444.086976 3.072000 
444.086976 4.096000  448.807155 3.072000 
448.807155 4.096000  453.336223 3.072000 
453.336223 4.096000  458.065162 3.072000 
458.065162 4.096000  462.661905 3.072000 
462.661905 4.096000  467.325397 3.072000 
467.325397 4.096000  472.046295 3.072000 
472.046295 4.096000  476.563957 3.072000 
476.563957 4.096000  481.443725 3.072000 
481.443725 4.096000  485.998883 3.072000 
485.998883 4.096000  490.873980 3.072000 
490.873980 4.096000  495.473652 3.072000 
495.473652 4.096000  500.317256 3.072000 
500.317256 3.840000  504.961026 3.072000 
504.961026 3.840000  509.884064 3.072000 
509.884064 3.840000  514.454152 3.072000 
514.454152 3.840000  519.201542 3.072000 
519.201542 3.840000  523.835139 3.072000 
523.835139 3.840000  528.667446 3.072000 
528.667446 3.840000  533.199445 3.072000 
533.199445 3.840000  537.939180 3.072000 
537.939180 3.840000  542.702730 3.072000 
542.702730 3.584000  547.345080 3.072000 
547.345080 3.584000  552.194004 3.072000 
552.194004 3.584000  556.798646 3.072000 
557.192582 3.584000  561.997698 3.072000 
562.192582 3.584000  566.579654 3.072000 
567.192582 3.584000  571.775950 3.072000 
572.192582 3.584000  576.462952 3.072000 
577.192582 3.328000  581.673729 3.072000 
582.192582 3.328000  586.504157 3.072000 
587.192582 3.328000  591.743892 3.072000 
592.192582 3.328000  596.563276 3.072000 
597.192582 3.328000  601.843088 3.072000 
602.192582 3.328000  606.694884 3.072000 
607.192582 3.328000  611.876715 3.072000 
612.192582 3.328000  616.552543 3.072000 
617.192582 3.328000  621.803401 3.072000 
622.192582 3.328000  626.564111 3.072000 
627.192582 3.328000  631.881217 3.072000 
632.192582 3.328000  636.613477 3.072000 
637.192582 3.328000  641.935562 3.072000 
642.192582 3.328000  646.635219 3.072000 
647.192582 3.328000  651.820929 3.072000 
652.192582 3.328000  656.673105 3.072000 
657.192582 3.328000  661.917490 3.072000 
662.192582 3.328000  666.657662 3.072000 
667.192582 3.328000  671.913202 3.072000 
672.192582 3.328000  676.628816 3.072000 
677.192582 3.328000  681.821549 3.072000 
682.192582 3.328000  686.594706 3.072000 
687.192582 3.328000  691.907905 3.072000 
692.192582 3.328000  696.649548 3.072000 
697.192582 3.328000  701.828254 3.072000 
702.192582 3.328000  706.574715 3.072000 
707.192582 3.328000  712.042761 3.072000 
712.192582 3.328000  716.992907 3.072000 
717.192582 3.328000  722.263505 3.072000 
722.263505 3.328000  727.033820 3.072000 
727.192582 3.328000  732.245374 3.072000 
732.245374 3.328000  737.074227 3.072000 
737.192582 3.328000  742.352153 3.072000 
742.352153 3.328000  747.250637 3.072000 
747.250637 3.328000  752.335671 3.072000 
752.335671 3.328000  757.169959 3.072000 
757.192582 3.328000  762.264984 3.072000 
762.264984 3.328000  767.096402 3.072000 
767.192582 3.328000  772.296049 3.072000 
772.296049 3.328000  777.243398 3.072000 
777.243398 3.328000  782.275765 3.072000 
782.275765 3.328000  787.160493 3.072000 
787.192582 3.328000  792.240409 3.072000 
792.240409 3.328000  797.233729 3.072000 
797.233729 3.328000  802.176601 3.072000 
802.192582 3.328000  807.114896 3.072000 
807.192582 3.328000  812.300263 3.072000 
812.300263 3.328000  817.179620 3.072000 
817.192582 3.328000  822.227397 3.072000 
