# VLDDashClient mimuroto
125.010735 0.128000  125.191298 0.128000 
125.241298 3.328000  130.010428 3.328000 
130.010428 3.328000  134.684530 3.328000 
134.684530 3.328000  139.399958 3.328000 
139.399958 3.328000  143.986420 3.328000 
143.986420 3.328000  148.680533 3.328000 
148.680533 3.328000  153.454379 3.328000 
153.454379 3.328000  158.605188 3.328000 
158.605188 3.328000  164.214581 3.328000 
164.214581 3.328000  169.766581 3.328000 
169.766581 3.328000  175.036273 3.072000 
175.036273 3.072000  179.425114 2.560000 
179.425114 3.072000  183.796184 2.560000 
183.796184 3.072000  188.027160 2.560000 
188.027160 3.072000  192.298970 2.560000 
192.298970 3.072000  196.519928 2.560000 
196.519928 3.072000  200.823320 2.560000 
200.823320 3.072000  205.133264 2.560000 
205.133264 3.072000  209.488047 2.560000 
209.488047 3.072000  213.699041 2.560000 
213.699041 3.072000  218.063677 2.560000 
218.063677 3.072000  222.428648 2.560000 
222.428648 3.072000  226.870306 2.560000 
226.870306 3.072000  231.187968 2.560000 
231.187968 3.072000  235.430072 2.560000 
235.430072 3.072000  239.606690 2.560000 
240.241298 3.072000  244.313512 2.560000 
245.241298 3.072000  249.500914 2.560000 
250.241298 3.072000  254.478061 2.560000 
255.241298 3.072000  259.430238 2.560000 
260.241298 3.072000  264.433223 2.560000 
265.241298 3.072000  269.269041 2.560000 
270.241298 3.072000  274.403511 2.560000 
275.241298 3.072000  279.339756 2.560000 
280.241298 3.072000  284.343294 2.560000 
285.241298 3.072000  289.399929 2.560000 
290.241298 3.072000  294.107554 2.560000 
295.241298 3.072000  298.854982 2.560000 
300.241298 3.072000  303.877416 2.560000 
305.241298 3.072000  308.880843 2.560000 
310.241298 3.072000  313.665270 2.560000 
315.241298 3.072000  318.663255 2.560000 
320.241298 3.072000  323.330662 2.560000 
325.241298 3.072000  328.325736 2.560000 
330.241298 3.072000  332.728559 2.560000 
335.241298 3.072000  338.272748 2.560000 
340.241298 3.072000  340.984178 2.560000 
345.241298 3.072000  347.940701 2.560000 
350.241298 3.072000  350.975383 2.560000 
355.241298 3.328000  358.220286 2.560000 
360.241298 3.328000  362.487943 2.560000 
365.241298 3.328000  368.683332 2.560000 
370.241298 3.328000  373.241993 2.560000 
375.241298 3.328000  378.931702 2.560000 
380.241298 3.328000  383.870397 2.560000 
385.241298 3.328000  389.235737 2.560000 
390.241298 3.328000  394.079025 2.560000 
395.241298 3.328000  399.225994 2.560000 
400.241298 3.328000  404.118725 2.560000 
405.241298 3.328000  409.371918 2.560000 
410.241298 3.328000  414.064714 2.560000 
415.241298 3.328000  419.320117 2.560000 
420.241298 3.328000  424.041309 2.560000 
425.241298 3.328000  429.249771 2.560000 
430.241298 3.328000  434.131096 2.560000 
435.241298 3.328000  439.359824 2.560000 
440.241298 3.328000  444.059225 2.560000 
445.241298 3.328000  449.319378 2.560000 
450.241298 3.328000  454.214166 2.560000 
455.241298 3.328000  459.427488 2.560000 
460.241298 3.328000  464.190485 2.560000 
465.241298 3.328000  469.387049 2.560000 
470.241298 3.328000  474.207473 2.560000 
475.241298 3.328000  479.394793 2.560000 
480.241298 3.328000  484.138999 2.560000 
485.241298 3.328000  489.443996 2.560000 
490.241298 3.328000  494.151867 2.560000 
