# AndroidClient mimuroto
1.136143 0.128000  1.272718 0.128000 
1.272718 3.584000  5.543052 3.584000 
6.272718 3.328000  9.730674 3.328000 
11.272718 3.328000  14.948925 3.328000 
16.272718 3.584000  20.711059 3.584000 
21.272718 3.328000  26.114537 3.328000 
26.272718 3.072000  31.387543 3.072000 
31.387543 3.072000  37.714658 3.072000 
37.714658 2.816000  42.551627 2.816000 
42.714658 2.816000  48.722001 2.816000 
48.722001 2.560000  53.652412 2.560000 
53.722001 2.560000  58.775651 2.560000 
58.775651 2.560000  64.288237 2.560000 
64.288237 2.304000  67.889749 2.304000 
69.288237 2.304000  72.867707 2.304000 
74.288237 2.304000  77.781242 2.304000 
79.288237 2.304000  82.807401 2.304000 
84.288237 2.304000  87.819948 2.304000 
89.288237 2.304000  92.816959 2.304000 
94.288237 2.304000  97.860759 2.304000 
99.288237 2.304000  102.866040 2.304000 
104.288237 2.304000  107.804308 2.304000 
109.288237 2.304000  112.790726 2.304000 
114.288237 2.304000  117.834957 2.304000 
119.288237 2.304000  122.823743 2.304000 
124.288237 2.304000  127.728368 2.304000 
129.288237 2.304000  132.752288 2.304000 
134.288237 2.304000  137.871986 2.304000 
139.288237 2.304000  143.241853 2.304000 
144.288237 2.304000  147.726190 2.304000 
149.288237 2.304000  152.294583 2.304000 
154.288237 2.560000  159.082418 2.560000 
159.288237 2.304000  163.558709 2.304000 
164.288237 2.304000  168.281038 2.304000 
169.288237 2.304000  173.312685 2.304000 
174.288237 2.304000  178.519829 2.304000 
179.288237 2.304000  183.300373 2.304000 
184.288237 2.304000  188.116124 2.304000 
189.288237 2.304000  193.673457 2.304000 
194.288237 2.304000  198.417165 2.304000 
199.288237 2.304000  203.233056 2.304000 
204.288237 2.304000  207.957997 2.304000 
209.288237 2.304000  212.781745 2.304000 
214.288237 2.304000  217.483657 2.304000 
219.288237 2.304000  222.409094 2.304000 
224.288237 2.304000  227.446414 2.304000 
229.288237 2.304000  233.205140 2.304000 
234.288237 2.304000  238.040732 2.304000 
239.288237 2.304000  243.134628 2.304000 
244.288237 2.304000  248.238181 2.304000 
249.288237 2.304000  253.392473 2.304000 
254.288237 2.304000  258.441122 2.304000 
259.288237 2.304000  263.859484 2.304000 
264.288237 2.304000  269.283901 2.304000 
269.288237 2.304000  274.303986 2.304000 
274.303986 2.304000  279.265436 2.304000 
279.303986 2.304000  284.298055 2.304000 
