# AndroidClient mimuroto
1.071186 0.128000  1.395956 0.128000 
1.395956 1.536000  4.075447 1.536000 
6.395956 2.048000  9.468383 2.048000 
11.395956 2.304000  14.260445 2.304000 
16.395956 2.560000  19.444210 2.560000 
21.395956 2.816000  25.618690 2.816000 
26.395956 2.560000  29.611518 2.560000 
31.395956 2.816000  36.075396 2.816000 
36.395956 2.560000  40.403468 2.560000 
41.395956 2.560000  45.938217 2.560000 
46.395956 2.560000  51.316005 2.560000 
51.395956 2.560000  56.322806 2.560000 
56.395956 2.304000  60.950988 2.304000 
61.395956 2.304000  65.939464 2.304000 
66.395956 2.304000  70.993400 2.304000 
71.395956 2.304000  76.009090 2.304000 
76.395956 2.304000  81.006991 2.304000 
81.395956 2.304000  86.016029 2.304000 
86.395956 2.304000  91.008542 2.304000 
91.395956 2.304000  96.062118 2.304000 
96.395956 2.048000  100.565544 2.048000 
101.395956 2.048000  105.561951 2.048000 
106.395956 2.048000  110.570001 2.048000 
111.395956 2.048000  115.592466 2.048000 
116.395956 2.048000  120.580572 2.048000 
121.395956 2.048000  125.563997 2.048000 
126.395956 2.048000  130.575890 2.048000 
131.395956 2.048000  135.597261 2.048000 
136.395956 2.048000  140.631222 2.048000 
141.395956 2.048000  145.485804 2.048000 
146.395956 2.048000  150.382313 2.048000 
151.395956 2.048000  155.440983 2.048000 
156.395956 2.048000  160.566168 2.048000 
161.395956 2.048000  165.538058 2.048000 
166.395956 2.048000  170.598801 2.048000 
171.395956 2.048000  175.614576 2.048000 
176.395956 2.048000  180.528591 2.048000 
181.395956 2.048000  185.435480 2.048000 
186.395956 2.048000  190.582204 2.048000 
191.395956 2.048000  195.565319 2.048000 
196.395956 2.048000  200.612853 2.048000 
201.395956 2.048000  205.443509 2.048000 
206.395956 2.048000  210.469281 2.048000 
211.395956 2.048000  215.587010 2.048000 
216.395956 2.048000  220.568465 2.048000 
221.395956 2.048000  225.455415 2.048000 
226.395956 2.048000  230.573936 2.048000 
231.395956 2.048000  235.605873 2.048000 
236.395956 2.048000  240.492437 2.048000 
241.395956 2.048000  245.603034 2.048000 
246.395956 2.048000  250.589744 2.048000 
251.395956 2.048000  255.491655 2.048000 
256.395956 2.048000  260.512340 2.048000 
261.395956 2.048000  265.636414 2.048000 
266.395956 2.048000  270.645975 2.048000 
271.395956 2.048000  275.681053 2.048000 
276.395956 2.048000  280.636190 2.048000 
281.395956 2.048000  285.546624 2.048000 
286.395956 2.048000  290.454173 2.048000 
291.395956 2.048000  295.480792 2.048000 
296.395956 2.048000  300.527704 2.048000 
301.395956 2.048000  305.579187 2.048000 
306.395956 2.048000  310.605873 2.048000 
311.395956 2.048000  315.606101 2.048000 
316.395956 2.048000  320.650264 2.048000 
