#play delay
16.755631 11.755631
122.534445 0.778814
128.280258 0.745813
134.026916 0.746658
139.817823 0.790907
145.735485 0.917662
151.724374 0.988889
157.830387 1.106013
163.992386 1.161999
169.078771 0.086385
174.248698 0.169927
179.400901 0.152203
184.565676 0.164775
189.724060 0.158384
195.002051 0.277991
200.286892 0.284841
205.545769 0.258877
210.795640 0.249871
216.060321 0.264681
221.290468 0.230147
226.552141 0.261673
231.833587 0.281446
237.100067 0.266480
242.387819 0.287752
247.692943 0.305124
252.984211 0.291268
258.255781 0.271570
263.609400 0.353619
268.976275 0.366875
274.259024 0.282749
279.577290 0.318266
284.899590 0.322300
290.242983 0.343393
295.583322 0.340339
300.906430 0.323108
306.229248 0.322818
311.578006 0.348758
316.908282 0.330276
322.242071 0.333789
327.593030 0.350959
332.924658 0.331628
338.234387 0.309729
343.569624 0.335237
348.866165 0.296541
354.173110 0.306945
359.519307 0.346197
364.871995 0.352688
370.203431 0.331436
375.525693 0.322262
380.812636 0.286943
386.208841 0.396205
391.469582 0.260741
396.861103 0.391521
402.198595 0.337492
407.402787 0.204192
412.641393 0.238606
417.986372 0.344979
423.248559 0.262187
428.638073 0.389514
433.809112 0.171039
444.065167 0.256055
454.324384 0.259217
464.582835 0.258451
474.848791 0.265956
480.198841 0.350050
495.604770 0.405929
505.689692 0.084922
516.089241 0.399549
526.284555 0.195314
531.698460 0.413905
552.047157 0.348697
572.279704 0.232547
577.645590 0.365886
597.742314 0.096724
603.085218 0.342904
608.411105 0.325887
633.728393 0.317288
639.083036 0.354643
649.406588 0.323552
669.736933 0.330345
675.150617 0.413684
700.204233 0.053616
705.561206 0.356973
710.768740 0.207534
720.923811 0.155071
736.189956 0.266145
741.536035 0.346079
746.734216 0.198181
751.945669 0.211453
767.093158 0.147489
777.247872 0.154714
792.590363 0.342491
798.039598 0.449235
823.233121 0.193523
828.554925 0.321804
833.877395 0.322470
839.188358 0.310963
844.586852 0.398494
849.746528 0.159676
854.896257 0.149729
859.983037 0.086780
865.022615 0.039578
870.493395 0.470780
875.647514 0.154119
890.763115 0.115601
896.207712 0.444597
901.278582 0.070870
906.403239 0.124657
911.536465 0.133226
916.898167 0.361702
936.985018 0.086851
942.363752 0.378734
