# VLDDashClient mimuroto
4.768641 0.128000  4.834766 0.128000 
4.834766 5.120000  21.435872 5.120000 
21.435872 1.536000  22.978603 1.536000 
22.978603 1.792000  25.926946 1.792000 
27.978603 1.792000  31.114547 1.792000 
32.978603 2.048000  37.011135 2.048000 
37.978603 2.048000  41.877325 2.048000 
42.978603 2.048000  46.492956 2.048000 
47.978603 2.304000  52.756889 2.304000 
52.978603 2.304000  57.782599 2.304000 
57.978603 2.304000  60.922546 2.304000 
62.978603 2.304000  66.367027 2.304000 
67.978603 2.304000  71.786238 2.304000 
72.978603 2.304000  77.540247 2.304000 
77.978603 2.304000  79.994976 2.304000 
82.978603 2.560000  86.783126 2.560000 
87.978603 2.560000  93.477832 2.560000 
97.978603 2.560000  101.895233 2.560000 
102.978603 2.560000  108.649731 2.560000 
112.978603 2.560000  118.186140 2.560000 
118.186140 2.560000  123.963590 2.560000 
123.963590 2.560000  129.701110 2.560000 
129.701110 2.560000  135.459654 2.560000 
135.459654 2.560000  141.263887 2.560000 
141.263887 2.304000  146.066502 2.304000 
146.263887 2.304000  151.184629 2.304000 
151.263887 2.304000  156.210142 2.304000 
156.263887 2.304000  161.264864 2.304000 
161.264864 2.304000  166.289167 2.304000 
166.289167 2.304000  171.412386 2.304000 
171.412386 2.304000  176.556830 2.304000 
176.556830 2.304000  181.734787 2.304000 
181.734787 2.304000  186.886069 2.304000 
186.886069 2.304000  192.084574 2.304000 
192.084574 2.304000  197.386942 2.304000 
197.386942 2.304000  202.670702 2.304000 
202.670702 2.304000  207.922904 2.304000 
207.922904 2.304000  213.163235 2.304000 
213.163235 2.304000  218.419100 2.304000 
218.419100 2.304000  223.678950 2.304000 
223.678950 2.304000  228.938285 2.304000 
228.938285 2.304000  234.212346 2.304000 
234.212346 2.304000  239.486501 2.304000 
239.486501 2.304000  244.767956 2.304000 
244.767956 2.304000  250.085430 2.304000 
250.085430 2.304000  255.353781 2.304000 
255.353781 2.304000  260.674679 2.304000 
260.674679 2.304000  266.044923 2.304000 
266.044923 2.304000  271.373224 2.304000 
271.373224 2.304000  276.664859 2.304000 
276.664859 2.304000  281.983512 2.304000 
281.983512 2.304000  287.337012 2.304000 
287.337012 2.304000  292.656726 2.304000 
292.656726 2.304000  297.974801 2.304000 
297.974801 2.304000  303.307941 2.304000 
303.307941 2.304000  308.628998 2.304000 
308.628998 2.304000  313.979398 2.304000 
313.979398 2.304000  319.314573 2.304000 
319.314573 2.304000  324.649896 2.304000 
324.649896 2.304000  330.000258 2.304000 
330.000258 2.304000  335.327547 2.304000 
335.327547 2.304000  340.640749 2.304000 
340.640749 2.304000  345.962950 2.304000 
345.962950 2.304000  351.243568 2.304000 
351.243568 2.304000  356.574688 2.304000 
356.574688 2.304000  361.944871 2.304000 
361.944871 2.304000  367.280125 2.304000 
367.280125 2.304000  372.617406 2.304000 
372.617406 2.304000  377.928834 2.304000 
377.928834 2.304000  383.233266 2.304000 
