#play delay
22.978603 17.978603
67.978603 0.000000
118.186140 0.207537
123.963590 0.777450
129.701110 0.737520
135.459654 0.758544
141.263887 0.804233
161.264864 0.000977
166.289167 0.024303
171.412386 0.123219
176.556830 0.144444
181.734787 0.177957
186.886069 0.151282
192.084574 0.198505
197.386942 0.302368
202.670702 0.283760
207.922904 0.252202
213.163235 0.240331
218.419100 0.255865
223.678950 0.259850
228.938285 0.259335
234.212346 0.274061
239.486501 0.274155
244.767956 0.281455
250.085430 0.317474
255.353781 0.268351
260.674679 0.320898
266.044923 0.370244
271.373224 0.328301
276.664859 0.291635
281.983512 0.318653
287.337012 0.353500
292.656726 0.319714
297.974801 0.318075
303.307941 0.333140
308.628998 0.321057
313.979398 0.350400
319.314573 0.335175
324.649896 0.335323
330.000258 0.350362
335.327547 0.327289
340.640749 0.313202
345.962950 0.322201
351.243568 0.280618
356.574688 0.331120
361.944871 0.370183
367.280125 0.335254
372.617406 0.337281
377.928834 0.311428
383.233266 0.304432
393.613976 0.380710
414.013900 0.399924
424.483336 0.469436
439.690214 0.206878
449.925141 0.234927
460.258496 0.333355
470.397498 0.139002
475.673295 0.275797
490.704085 0.030790
496.037520 0.333435
506.109117 0.071597
511.247423 0.138306
526.472364 0.224941
531.898284 0.425920
552.259862 0.361578
572.526161 0.266299
577.914130 0.387969
598.061702 0.147572
603.406130 0.344428
608.740622 0.334492
634.052493 0.311871
639.431548 0.379055
644.776178 0.344630
670.106291 0.330113
675.529797 0.423506
680.696796 0.166999
685.857187 0.160391
701.032167 0.174980
706.446772 0.414605
711.664497 0.217725
716.850668 0.186171
737.159205 0.308537
742.544122 0.384917
747.728314 0.184192
752.968160 0.239846
758.177191 0.209031
768.333156 0.155965
773.666196 0.333040
788.685652 0.019456
794.060383 0.374731
799.625613 0.565230
824.911117 0.285504
830.229262 0.318145
835.548506 0.319244
840.855068 0.306562
846.390767 0.535699
851.476769 0.086002
856.663319 0.186550
861.715114 0.051795
872.366758 0.651644
877.555016 0.188258
892.819706 0.264690
898.333673 0.513967
908.505385 0.171712
913.623413 0.118028
919.041794 0.418381
939.264732 0.222938
944.624038 0.359306
