# AndroidClient mimuroto
1.238076 0.128000  1.501488 0.128000 
1.501488 1.792000  4.010015 1.792000 
6.501488 2.560000  11.089864 2.560000 
11.501488 2.304000  15.762156 2.304000 
16.501488 2.304000  21.022829 2.304000 
21.501488 2.048000  25.313651 2.048000 
26.501488 2.048000  30.405180 2.048000 
31.501488 2.048000  36.986202 2.048000 
36.986202 2.048000  39.833747 2.048000 
41.986202 2.048000  47.075125 2.048000 
47.075125 2.048000  52.423430 2.048000 
52.423430 1.792000  56.456521 1.792000 
57.423430 1.792000  63.493975 2.304000 
63.493975 1.792000  70.012981 2.304000 
70.012981 1.792000  76.339673 2.304000 
76.339673 1.792000  82.100522 2.304000 
82.100522 1.792000  87.413112 2.304000 
87.413112 1.792000  94.590018 2.304000 
94.590018 1.536000  100.660783 2.048000 
100.660783 1.536000  106.433625 2.048000 
106.433625 1.536000  112.018876 2.048000 
112.018876 1.536000  117.860340 2.048000 
117.860340 1.536000  123.475036 2.048000 
123.475036 1.536000  129.021527 2.048000 
129.021527 1.536000  134.876598 2.048000 
134.876598 1.536000  140.435862 2.048000 
140.435862 1.536000  146.192846 2.048000 
146.192846 1.536000  152.055771 2.048000 
152.055771 1.536000  157.757107 2.048000 
157.757107 1.536000  163.256391 2.048000 
163.256391 1.536000  168.445691 2.048000 
168.445691 1.536000  173.616586 2.048000 
173.616586 1.536000  178.728877 2.048000 
178.728877 1.536000  183.863555 2.048000 
183.863555 1.536000  189.112329 2.048000 
189.112329 1.536000  194.207283 2.048000 
194.207283 1.536000  199.444623 2.048000 
199.444623 1.536000  204.891145 2.048000 
204.891145 1.536000  210.162268 2.048000 
210.162268 1.536000  215.742951 2.048000 
215.742951 1.536000  220.885080 2.048000 
220.885080 1.536000  226.285681 2.048000 
226.285681 1.536000  231.439331 2.048000 
231.439331 1.536000  236.281637 2.048000 
236.439331 1.536000  242.080871 2.048000 
242.080871 1.536000  246.922006 2.048000 
247.080871 1.536000  251.908925 2.048000 
252.080871 1.536000  256.557757 2.048000 
257.080871 1.536000  261.215538 2.048000 
262.080871 1.536000  265.895416 2.048000 
267.080871 1.536000  270.302487 2.048000 
272.080871 1.536000  275.020380 2.048000 
277.080871 1.536000  279.615717 2.048000 
282.080871 1.536000  284.422697 2.048000 
287.080871 1.536000  288.816464 2.048000 
292.080871 1.536000  293.870106 2.048000 
297.080871 1.536000  298.865366 2.048000 
302.080871 1.536000  303.833062 2.048000 
307.080871 1.536000  308.810237 2.048000 
312.080871 1.536000  313.818699 2.048000 
317.080871 1.536000  319.189176 2.048000 
322.080871 1.792000  324.853911 2.304000 
327.080871 1.792000  329.836243 2.304000 
332.080871 1.792000  334.653834 2.304000 
337.080871 1.792000  339.971792 2.304000 
342.080871 1.792000  345.323331 2.304000 
347.080871 1.792000  351.192473 2.304000 
352.080871 1.792000  356.311906 2.304000 
357.080871 1.792000  361.428592 2.304000 
362.080871 1.792000  365.578143 1.792000 
367.080871 1.792000  370.655234 1.792000 
372.080871 1.792000  376.865506 2.304000 
377.080871 1.792000  382.043190 2.304000 
382.080871 1.792000  387.187284 2.304000 
387.187284 1.792000  391.466505 1.792000 
392.187284 1.792000  397.306747 2.304000 
397.306747 1.792000  402.516263 2.304000 
402.516263 1.792000  407.944719 2.304000 
407.944719 1.792000  413.115234 2.304000 
413.115234 1.792000  418.449608 2.304000 
418.449608 1.792000  423.978786 2.304000 
423.978786 1.792000  429.317717 2.304000 
429.317717 1.792000  434.555402 2.304000 
434.555402 1.792000  440.071995 2.304000 
440.071995 1.792000  445.881097 2.304000 
445.881097 1.792000  451.522821 2.304000 
451.522821 1.792000  456.767887 2.304000 
456.767887 1.792000  462.354931 2.304000 
462.354931 1.792000  467.707068 2.304000 
467.707068 1.792000  473.009364 2.304000 
473.009364 1.792000  477.234597 1.792000 
478.009364 1.792000  483.054555 2.304000 
483.054555 1.792000  488.307147 2.304000 
488.307147 1.792000  493.574394 2.304000 
493.574394 1.792000  497.910958 1.792000 
498.574394 1.792000  503.739130 2.304000 
503.739130 1.792000  508.940694 2.304000 
508.940694 1.792000  514.188388 2.304000 
514.188388 1.792000  518.419067 2.304000 
519.188388 1.792000  524.350738 2.304000 
524.350738 1.792000  529.769785 2.304000 
529.769785 1.792000  535.524351 2.304000 
535.524351 1.792000  540.937602 2.304000 
540.937602 1.792000  544.730292 2.304000 
545.937602 1.792000  550.345216 2.304000 
550.937602 1.792000  556.714705 2.304000 
556.714705 1.792000  562.613809 2.304000 
562.613809 1.792000  567.341962 2.304000 
567.613809 1.792000  571.559019 2.304000 
572.613809 1.792000  575.687828 2.304000 
577.613809 1.792000  579.493966 2.304000 
582.613809 1.792000  584.392357 2.304000 
587.613809 1.792000  589.490206 2.304000 
592.613809 1.792000  594.498039 2.304000 
597.613809 1.792000  599.451839 2.304000 
602.613809 1.792000  604.439176 2.304000 
607.613809 1.792000  609.433826 2.304000 
612.613809 1.792000  614.465824 2.304000 
617.613809 1.792000  619.465566 2.304000 
622.613809 1.792000  624.413446 2.304000 
627.613809 1.792000  629.514878 2.304000 
632.613809 1.792000  634.405123 2.304000 
637.613809 2.048000  639.025984 2.048000 
642.613809 2.048000  644.039002 2.048000 
647.613809 2.048000  649.017987 2.048000 
652.613809 2.048000  654.064446 2.048000 
657.613809 2.048000  659.079221 2.048000 
662.613809 2.048000  664.012359 2.048000 
667.613809 2.048000  669.018271 2.048000 
