#play delay
15.012801 10.012801
35.012801 0.000000
60.997417 0.984616
68.894656 2.897239
76.477970 2.583314
83.007037 1.529067
88.932607 0.925570
97.397767 3.465160
103.722218 1.324451
110.114973 1.392755
116.539123 1.424150
122.887883 1.348760
129.425286 1.537403
135.116471 0.691185
140.628032 0.511561
146.448216 0.820184
152.291679 0.843463
158.049768 0.758089
163.418205 0.368437
168.609941 0.191736
173.819032 0.209091
178.942764 0.123732
184.091310 0.148546
189.329689 0.238379
194.418545 0.088856
199.741179 0.322634
205.178521 0.437342
210.427546 0.249025
215.946514 0.518968
221.013484 0.066970
226.480468 0.466984
231.672035 0.191567
242.301966 0.629931
382.307431 0.005465
387.388310 0.080879
392.474845 0.086535
397.634121 0.159276
402.818645 0.184524
408.263758 0.445113
413.421338 0.157580
418.744227 0.322889
424.380005 0.635778
429.635948 0.255943
435.021887 0.385939
440.680963 0.659076
446.446040 0.765077
451.887734 0.441694
457.321066 0.433332
462.722247 0.401181
468.036761 0.314514
473.288838 0.252077
483.444550 0.155712
488.752651 0.308101
494.022908 0.270257
504.268771 0.245863
509.548505 0.279734
514.706247 0.157742
524.945507 0.239260
530.358723 0.413216
536.178341 0.819618
541.399544 0.221203
557.220557 0.821013
563.045956 0.825399
783.112483 0.066527
788.373448 0.260965
793.782619 0.409171
799.250567 0.467948
804.706244 0.455677
810.156501 0.450257
815.484784 0.328283
820.862319 0.377535
826.199038 0.336719
831.493902 0.294864
836.914187 0.420285
842.582089 0.667902
848.178609 0.596520
853.741854 0.563245
859.554405 0.812551
865.329733 0.775328
871.057589 0.727856
876.801983 0.744394
882.549434 0.747451
888.285696 0.736262
894.013567 0.727871
899.715961 0.702394
905.529111 0.813150
911.278870 0.749759
916.284427 0.005557
