#play delay
11.633861 6.633861
36.633861 0.000000
46.984866 0.351005
53.943204 1.958338
59.595927 0.652723
66.431780 1.835853
73.802686 2.370906
79.961923 1.159237
85.591298 0.629375
91.281468 0.690170
98.595327 2.313859
105.055477 1.460150
110.821640 0.766163
116.541584 0.719944
122.384240 0.842656
128.040247 0.656007
133.754497 0.714250
139.274774 0.520277
145.053594 0.778820
150.897392 0.843798
156.490451 0.593059
162.063733 0.573282
167.586182 0.522449
172.799164 0.212982
177.936633 0.137469
183.079580 0.142947
188.284158 0.204578
193.377773 0.093615
198.609467 0.231694
203.890216 0.280749
209.146338 0.256122
214.459724 0.313386
219.609824 0.150100
225.008634 0.398810
230.152335 0.143701
240.484424 0.332089
385.730747 0.246323
391.041937 0.311190
401.250957 0.209020
406.535013 0.284056
412.111567 0.576554
417.371717 0.260150
422.774240 0.402523
428.045878 0.271638
433.222261 0.176383
438.615860 0.393599
444.225709 0.609849
449.862549 0.636840
455.234084 0.371535
461.217271 0.983187
466.429854 0.212583
471.901123 0.471269
477.103985 0.202862
487.327300 0.223315
492.623889 0.296589
497.862442 0.238553
507.956076 0.093634
513.090995 0.134919
528.543965 0.452970
534.018934 0.474969
539.600823 0.581889
555.360172 0.759349
561.092464 0.732292
781.430119 0.337655
787.303673 0.873554
793.261193 0.957520
799.195066 0.933873
805.246420 1.051354
816.099626 0.853206
822.094550 0.994924
833.019896 0.925346
838.955828 0.935932
845.238106 1.282278
851.229327 0.991221
857.609372 1.380045
863.931109 1.321737
870.284405 1.353296
876.584575 1.300170
882.929999 1.345424
889.204653 1.274654
894.385450 0.180797
899.520617 0.135167
905.924854 1.404237
912.247146 1.322292
