#play delay
16.957259 7.801965
107.220275 0.263016
112.359922 0.139647
132.359922 0.000000
212.383023 0.023101
217.506026 0.123003
222.781469 0.275443
228.177143 0.395674
298.197941 0.020798
303.253959 0.056018
308.302526 0.048567
313.661660 0.359134
399.139471 0.477811
404.690600 0.551129
419.705964 0.015364
