# AndroidClient mimuroto
4.083648 0.128000  4.155294 0.128000 
4.155294 5.120000  16.957259 5.120000 
16.957259 1.536000  18.027233 1.536000 
21.957259 1.792000  23.271062 1.792000 
26.957259 2.048000  29.687220 2.048000 
31.957259 2.304000  36.613471 2.304000 
36.957259 2.048000  41.165662 2.048000 
41.957259 2.048000  46.292874 2.048000 
46.957259 2.048000  51.230036 2.048000 
51.957259 2.048000  55.599015 2.048000 
56.957259 2.048000  60.226122 2.048000 
61.957259 2.048000  64.861276 2.048000 
66.957259 2.048000  69.089060 2.048000 
71.957259 2.048000  73.693460 2.048000 
76.957259 2.304000  79.195801 2.304000 
81.957259 2.304000  85.039581 2.304000 
86.957259 2.304000  90.328717 2.304000 
91.957259 2.304000  95.896217 2.304000 
96.957259 2.304000  101.600485 2.304000 
101.957259 2.304000  107.220275 2.304000 
107.220275 2.304000  112.359922 2.304000 
112.359922 2.304000  117.280369 2.304000 
117.359922 2.304000  122.086254 2.304000 
122.359922 2.304000  126.986498 2.304000 
127.359922 2.048000  130.970834 2.048000 
132.359922 2.048000  135.895678 2.048000 
137.359922 2.048000  140.196008 2.048000 
142.359922 2.304000  144.574554 2.304000 
147.359922 2.304000  149.519478 2.304000 
152.359922 2.304000  154.555556 2.304000 
157.359922 2.304000  159.591368 2.304000 
162.359922 2.304000  164.489393 2.304000 
167.359922 2.304000  169.473729 2.304000 
172.359922 2.304000  174.501230 2.304000 
177.359922 2.560000  179.840456 2.560000 
182.359922 2.560000  185.174670 2.560000 
187.359922 2.560000  190.466078 2.560000 
192.359922 2.560000  195.857734 2.560000 
197.359922 2.560000  201.431813 2.560000 
202.359922 2.560000  206.955415 2.560000 
207.359922 2.560000  212.383023 2.560000 
212.383023 2.560000  217.506026 2.560000 
217.506026 2.560000  222.781469 2.560000 
222.781469 2.560000  228.177143 2.560000 
228.177143 2.304000  232.466154 2.304000 
233.177143 2.304000  237.482223 2.304000 
238.177143 2.304000  242.482457 2.304000 
243.177143 2.304000  247.455327 2.304000 
248.177143 2.304000  252.430190 2.304000 
253.177143 2.304000  257.332246 2.304000 
258.177143 2.304000  262.487328 2.304000 
263.177143 2.304000  267.619111 2.304000 
268.177143 2.304000  272.670258 2.304000 
273.177143 2.304000  277.765500 2.304000 
278.177143 2.304000  282.912932 2.304000 
283.177143 2.304000  287.959855 2.304000 
288.177143 2.304000  293.037944 2.304000 
293.177143 2.304000  298.197941 2.304000 
298.197941 2.304000  303.253959 2.304000 
303.253959 2.304000  308.302526 2.304000 
308.302526 2.304000  313.661660 2.304000 
313.661660 2.304000  318.358968 2.304000 
318.661660 2.304000  322.963792 2.304000 
323.661660 2.304000  327.040699 2.304000 
328.661660 2.304000  331.108928 2.304000 
333.661660 2.304000  335.411222 2.304000 
338.661660 2.304000  340.002616 2.304000 
343.661660 2.304000  344.599764 2.304000 
348.661660 2.304000  349.577249 2.304000 
353.661660 2.304000  354.769066 2.304000 
358.661660 2.304000  359.895804 2.304000 
363.661660 2.304000  365.104269 2.304000 
