# AndroidClient mimuroto
1.070353 0.128000  1.229410 0.128000 
1.229410 3.072000  7.223474 3.072000 
7.223474 2.048000  10.992470 2.048000 
12.223474 2.048000  14.429669 2.048000 
17.223474 2.304000  19.759833 2.304000 
22.223474 2.560000  25.340613 2.560000 
27.223474 2.560000  31.628191 2.560000 
32.223474 2.560000  38.163335 2.560000 
38.163335 2.304000  43.419458 2.304000 
43.419458 2.304000  48.867792 2.304000 
48.867792 2.048000  53.102165 2.048000 
53.867792 2.048000  57.620820 2.048000 
58.867792 2.048000  61.943449 2.048000 
63.867792 2.048000  66.327157 2.048000 
68.867792 2.048000  70.570436 2.048000 
73.867792 2.304000  75.924951 2.304000 
78.867792 2.304000  81.115025 2.304000 
83.867792 2.304000  86.846540 2.304000 
88.867792 2.304000  92.597427 2.304000 
93.867792 2.304000  98.205693 2.304000 
98.867792 2.304000  103.764438 2.304000 
103.867792 2.304000  109.298541 2.304000 
109.298541 2.304000  114.471544 2.304000 
114.471544 2.304000  119.343670 2.304000 
119.471544 2.304000  124.221310 2.304000 
124.471544 2.304000  129.194307 2.304000 
129.471544 2.304000  134.097630 2.304000 
134.471544 2.048000  137.967236 2.048000 
139.471544 2.048000  142.254284 2.048000 
144.471544 2.304000  147.334904 2.304000 
149.471544 2.304000  152.306819 2.304000 
154.471544 2.304000  157.366699 2.304000 
159.471544 2.304000  162.334752 2.304000 
164.471544 2.304000  167.254539 2.304000 
169.471544 2.304000  172.293757 2.304000 
174.471544 2.304000  177.294889 2.304000 
179.471544 2.304000  182.590649 2.304000 
184.471544 2.304000  187.893700 2.304000 
189.471544 2.304000  193.196179 2.304000 
194.471544 2.304000  198.364162 2.304000 
199.471544 2.304000  203.469570 2.304000 
204.471544 2.304000  208.552360 2.304000 
209.471544 2.304000  213.644622 2.304000 
214.471544 2.304000  218.747238 2.304000 
219.471544 2.304000  223.818329 2.304000 
224.471544 2.304000  228.869244 2.304000 
229.471544 2.304000  233.925746 2.304000 
234.471544 2.304000  238.896858 2.304000 
239.471544 2.304000  243.887259 2.304000 
244.471544 2.304000  248.870535 2.304000 
249.471544 2.304000  253.842448 2.304000 
254.471544 2.304000  258.795776 2.304000 
259.471544 2.304000  263.937175 2.304000 
264.471544 2.304000  269.033943 2.304000 
269.471544 2.304000  274.071445 2.304000 
274.471544 2.304000  279.167887 2.304000 
279.471544 2.304000  284.279304 2.304000 
284.471544 2.304000  289.306846 2.304000 
289.471544 2.304000  294.402216 2.304000 
294.471544 2.304000  299.502708 2.304000 
299.502708 2.304000  304.563116 2.304000 
304.563116 2.304000  309.616437 2.304000 
309.616437 2.048000  313.780728 2.048000 
314.616437 2.048000  318.475078 2.048000 
319.616437 2.048000  323.191075 2.048000 
324.616437 2.048000  328.060535 2.048000 
329.616437 2.048000  332.890971 2.048000 
334.616437 2.048000  337.670309 2.048000 
339.616437 2.048000  342.344042 2.048000 
344.616437 2.048000  347.038532 2.048000 
349.616437 2.304000  352.692299 2.304000 
354.616437 2.304000  357.844956 2.304000 
359.616437 2.304000  362.931969 2.304000 
364.616437 2.304000  368.147904 2.304000 
369.616437 2.304000  373.323591 2.304000 
374.616437 2.304000  378.494080 2.304000 
379.616437 2.304000  383.675963 2.304000 
384.616437 2.304000  388.805666 2.304000 
389.616437 2.304000  393.991382 2.304000 
394.616437 2.304000  399.113464 2.304000 
399.616437 2.304000  404.232954 2.304000 
404.616437 2.304000  409.457751 2.304000 
409.616437 2.304000  414.562632 2.304000 
414.616437 2.304000  419.615525 2.304000 
419.616437 2.048000  423.736198 2.048000 
424.616437 2.048000  428.411475 2.048000 
429.616437 2.048000  433.121349 2.048000 
434.616437 2.048000  438.112061 2.048000 
439.616437 2.048000  443.113792 2.048000 
444.616437 2.048000  448.137859 2.048000 
449.616437 2.048000  453.135909 2.048000 
454.616437 2.048000  458.095947 2.048000 
459.616437 2.048000  463.105506 2.048000 
464.616437 2.048000  468.156277 2.048000 
469.616437 2.048000  473.081561 2.048000 
474.616437 2.048000  477.986787 2.048000 
479.616437 2.048000  483.146102 2.048000 
484.616437 2.048000  488.142537 2.048000 
489.616437 2.048000  493.116640 2.048000 
494.616437 2.048000  498.100602 2.048000 
499.616437 2.048000  502.987393 2.048000 
504.616437 2.304000  509.001389 2.304000 
509.616437 2.304000  514.080114 2.304000 
514.616437 2.048000  518.230080 2.048000 
519.616437 2.048000  523.114915 2.048000 
524.616437 2.048000  528.088567 2.048000 
529.616437 2.048000  533.130702 2.048000 
534.616437 2.048000  538.126503 2.048000 
539.616437 2.048000  543.143978 2.048000 
544.616437 2.304000  549.081256 2.304000 
549.616437 2.304000  554.249883 2.304000 
554.616437 2.048000  558.264489 2.048000 
559.616437 2.048000  563.237205 2.048000 
564.616437 2.048000  568.071876 2.048000 
569.616437 2.048000  573.100186 2.048000 
574.616437 2.048000  578.112191 2.048000 
579.616437 2.048000  583.092897 2.048000 
584.616437 2.048000  588.098597 2.048000 
589.616437 2.048000  593.099174 2.048000 
594.616437 2.048000  598.118552 2.048000 
599.616437 2.048000  603.161496 2.048000 
604.616437 2.048000  608.098947 2.048000 
609.616437 2.048000  613.096857 2.048000 
614.616437 2.048000  618.085365 2.048000 
619.616437 2.048000  623.151104 2.048000 
624.616437 2.048000  628.064826 2.048000 
629.616437 2.048000  633.121098 2.048000 
634.616437 2.048000  638.138792 2.048000 
639.616437 2.048000  643.130459 2.048000 
644.616437 2.048000  648.107238 2.048000 
649.616437 2.048000  653.106436 2.048000 
654.616437 2.048000  658.132352 2.048000 
659.616437 2.048000  663.258620 2.048000 
664.616437 2.048000  668.267480 2.048000 
669.616437 2.048000  673.244333 2.048000 
674.616437 2.048000  678.234708 2.048000 
679.616437 2.048000  683.226378 2.048000 
684.616437 2.048000  688.251610 2.048000 
689.616437 2.048000  693.200061 2.048000 
694.616437 2.048000  698.198517 2.048000 
699.616437 2.048000  703.240096 2.048000 
704.616437 2.048000  708.219243 2.048000 
709.616437 2.048000  713.250440 2.048000 
714.616437 2.048000  718.232204 2.048000 
719.616437 2.048000  723.238867 2.048000 
724.616437 2.048000  728.221628 2.048000 
729.616437 2.048000  733.233818 2.048000 
734.616437 2.048000  738.229783 2.048000 
739.616437 2.048000  743.244293 2.048000 
744.616437 2.048000  748.251662 2.048000 
749.616437 2.048000  753.234764 2.048000 
754.616437 2.048000  758.276903 2.048000 
759.616437 2.048000  763.227225 2.048000 
764.616437 2.048000  768.228137 2.048000 
769.616437 2.048000  773.208266 2.048000 
774.616437 2.048000  778.202356 2.048000 
779.616437 2.048000  783.239709 2.048000 
784.616437 2.048000  788.241979 2.048000 
789.616437 2.048000  793.222421 2.048000 
794.616437 2.048000  798.206193 2.048000 
799.616437 2.048000  803.231758 2.048000 
804.616437 2.048000  808.127357 2.048000 
809.616437 2.048000  813.088288 2.048000 
814.616437 2.048000  818.098562 2.048000 
819.616437 2.048000  823.120328 2.048000 
824.616437 2.048000  828.196444 2.048000 
829.616437 2.048000  833.196913 2.048000 
834.616437 2.048000  838.252907 2.048000 
839.616437 2.048000  843.211881 2.048000 
844.616437 2.048000  848.200503 2.048000 
849.616437 2.048000  853.230969 2.048000 
854.616437 2.048000  858.252734 2.048000 
859.616437 2.048000  863.212808 2.048000 
864.616437 2.048000  868.279712 2.048000 
869.616437 2.048000  873.239952 2.048000 
874.616437 2.048000  878.257649 2.048000 
879.616437 2.048000  883.215093 2.048000 
884.616437 2.048000  888.229886 2.048000 
889.616437 2.048000  893.227935 2.048000 
894.616437 2.048000  898.244846 2.048000 
