# WEMAClient mimuroto
94.093695 0.128000  94.305308 0.128000 
94.355308 2.816000  95.654803 2.816000 
95.654803 5.120000  98.890062 5.120000 
98.890062 5.120000  103.147842 5.120000 
103.147842 5.120000  108.826444 5.120000 
108.826444 4.352000  113.800331 4.352000 
113.800331 4.352000  118.838742 4.352000 
118.838742 4.096000  123.574179 4.096000 
123.574179 4.096000  128.489450 4.096000 
128.489450 4.096000  133.974632 4.096000 
133.974632 3.584000  138.193599 3.584000 
138.193599 4.096000  143.689336 4.096000 
143.689336 3.584000  148.050342 3.584000 
148.050342 4.096000  153.690148 4.096000 
153.690148 3.584000  158.087758 3.584000 
158.087758 3.840000  163.886548 3.840000 
163.886548 3.072000  168.302438 3.072000 
168.302438 3.328000  173.263549 3.328000 
173.263549 3.328000  178.161626 3.328000 
178.161626 3.328000  183.152801 3.328000 
183.152801 3.328000  188.170086 3.328000 
188.170086 3.072000  193.230327 3.072000 
193.230327 2.816000  197.835587 2.816000 
197.835587 2.816000  201.512059 2.816000 
201.512059 3.584000  206.511936 3.584000 
206.511936 3.584000  212.117839 3.584000 
212.117839 3.072000  217.217414 3.072000 
217.217414 2.816000  221.796482 2.816000 
221.796482 3.072000  226.945789 3.072000 
226.945789 2.816000  231.503227 2.816000 
231.503227 3.072000  235.537166 3.072000 
235.537166 3.584000  240.343763 3.584000 
240.343763 3.584000  246.023784 3.584000 
246.023784 3.072000  250.843790 3.072000 
250.843790 3.072000  256.054442 3.072000 
256.054442 2.816000  260.728317 2.816000 
260.728317 2.816000  264.619579 2.816000 
264.619579 3.584000  269.573480 3.584000 
269.573480 3.584000  274.563950 3.584000 
274.563950 3.584000  280.479094 3.584000 
280.479094 2.816000  284.941291 2.816000 
284.941291 3.072000  290.082087 3.072000 
290.082087 2.816000  294.423231 2.816000 
294.423231 3.072000  299.156305 3.072000 
299.355308 3.072000  306.861826 3.072000 
306.861826 1.792000  309.560007 1.792000 
309.560007 3.072000  313.649393 3.072000 
314.355308 3.584000  323.350984 3.584000 
323.350984 1.792000  326.462412 1.792000 
326.462412 2.816000  331.151080 2.816000 
331.151080 2.816000  335.676000 2.816000 
335.676000 3.072000  340.786533 3.072000 
340.786533 2.816000  345.216616 2.816000 
345.216616 3.072000  350.029024 3.072000 
350.029024 3.072000  354.541142 3.072000 
354.541142 3.328000  359.839674 3.328000 
359.839674 3.072000  364.781745 3.072000 
364.781745 3.072000  369.897378 3.072000 
369.897378 2.816000  374.354505 2.816000 
374.355308 3.072000  378.783374 3.072000 
379.355308 3.328000  387.068023 3.328000 
387.068023 2.048000  390.691594 2.048000 
390.691594 2.816000  395.043130 2.816000 
395.043130 3.072000  399.418228 3.072000 
399.418228 3.328000  403.896091 3.328000 
404.355308 3.584000  413.234337 3.584000 
413.234337 1.792000  416.080040 1.792000 
416.080040 3.072000  420.753909 3.072000 
420.753909 3.072000  425.442382 3.072000 
425.442382 3.072000  430.718143 3.072000 
430.718143 2.816000  435.177157 2.816000 
435.177157 3.072000  440.342641 3.072000 
440.342641 2.816000  444.521751 2.816000 
444.521751 3.328000  449.687932 3.328000 
449.687932 3.072000  454.306255 3.072000 
454.355308 3.072000  459.458457 3.072000 
459.458457 2.816000  463.984988 2.816000 
464.355308 3.072000  471.106745 3.072000 
471.106745 2.048000  474.207696 2.048000 
474.355308 3.072000  479.375912 3.072000 
479.375912 2.816000  483.816149 2.816000 
484.355308 3.072000  491.562619 3.072000 
491.562619 2.048000  494.946130 2.048000 
494.946130 2.816000  499.585764 2.816000 
499.585764 2.816000  504.041588 2.816000 
504.355308 3.072000  512.607316 3.072000 
512.607316 1.792000  515.757156 1.792000 
515.757156 2.816000  520.455958 2.816000 
520.455958 2.816000  525.236249 2.816000 
525.236249 2.816000  529.467181 2.816000 
529.467181 3.072000  533.847364 3.072000 
534.355308 3.328000  542.032912 3.328000 
542.032912 2.048000  545.703106 2.048000 
545.703106 2.560000  549.627790 2.560000 
549.627790 3.072000  554.108907 3.072000 
554.355308 3.328000  561.840612 3.328000 
561.840612 2.048000  565.117427 2.048000 
565.117427 3.072000  570.326456 3.072000 
570.326456 2.816000  574.707688 2.816000 
574.707688 3.072000  579.843346 3.072000 
579.843346 2.816000  584.628070 2.816000 
584.628070 2.816000  589.005198 2.816000 
589.355308 3.072000  596.020240 3.072000 
596.020240 2.304000  599.532047 2.304000 
599.532047 3.072000  604.652422 3.072000 
604.652422 2.816000  609.088443 2.816000 
609.355308 3.072000  616.715504 3.072000 
616.715504 2.048000  619.996474 2.048000 
619.996474 3.072000  625.206711 3.072000 
625.206711 2.816000  629.693214 2.816000 
629.693214 3.072000  634.734120 3.072000 
634.734120 2.816000  639.629969 2.816000 
639.629969 2.816000  643.730401 2.816000 
644.355308 3.328000  651.554147 3.328000 
651.554147 2.304000  655.582263 2.304000 
655.582263 2.816000  659.916190 2.816000 
659.916190 3.072000  665.040052 3.072000 
665.040052 2.816000  669.856213 2.816000 
669.856213 2.816000  673.876861 2.816000 
674.355308 3.328000  681.599313 3.328000 
681.599313 2.048000  684.656105 2.048000 
684.656105 3.328000  689.814264 3.328000 
