# AndroidClient mimuroto
1.005291 0.128000  1.089683 0.128000 
1.139683 5.120000  2.611888 5.120000 
2.611888 5.120000  4.085921 5.120000 
4.085921 5.120000  5.573290 5.120000 
6.139683 5.120000  7.619595 5.120000 
11.139683 5.120000  12.613345 5.120000 
16.139683 5.120000  17.627592 5.120000 
21.139683 5.120000  22.620943 5.120000 
26.139683 5.120000  27.614896 5.120000 
31.139683 5.120000  32.606555 5.120000 
36.139683 5.120000  39.766994 5.120000 
41.139683 5.120000  43.965338 5.120000 
46.139683 5.120000  48.035692 5.120000 
51.139683 5.120000  53.046698 5.120000 
56.139683 5.120000  58.048826 5.120000 
61.139683 5.120000  63.043719 5.120000 
66.139683 5.120000  71.125491 5.120000 
71.139683 5.120000  75.153207 5.120000 
76.139683 5.120000  79.617231 5.120000 
81.139683 5.120000  83.638606 5.120000 
86.139683 5.120000  88.052914 5.120000 
91.139683 5.120000  93.066777 5.120000 
96.139683 5.120000  101.774207 5.120000 
101.774207 5.120000  107.236343 5.120000 
107.236343 5.120000  113.053594 5.120000 
113.053594 5.120000  118.862644 5.120000 
118.862644 5.120000  124.748602 5.120000 
124.748602 5.120000  131.111017 5.120000 
131.111017 5.120000  137.419839 5.120000 
137.419839 5.120000  144.111874 5.120000 
144.111874 5.120000  150.536322 5.120000 
150.536322 5.120000  157.016177 5.120000 
157.066177 5.120000  164.570431 5.120000 
164.620431 5.120000  171.732760 5.120000 
171.782760 5.120000  179.252161 5.120000 
179.302161 5.120000  186.890217 5.120000 
186.940217 5.120000  195.143327 5.120000 
195.193327 5.120000  202.124845 5.120000 
202.174845 5.120000  209.535216 5.120000 
209.585216 5.120000  217.698461 5.120000 
217.748461 5.120000  226.043022 5.120000 
226.093022 5.120000  233.755572 5.120000 
233.805572 5.120000  240.472878 5.120000 
240.522878 5.120000  248.455044 5.120000 
248.505044 5.120000  256.775848 5.120000 
256.825848 5.120000  264.496107 5.120000 
264.546107 5.120000  271.391716 5.120000 
271.441716 5.120000  279.415847 5.120000 
279.465847 5.120000  287.451934 5.120000 
287.501934 5.120000  295.143785 5.120000 
