# WEMAClient mimuroto
2.060942 0.128000  2.137520 0.128000 
2.187520 5.120000  7.275498 5.120000 
7.325498 4.864000  10.346466 1.792000 
10.346466 2.816000  14.209545 2.304000 
14.209545 2.816000  19.024927 2.816000 
19.024927 2.816000  23.783998 2.816000 
23.783998 2.816000  28.527792 2.816000 
28.527792 2.816000  33.149366 2.816000 
33.149366 2.816000  37.855242 2.816000 
37.855242 2.816000  42.350223 2.816000 
42.350223 3.072000  47.267485 3.072000 
47.267485 3.072000  52.099923 3.072000 
52.099923 3.072000  56.912076 3.072000 
56.912076 3.072000  62.073016 3.072000 
62.073016 2.816000  66.998674 3.072000 
66.998674 3.072000  71.888773 3.072000 
71.888773 3.072000  76.808277 3.072000 
76.808277 3.072000  81.773738 3.072000 
81.773738 3.072000  86.811055 3.072000 
86.811055 2.816000  91.686296 3.072000 
91.686296 3.072000  96.441508 3.072000 
96.441508 3.072000  100.998383 3.072000 
100.998383 3.328000  105.999212 3.328000 
105.999212 3.072000  111.178268 3.328000 
111.178268 3.072000  116.363029 3.328000 
116.363029 3.072000  121.713725 3.328000 
121.713725 3.072000  127.064283 3.328000 
127.064283 3.072000  132.336965 3.328000 
132.336965 3.072000  137.794425 3.328000 
137.794425 2.816000  143.227583 3.328000 
143.227583 2.816000  148.562539 3.328000 
148.562539 3.072000  153.968487 3.328000 
153.968487 3.072000  158.507935 2.816000 
158.507935 3.072000  163.324885 3.072000 
163.324885 3.072000  168.168662 3.072000 
168.168662 3.072000  172.906299 3.072000 
172.906299 3.072000  177.513735 3.072000 
177.513735 3.328000  182.601663 3.328000 
182.601663 3.072000  187.592763 3.328000 
187.592763 3.328000  192.511281 3.328000 
192.511281 3.328000  197.228398 3.328000 
197.228398 3.328000  202.126618 3.328000 
202.126618 3.328000  206.700206 3.328000 
206.700206 3.584000  211.846331 3.584000 
211.846331 3.328000  216.940215 3.584000 
216.940215 3.328000  222.131811 3.584000 
222.131811 3.328000  227.180795 3.584000 
227.180795 3.328000  232.373316 3.584000 
232.373316 3.328000  237.628136 3.584000 
237.628136 3.328000  242.689685 3.584000 
242.689685 3.328000  248.000455 3.584000 
248.000455 3.328000  253.539849 3.584000 
253.539849 3.072000  259.178331 3.584000 
259.178331 3.072000  264.676962 3.584000 
264.676962 3.072000  268.567139 2.560000 
268.567139 3.072000  273.390729 3.072000 
273.390729 3.072000  278.281876 3.072000 
278.281876 3.072000  283.094444 3.072000 
283.094444 3.072000  287.751199 3.072000 
287.751199 3.072000  292.607573 3.072000 
292.607573 3.072000  297.404427 3.072000 
297.404427 3.072000  302.362707 3.072000 
302.362707 3.072000  307.308061 3.072000 
307.308061 3.072000  312.345488 3.072000 
312.345488 2.816000  317.087530 3.072000 
317.087530 3.072000  322.086882 3.072000 
322.086882 3.072000  326.943799 3.072000 
326.943799 3.072000  331.559702 3.072000 
331.559702 3.072000  336.450955 3.072000 
336.450955 3.072000  341.418157 3.072000 
341.418157 3.072000  346.316186 3.072000 
346.316186 3.072000  351.315315 3.072000 
351.315315 3.072000  356.346653 3.072000 
356.346653 2.816000  361.307431 3.072000 
361.307431 3.072000  366.076644 3.072000 
366.076644 3.072000  370.825168 3.072000 
370.825168 3.072000  375.627912 3.072000 
375.627912 3.072000  380.658051 3.072000 
380.658051 2.816000  385.739677 3.072000 
385.739677 2.816000  390.562814 3.072000 
390.562814 3.072000  395.393618 3.072000 
395.393618 3.072000  400.209309 3.072000 
400.209309 3.072000  404.961172 3.072000 
404.961172 3.072000  409.749112 3.072000 
409.749112 3.072000  414.340571 3.072000 
414.340571 3.328000  419.222656 3.328000 
419.222656 3.328000  423.996196 3.328000 
423.996196 3.328000  428.657811 3.328000 
428.657811 3.328000  433.456325 3.328000 
433.456325 3.328000  438.126539 3.328000 
438.126539 3.328000  443.111092 3.328000 
443.111092 3.328000  448.270745 3.328000 
448.270745 3.072000  453.581211 3.328000 
453.581211 3.072000  458.972376 3.328000 
458.972376 3.072000  464.407251 3.328000 
464.407251 2.816000  469.561805 3.328000 
469.561805 3.072000  474.953516 3.328000 
474.953516 3.072000  480.328225 3.328000 
480.328225 3.072000  485.610925 3.328000 
485.610925 3.072000  490.895821 3.328000 
490.895821 3.072000  496.078452 3.328000 
496.078452 3.072000  501.381395 3.328000 
501.381395 3.072000  506.772937 3.328000 
506.772937 3.072000  512.164215 3.328000 
512.164215 3.072000  517.551340 3.328000 
517.551340 3.072000  523.001381 3.328000 
523.001381 2.816000  528.261062 3.328000 
528.261062 3.072000  533.639465 3.328000 
533.639465 3.072000  539.094131 3.328000 
539.094131 2.816000  544.563413 3.328000 
544.563413 2.816000  549.768046 3.328000 
549.768046 3.072000  554.820626 3.328000 
554.820626 3.072000  559.862267 3.328000 
559.862267 3.072000  565.055207 3.328000 
565.055207 3.072000  569.149944 2.560000 
569.149944 3.072000  574.044190 3.072000 
574.044190 3.072000  579.218309 3.072000 
579.218309 2.816000  584.382884 3.072000 
584.382884 2.816000  589.534213 3.072000 
589.534213 2.816000  594.495247 3.072000 
594.495247 3.072000  599.561810 3.072000 
599.561810 2.816000  604.842301 3.072000 
604.842301 2.816000  609.918784 3.072000 
609.918784 2.816000  615.037359 3.072000 
615.037359 2.816000  620.093889 3.072000 
620.093889 2.816000  625.245259 3.072000 
625.245259 2.816000  630.439492 3.072000 
630.439492 2.816000  635.602334 3.072000 
635.602334 2.816000  640.717404 3.072000 
640.717404 2.816000  644.132668 2.048000 
644.132668 2.816000  648.848517 2.816000 
648.848517 2.816000  653.616893 2.816000 
653.616893 2.816000  658.321095 2.816000 
658.321095 2.816000  663.100495 2.816000 
663.100495 2.816000  667.743881 2.816000 
667.743881 2.816000  672.434460 2.816000 
672.434460 2.816000  677.118127 2.816000 
677.118127 2.816000  681.728332 2.816000 
681.728332 2.816000  686.460040 2.816000 
686.460040 2.816000  691.142508 2.816000 
691.142508 2.816000  695.797374 2.816000 
695.797374 2.816000  700.480150 2.816000 
700.480150 2.816000  705.194971 2.816000 
705.194971 2.816000  709.916206 2.816000 
709.916206 2.816000  714.612314 2.816000 
714.612314 2.816000  719.435535 2.816000 
719.435535 2.816000  724.175262 2.816000 
724.175262 2.816000  728.990799 2.816000 
728.990799 2.816000  733.653408 2.816000 
733.653408 2.816000  738.371772 2.816000 
738.371772 2.816000  743.050655 2.816000 
743.050655 2.816000  747.817009 2.816000 
747.817009 2.816000  752.607017 2.816000 
752.607017 2.816000  757.310735 2.816000 
757.325498 2.816000  762.022262 2.816000 
762.325498 2.816000  767.086343 2.816000 
767.325498 2.816000  772.094689 2.816000 
772.325498 2.816000  777.145917 2.816000 
777.325498 2.816000  782.088656 2.816000 
782.325498 2.816000  787.115491 2.816000 
787.325498 2.816000  792.041694 2.816000 
792.325498 2.816000  797.124782 2.816000 
797.325498 2.816000  802.077528 2.816000 
802.325498 2.816000  807.165649 2.816000 
807.325498 2.816000  812.144354 2.816000 
812.325498 2.816000  817.177149 2.816000 
817.325498 2.816000  822.061851 2.816000 
822.325498 2.816000  827.096336 2.816000 
827.325498 2.816000  832.129901 2.816000 
832.325498 2.816000  836.977134 2.816000 
837.325498 2.816000  842.102826 2.816000 
842.325498 2.816000  847.115873 2.816000 
847.325498 2.816000  852.076451 2.816000 
852.325498 2.816000  857.115049 2.816000 
857.325498 2.816000  862.041299 2.816000 
862.325498 2.816000  867.142216 2.816000 
867.325498 2.816000  872.067067 2.816000 
872.325498 2.816000  877.022900 2.816000 
877.325498 2.816000  882.116138 2.816000 
882.325498 2.816000  887.110072 2.816000 
