# WEMAClient mimuroto
1.055263 0.128000  1.139551 0.128000 
1.189551 5.120000  3.310138 5.120000 
3.310138 5.120000  10.502657 5.120000 
10.502657 3.328000  13.981871 2.048000 
13.981871 2.816000  18.375603 2.560000 
18.375603 2.816000  22.691552 2.560000 
22.691552 2.816000  27.477183 2.816000 
27.477183 2.816000  36.236567 2.816000 
36.286567 1.536000  40.659482 0.512000 
40.659482 0.512000  45.488118 0.512000 
45.488118 0.512000  50.505536 0.512000 
50.505536 0.384000  55.373936 0.512000 
55.373936 0.512000  58.319544 0.512000 
58.319544 0.768000  61.708418 0.768000 
61.708418 1.024000  68.746431 0.768000 
68.746431 0.512000  76.712614 0.768000 
76.762614 0.384000  83.283832 0.768000 
83.333832 0.512000  84.748970 0.256000 
84.748970 0.896000  90.833794 0.896000 
90.833794 0.640000  94.208408 0.256000 
94.208408 0.256000  96.209319 0.256000 
96.209319 0.512000  101.468203 0.512000 
101.468203 0.384000  107.155294 0.512000 
107.155294 0.384000  112.752483 0.512000 
112.752483 0.384000  118.310029 0.512000 
118.310029 0.384000  124.265265 0.512000 
124.265265 0.384000  130.008622 0.512000 
130.008622 0.384000  134.002776 0.384000 
134.002776 0.384000  137.784615 0.384000 
137.784615 0.384000  141.887152 0.384000 
141.887152 0.384000  145.795644 0.384000 
145.795644 0.384000  149.861260 0.384000 
149.861260 0.384000  153.974057 0.384000 
153.974057 0.384000  158.094635 0.384000 
158.333832 0.384000  163.437644 0.384000 
163.437644 0.256000  167.477178 0.384000 
168.333832 0.384000  172.539532 0.384000 
173.333832 0.384000  177.558257 0.384000 
178.333832 0.384000  182.151423 0.384000 
183.333832 0.384000  187.574386 0.384000 
188.333832 0.384000  192.086300 0.384000 
193.333832 0.384000  197.621643 0.384000 
198.333832 0.384000  202.256690 0.384000 
203.333832 0.384000  208.169660 0.384000 
208.333832 0.384000  212.698189 0.384000 
213.333832 0.384000  217.504040 0.384000 
218.333832 0.384000  222.473509 0.384000 
223.333832 0.384000  227.473229 0.384000 
228.333832 0.384000  232.415581 0.384000 
233.333832 0.384000  236.729152 0.384000 
238.333832 0.512000  243.314493 0.512000 
243.333832 0.512000  249.587437 0.512000 
249.587437 0.384000  255.026148 0.512000 
255.026148 0.384000  260.496245 0.512000 
260.496245 0.384000  266.331023 0.512000 
266.331023 0.384000  271.802458 0.512000 
271.802458 0.384000  277.175805 0.512000 
277.175805 0.384000  283.528985 0.512000 
283.528985 0.384000  289.009633 0.512000 
289.009633 0.384000  294.655379 0.512000 
294.655379 0.384000  299.077878 0.384000 
299.077878 0.384000  303.287941 0.384000 
303.287941 0.384000  307.270185 0.384000 
307.270185 0.384000  311.540398 0.384000 
311.540398 0.384000  315.730648 0.384000 
315.730648 0.384000  319.728589 0.384000 
319.728589 0.384000  324.164911 0.384000 
324.164911 0.384000  327.487681 0.384000 
328.333832 0.512000  334.102376 0.512000 
334.102376 0.384000  339.162966 0.512000 
339.162966 0.384000  344.540470 0.512000 
344.540470 0.384000  350.269656 0.512000 
350.269656 0.384000  355.644450 0.512000 
355.644450 0.384000  361.554539 0.512000 
361.554539 0.384000  367.885586 0.512000 
367.885586 0.384000  373.204003 0.512000 
373.204003 0.384000  378.264172 0.512000 
378.264172 0.384000  382.503542 0.384000 
382.503542 0.384000  386.390565 0.384000 
386.390565 0.384000  391.056601 0.384000 
391.056601 0.384000  395.821050 0.384000 
395.821050 0.384000  400.049574 0.384000 
400.049574 0.384000  404.447117 0.384000 
404.447117 0.384000  408.455443 0.384000 
408.455443 0.384000  412.580905 0.384000 
413.333832 0.384000  417.260054 0.384000 
418.333832 0.384000  422.370024 0.384000 
423.333832 0.384000  428.155498 0.384000 
428.333832 0.384000  431.966934 0.384000 
433.333832 0.512000  438.939040 0.512000 
438.939040 0.384000  444.488603 0.512000 
444.488603 0.384000  450.321533 0.512000 
450.321533 0.384000  455.978452 0.512000 
455.978452 0.384000  460.371346 0.512000 
460.371346 0.512000  466.528377 0.512000 
466.528377 0.384000  472.468290 0.512000 
472.468290 0.384000  477.945019 0.512000 
477.945019 0.384000  483.038328 0.512000 
483.038328 0.384000  488.817019 0.512000 
488.817019 0.384000  494.577432 0.512000 
494.577432 0.384000  500.135568 0.512000 
500.135568 0.384000  502.819093 0.256000 
502.819093 0.384000  506.400678 0.384000 
506.400678 0.512000  512.108837 0.512000 
512.108837 0.384000  515.280941 0.512000 
515.280941 0.768000  518.888934 0.768000 
518.888934 1.024000  528.707833 1.024000 
528.707833 0.512000  533.285863 0.512000 
533.285863 0.512000  537.720250 0.512000 
537.720250 0.512000  541.015022 0.512000 
541.015022 0.768000  545.800293 0.768000 
545.800293 0.768000  552.835589 0.768000 
552.835589 0.512000  559.765763 0.768000 
559.765763 0.512000  565.578604 0.768000 
565.578604 0.640000  568.695471 0.768000 
568.695471 1.024000  572.189569 1.024000 
572.189569 1.280000  574.581023 1.280000 
574.581023 2.560000  578.913186 2.560000 
578.913186 2.816000  583.591154 2.816000 
583.591154 2.816000  588.392562 2.816000 
588.392562 2.816000  593.179240 2.816000 
