# VAndroidClient mimuroto
6.058949 0.128000  6.268164 0.128000 
6.318164 2.816000  10.967159 2.816000 
10.967159 2.816000  14.422347 2.048000 
14.422347 2.816000  18.289950 2.304000 
18.289950 2.816000  23.035841 2.816000 
23.035841 2.816000  27.808321 2.816000 
27.808321 2.816000  32.507952 2.816000 
32.507952 2.816000  37.217490 2.816000 
37.217490 2.816000  41.740334 2.816000 
41.740334 2.816000  46.212361 2.816000 
46.212361 2.816000  50.785910 2.816000 
50.785910 2.816000  55.224699 2.816000 
55.224699 2.816000  59.781821 2.816000 
59.781821 2.816000  64.508382 2.816000 
64.508382 2.816000  69.076889 2.816000 
69.076889 2.816000  73.543704 2.816000 
73.543704 2.816000  77.922311 2.816000 
77.922311 2.816000  82.398882 2.816000 
82.398882 2.816000  87.115089 2.816000 
87.115089 2.816000  91.682141 2.816000 
91.682141 2.816000  96.119658 2.816000 
96.318164 2.816000  100.802073 2.816000 
101.318164 3.072000  106.083060 3.072000 
106.318164 3.072000  111.124847 3.072000 
111.318164 3.072000  116.300244 3.072000 
116.318164 3.072000  121.213583 3.072000 
121.318164 3.072000  126.219341 3.072000 
126.318164 3.072000  131.133481 3.072000 
131.318164 3.072000  136.154161 3.072000 
136.318164 3.072000  141.362639 3.072000 
141.362639 3.072000  146.402813 3.072000 
146.402813 3.072000  151.358159 3.072000 
151.358159 3.072000  156.311133 3.072000 
156.318164 3.072000  161.222109 3.072000 
161.318164 3.072000  166.233794 3.072000 
166.318164 3.072000  171.044065 3.072000 
171.318164 3.072000  175.957281 3.072000 
176.318164 3.072000  181.168129 3.072000 
181.318164 3.072000  186.136561 3.072000 
186.318164 3.072000  191.040495 3.072000 
191.318164 3.072000  195.837034 3.072000 
196.318164 3.072000  200.996850 3.072000 
201.318164 3.072000  205.932730 3.072000 
206.318164 3.072000  210.910389 3.072000 
211.318164 3.072000  215.873719 3.072000 
216.318164 3.072000  220.955102 3.072000 
221.318164 3.072000  225.855316 3.072000 
226.318164 3.072000  230.910746 3.072000 
231.318164 3.072000  235.977072 3.072000 
236.318164 3.072000  240.818502 3.072000 
241.318164 3.072000  245.930490 3.072000 
246.318164 3.072000  251.048913 3.072000 
251.318164 3.072000  256.050610 3.072000 
