#play delay
37.145153 0.643665
68.605736 1.460583
128.605736 0.000000
303.860767 0.255031
309.667462 0.806695
314.794748 0.127286
400.363490 0.568742
405.785570 0.422080
411.738180 0.952610
421.978730 0.240550
427.115901 0.137171
437.587895 0.471994
442.637550 0.049655
448.199281 0.561731
458.627100 0.427819
463.699025 0.071925
469.003330 0.304305
474.061002 0.057672
479.117026 0.056024
484.175477 0.058451
489.238433 0.062956
499.259549 0.021116
504.369761 0.110212
514.515202 0.145441
530.391736 0.876534
536.324024 0.932288
541.426273 0.102249
546.654366 0.228093
552.071514 0.417148
792.113402 0.041888
797.237991 0.124589
802.261436 0.023445
807.295006 0.033570
812.396042 0.101036
817.415683 0.019641
827.543686 0.128003
837.726931 0.183245
842.902714 0.175783
847.973930 0.071216
853.047990 0.074060
858.126788 0.078798
863.291208 0.164420
868.393720 0.102512
873.551237 0.157517
