# AndroidClient mimuroto
1.085937 0.128000  1.294453 0.128000 
1.294453 2.304000  4.469512 2.304000 
6.294453 2.816000  11.158843 2.816000 
11.294453 2.304000  15.151753 2.304000 
16.294453 2.304000  19.202899 2.304000 
21.294453 2.560000  24.769833 2.560000 
26.294453 2.560000  30.500889 2.560000 
31.294453 2.560000  34.708023 1.024000 
36.294453 2.304000  39.815735 0.768000 
41.294453 2.048000  42.658527 0.384000 
46.294453 2.048000  48.899397 0.384000 
51.294453 2.048000  54.270554 0.384000 
56.294453 1.792000  57.479217 0.256000 
61.294453 1.792000  65.673878 0.896000 
66.294453 1.792000  68.504966 0.384000 
71.294453 1.536000  73.494462 0.256000 
76.294453 1.536000  79.800873 0.512000 
81.294453 1.536000  83.571874 0.512000 
86.294453 1.536000  89.133778 0.640000 
91.294453 1.536000  93.022282 0.384000 
96.294453 1.280000  97.800928 0.384000 
101.294453 1.280000  103.862539 0.384000 
106.294453 1.280000  108.847990 0.256000 
111.294453 1.280000  113.051603 0.256000 
116.294453 1.280000  118.317275 0.384000 
121.294453 1.280000  123.122577 0.256000 
126.294453 1.280000  128.422669 0.256000 
131.294453 1.280000  133.704812 0.384000 
136.294453 1.280000  138.700072 0.384000 
141.294453 1.280000  143.789998 0.256000 
146.294453 1.024000  148.549330 0.384000 
151.294453 1.024000  152.965507 0.256000 
156.294453 1.024000  158.802481 0.384000 
161.294453 1.024000  163.879395 0.384000 
166.294453 1.024000  169.324453 0.384000 
171.294453 1.024000  173.229347 0.256000 
176.294453 1.024000  178.230642 0.256000 
181.294453 1.024000  182.877565 0.256000 
186.294453 1.024000  188.849889 0.384000 
191.294453 1.024000  193.761897 0.256000 
196.294453 1.024000  198.841786 0.384000 
201.294453 1.024000  203.233153 0.256000 
206.294453 1.024000  208.266646 0.256000 
211.294453 1.024000  213.434205 0.256000 
216.294453 1.024000  217.946475 0.256000 
221.294453 1.024000  223.451169 0.256000 
226.294453 1.024000  228.307212 0.256000 
231.294453 1.024000  233.242181 0.256000 
236.294453 1.024000  238.216834 0.256000 
241.294453 1.024000  244.028584 0.384000 
246.294453 0.896000  248.371848 0.256000 
251.294453 0.896000  254.376854 0.384000 
256.294453 0.896000  258.805652 0.256000 
261.294453 0.896000  263.143880 0.256000 
266.294453 0.896000  268.859613 0.384000 
271.294453 0.896000  273.168588 0.256000 
276.294453 0.896000  278.825508 0.384000 
281.294453 0.896000  284.285222 0.384000 
286.294453 0.896000  288.203633 0.256000 
291.294453 0.896000  293.100419 0.256000 
296.294453 0.896000  299.151593 0.384000 
301.294453 0.896000  304.708579 0.384000 
306.294453 0.896000  307.873223 0.256000 
311.294453 0.896000  312.886733 0.256000 
316.294453 0.896000  318.421095 0.256000 
321.294453 0.896000  323.583486 0.256000 
326.294453 0.896000  328.029578 0.256000 
331.294453 0.896000  334.382003 0.384000 
336.294453 0.768000  337.934305 0.256000 
341.294453 0.768000  343.662148 0.384000 
346.294453 0.768000  349.063149 0.384000 
351.294453 0.768000  353.302640 0.256000 
356.294453 0.768000  358.119978 0.256000 
361.294453 0.768000  363.669394 0.384000 
366.294453 0.768000  367.836907 0.256000 
371.294453 0.768000  372.588384 0.256000 
376.294453 0.768000  378.942466 0.384000 
381.294453 0.768000  384.490107 0.384000 
386.294453 0.768000  388.016894 0.256000 
391.294453 0.768000  393.929503 0.384000 
396.294453 0.768000  399.356418 0.384000 
401.294453 0.768000  403.308645 0.256000 
406.294453 0.768000  408.929440 0.384000 
411.294453 0.768000  413.327618 0.256000 
416.294453 0.768000  419.234124 0.384000 
421.294453 0.768000  424.161049 0.256000 
426.294453 0.768000  428.002095 0.256000 
431.294453 0.768000  433.983226 0.384000 
436.294453 0.768000  438.942689 0.384000 
441.294453 0.768000  444.512206 0.384000 
