# AndroidClient mimuroto
1.222266 0.128000  1.481564 0.128000 
1.531564 2.304000  4.105162 1.536000 
4.105162 2.816000  8.810160 2.816000 
8.810160 2.816000  13.578443 2.816000 
13.578443 2.816000  18.269731 2.816000 
18.269731 2.816000  22.891190 2.816000 
22.891190 2.816000  27.656878 2.816000 
27.656878 2.816000  32.478668 2.816000 
32.478668 2.816000  37.374692 2.816000 
37.374692 2.816000  41.990621 2.816000 
41.990621 2.816000  46.577633 2.816000 
46.577633 2.816000  51.134493 2.816000 
51.134493 2.816000  55.645145 2.816000 
55.645145 2.816000  60.195703 2.816000 
60.195703 2.816000  64.687378 2.816000 
64.687378 2.816000  69.101058 2.816000 
69.101058 2.816000  73.584364 2.816000 
73.584364 2.816000  78.019241 2.816000 
78.019241 2.816000  82.237237 2.816000 
82.237237 2.816000  86.699852 2.816000 
86.699852 2.816000  91.406848 2.816000 
91.531564 2.816000  95.869277 2.816000 
96.531564 2.816000  101.042314 2.816000 
101.531564 2.816000  106.011729 2.816000 
106.531564 3.072000  111.104589 3.072000 
111.531564 3.072000  116.216948 3.072000 
116.531564 3.072000  121.077661 3.072000 
121.531564 3.072000  126.230847 3.072000 
126.531564 3.072000  131.140958 3.072000 
131.531564 3.072000  136.136085 3.072000 
136.531564 3.072000  141.011248 3.072000 
141.531564 3.072000  146.104238 3.072000 
146.531564 3.072000  151.262259 3.072000 
151.531564 3.072000  156.421867 3.072000 
156.531564 3.072000  161.478478 3.072000 
161.531564 3.072000  166.333492 3.072000 
166.531564 3.072000  171.549713 3.072000 
171.549713 3.072000  176.524531 3.072000 
176.531564 3.072000  181.469220 3.072000 
181.531564 3.072000  186.462955 3.072000 
186.531564 3.072000  191.576242 3.072000 
191.576242 3.072000  196.687628 3.072000 
196.687628 3.072000  201.596342 3.072000 
201.596342 3.072000  206.549763 3.072000 
206.549763 3.072000  211.627432 3.072000 
211.627432 3.072000  216.582855 3.072000 
216.582855 3.072000  221.348407 3.072000 
221.531564 3.072000  226.500679 3.072000 
226.531564 3.072000  231.258869 3.072000 
231.531564 3.072000  236.433868 3.072000 
236.531564 3.072000  241.463063 3.072000 
241.531564 3.072000  246.526819 3.072000 
246.531564 3.072000  251.556139 3.072000 
251.556139 3.072000  256.535718 3.072000 
256.535718 3.072000  261.563466 3.072000 
261.563466 3.072000  266.516388 3.072000 
266.531564 3.072000  271.611480 3.072000 
271.611480 3.072000  276.561861 3.072000 
276.561861 3.072000  281.668693 3.072000 
281.668693 3.072000  286.698639 3.072000 
286.698639 3.072000  291.792415 3.072000 
291.792415 3.072000  296.733117 3.072000 
296.733117 3.072000  301.641306 3.072000 
301.641306 3.072000  306.664115 3.072000 
306.664115 3.072000  311.719201 3.072000 
311.719201 3.072000  316.704086 3.072000 
316.704086 3.072000  321.598575 3.072000 
321.598575 3.072000  326.589899 3.072000 
326.589899 3.072000  331.557608 3.072000 
331.557608 3.072000  336.475310 3.072000 
336.531564 3.072000  341.414288 3.072000 
341.531564 3.072000  346.545959 3.072000 
346.545959 3.072000  351.634578 3.072000 
351.634578 3.072000  356.621582 3.072000 
356.621582 3.072000  361.640704 3.072000 
361.640704 3.072000  366.330349 3.072000 
366.531564 3.072000  371.416951 3.072000 
371.531564 3.072000  376.440941 3.072000 
376.531564 3.072000  381.432297 3.072000 
381.531564 3.072000  386.435782 3.072000 
386.531564 3.072000  391.596978 3.072000 
391.596978 3.072000  396.514571 3.072000 
396.531564 3.072000  401.313659 3.072000 
401.531564 3.072000  406.176331 3.072000 
406.531564 3.072000  411.434598 3.072000 
411.531564 3.072000  416.569691 3.072000 
416.569691 3.072000  421.497147 3.072000 
421.531564 3.072000  426.481518 3.072000 
426.531564 3.072000  431.393592 3.072000 
431.531564 3.072000  436.243895 3.072000 
436.531564 3.072000  441.357862 3.072000 
441.531564 3.072000  446.463062 3.072000 
446.531564 3.072000  451.621932 3.072000 
451.621932 3.072000  456.585376 3.072000 
456.585376 3.072000  461.599387 3.072000 
461.599387 3.072000  466.536674 3.072000 
466.536674 3.072000  471.180698 3.072000 
471.531564 3.072000  476.336314 3.072000 
476.531564 3.072000  481.382876 3.072000 
481.531564 3.072000  485.834182 3.072000 
486.531564 3.072000  491.455515 3.072000 
491.531564 3.072000  496.382073 3.072000 
496.531564 3.072000  501.415591 3.072000 
501.531564 3.072000  506.299539 3.072000 
506.531564 3.072000  511.070134 3.072000 
511.531564 3.072000  515.947570 3.072000 
516.531564 3.072000  520.858863 3.072000 
521.531564 3.072000  526.072378 3.072000 
526.531564 3.072000  531.205583 3.072000 
531.531564 3.072000  536.359846 3.072000 
536.531564 3.072000  541.151236 3.072000 
541.531564 3.072000  545.917594 3.072000 
546.531564 3.072000  551.134240 3.072000 
551.531564 3.072000  556.237055 3.072000 
556.531564 3.072000  561.274861 3.072000 
561.531564 3.072000  566.170866 3.072000 
566.531564 3.072000  570.783619 3.072000 
571.531564 3.072000  575.743958 3.072000 
576.531564 3.072000  580.714462 3.072000 
581.531564 3.072000  585.701302 3.072000 
586.531564 3.072000  590.731277 3.072000 
591.531564 3.072000  595.700375 3.072000 
596.531564 3.072000  600.719359 3.072000 
601.531564 3.072000  605.686467 3.072000 
606.531564 3.072000  610.703631 3.072000 
611.531564 3.072000  615.714181 3.072000 
616.531564 3.072000  620.685790 3.072000 
621.531564 3.072000  625.721107 3.072000 
626.531564 3.072000  630.691385 3.072000 
631.531564 3.072000  635.722673 3.072000 
636.531564 3.072000  640.714329 3.072000 
641.531564 3.072000  645.684518 3.072000 
646.531564 3.072000  650.668175 3.072000 
651.531564 3.072000  655.720440 3.072000 
656.531564 3.072000  660.685432 3.072000 
661.531564 3.072000  665.726811 3.072000 
666.531564 3.072000  670.734940 3.072000 
671.531564 3.072000  675.736511 3.072000 
676.531564 3.072000  680.810626 3.072000 
681.531564 3.072000  685.790404 3.072000 
686.531564 3.072000  690.777187 3.072000 
691.531564 3.072000  695.800024 3.072000 
696.531564 3.072000  700.796514 3.072000 
701.531564 3.072000  705.815912 3.072000 
706.531564 3.072000  710.776748 3.072000 
711.531564 3.072000  715.769560 3.072000 
716.531564 3.072000  720.796923 3.072000 
721.531564 3.072000  725.796074 3.072000 
726.531564 3.072000  730.806672 3.072000 
731.531564 3.072000  735.728210 3.072000 
736.531564 3.072000  740.784092 3.072000 
741.531564 3.072000  745.802027 3.072000 
746.531564 3.072000  750.807687 3.072000 
751.531564 3.328000  755.887117 3.328000 
756.531564 3.328000  760.866275 3.328000 
761.531564 3.328000  765.905200 3.328000 
766.531564 3.328000  770.872084 3.328000 
771.531564 3.328000  775.874728 3.328000 
776.531564 3.328000  780.876583 3.328000 
781.531564 3.328000  785.880906 3.328000 
786.531564 3.328000  790.889000 3.328000 
791.531564 3.328000  795.894596 3.328000 
796.531564 3.328000  800.868956 3.328000 
801.531564 3.328000  805.883554 3.328000 
806.531564 3.328000  810.883131 3.328000 
811.531564 3.328000  815.877821 3.328000 
816.531564 3.328000  820.872322 3.328000 
821.531564 3.328000  825.885495 3.328000 
826.531564 3.328000  830.880278 3.328000 
831.531564 3.328000  835.849244 3.328000 
836.531564 3.328000  840.873196 3.328000 
841.531564 3.328000  845.933107 3.328000 
846.531564 3.328000  850.945887 3.328000 
851.531564 3.328000  855.931820 3.328000 
856.531564 3.328000  860.948825 3.328000 
861.531564 3.328000  866.013520 3.328000 
866.531564 3.328000  871.014577 3.328000 
871.531564 3.328000  876.010961 3.328000 
876.531564 3.328000  881.152470 3.328000 
881.531564 3.328000  886.190256 3.328000 
