# AndroidClient mimuroto
91.004466 0.128000  91.043167 0.128000 
91.093167 5.120000  95.368899 5.120000 
95.368899 5.120000  98.377242 5.120000 
98.377242 5.120000  101.466062 5.120000 
101.466062 5.120000  105.555683 5.120000 
105.555683 5.120000  108.798616 5.120000 
108.798616 5.120000  111.839430 5.120000 
111.839430 5.120000  115.687389 5.120000 
116.093167 5.120000  120.378964 5.120000 
121.093167 5.120000  126.824290 5.120000 
126.824290 5.120000  132.623889 5.120000 
132.623889 5.120000  138.401140 5.120000 
138.401140 5.120000  144.171936 5.120000 
144.171936 5.120000  149.971276 5.120000 
149.971276 5.120000  156.859526 5.120000 
156.859526 5.120000  163.970338 5.120000 
163.970338 5.120000  170.444885 4.608000 
170.444885 5.120000  175.493029 3.584000 
175.493029 4.864000  180.622950 3.584000 
180.622950 4.864000  186.654376 3.584000 
186.704376 4.864000  191.158037 2.560000 
191.158037 4.608000  195.451759 2.560000 
195.451759 4.608000  200.666970 3.072000 
200.666970 4.608000  205.892249 3.072000 
205.892249 4.352000  210.604162 2.816000 
210.604162 4.352000  215.804189 3.072000 
215.804189 4.352000  220.631389 2.816000 
220.631389 4.352000  225.440321 2.816000 
225.440321 4.096000  230.660548 3.072000 
230.660548 4.096000  235.451791 2.816000 
235.451791 4.096000  240.637879 3.072000 
240.637879 4.096000  245.839806 3.072000 
245.839806 4.096000  250.598354 2.816000 
250.598354 4.096000  255.711246 3.072000 
255.711246 3.840000  260.917371 3.072000 
260.917371 3.840000  265.761672 2.816000 
265.761672 3.840000  270.485237 2.816000 
270.485237 3.840000  276.104988 3.328000 
276.104988 3.840000  280.813858 2.816000 
280.813858 3.840000  285.570875 2.816000 
285.570875 3.840000  290.708970 3.072000 
290.708970 3.840000  295.518428 2.816000 
295.518428 3.840000  300.774734 3.072000 
300.774734 3.584000  305.965111 3.072000 
305.965111 3.584000  310.769046 2.816000 
310.769046 3.584000  315.493576 2.816000 
315.493576 3.584000  320.691087 3.072000 
320.691087 3.584000  325.804695 3.072000 
325.804695 3.584000  330.551428 2.816000 
330.551428 3.584000  335.821272 3.072000 
335.821272 3.584000  341.017203 3.072000 
341.017203 3.584000  345.834276 2.816000 
345.834276 3.584000  350.562676 2.816000 
350.562676 3.584000  355.386653 2.816000 
355.386653 3.584000  360.563195 3.072000 
360.563195 3.584000  365.732213 3.072000 
365.732213 3.584000  370.457542 2.816000 
370.457542 3.584000  375.640516 3.072000 
375.640516 3.584000  380.782332 3.072000 
380.782332 3.584000  385.938241 3.072000 
385.938241 3.328000  390.732557 2.816000 
390.732557 3.328000  395.423276 2.816000 
395.423276 3.328000  400.568404 3.072000 
400.568404 3.328000  405.778439 3.072000 
405.778439 3.328000  410.589302 2.816000 
410.589302 3.328000  415.343681 2.816000 
415.343681 3.328000  420.437890 3.072000 
420.437890 3.328000  425.957017 3.328000 
425.957017 3.328000  430.758511 2.816000 
430.758511 3.328000  435.475710 2.816000 
435.475710 3.328000  440.582187 3.072000 
440.582187 3.328000  445.675833 3.072000 
445.675833 3.328000  450.857204 3.072000 
450.857204 3.328000  455.687721 2.816000 
455.687721 3.328000  460.488376 2.816000 
460.488376 3.328000  465.614116 3.072000 
465.614116 3.328000  470.734829 3.072000 
470.734829 3.328000  475.928745 3.072000 
475.928745 3.328000  480.698255 2.816000 
480.698255 3.328000  485.801262 3.072000 
485.801262 3.328000  490.453439 2.816000 
490.453439 3.328000  495.075124 2.816000 
495.075124 3.328000  500.094656 3.072000 
500.094656 3.328000  505.547334 3.328000 
505.547334 3.328000  510.603172 3.072000 
510.603172 3.328000  515.829035 3.072000 
515.829035 3.328000  520.423003 2.816000 
520.423003 3.328000  525.495216 3.072000 
525.495216 3.328000  530.564201 3.072000 
530.564201 3.328000  535.569653 3.072000 
535.569653 3.328000  540.570562 3.072000 
540.570562 3.328000  545.646053 3.072000 
545.646053 3.328000  550.314625 2.816000 
550.314625 3.328000  555.354725 3.072000 
555.354725 3.328000  560.970476 3.328000 
560.970476 3.328000  565.540211 2.816000 
565.540211 3.328000  570.641692 3.072000 
570.641692 3.328000  575.735553 3.072000 
575.735553 3.328000  580.754123 3.072000 
580.754123 3.328000  585.330774 2.816000 
585.330774 3.328000  590.484626 3.072000 
