# VLDDashClient mimuroto
4.083151 0.128000  4.156829 0.128000 
4.156829 5.120000  15.093632 5.120000 
15.093632 2.304000  17.605102 2.304000 
17.605102 2.560000  20.121455 2.560000 
22.605102 3.072000  26.450567 3.072000 
27.605102 3.072000  30.339954 3.072000 
32.605102 3.584000  39.953505 3.584000 
42.605102 3.072000  49.528403 3.072000 
52.605102 3.072000  60.014777 3.072000 
60.014777 2.816000  65.624471 2.816000 
65.624471 2.816000  71.025343 2.816000 
71.025343 2.816000  76.339370 2.816000 
76.339370 2.816000  82.118461 2.816000 
82.118461 2.560000  87.103717 2.560000 
87.118461 2.560000  92.364092 2.560000 
92.364092 2.560000  97.702359 2.560000 
97.702359 2.560000  103.103312 2.560000 
103.103312 2.560000  107.625843 2.560000 
108.103312 2.560000  112.155095 2.560000 
113.103312 2.560000  116.363503 2.560000 
118.103312 2.560000  121.118004 2.560000 
123.103312 2.816000  126.164484 2.816000 
128.103312 2.816000  131.207485 2.816000 
133.103312 2.816000  136.215399 2.816000 
138.103312 2.816000  141.732416 2.816000 
143.103312 2.816000  147.314997 2.816000 
148.103312 2.816000  153.000611 2.816000 
153.103312 2.816000  158.283544 2.816000 
158.283544 2.816000  163.480599 2.816000 
163.480599 2.816000  168.775159 2.816000 
168.775159 2.816000  173.994756 2.816000 
173.994756 2.816000  179.269509 2.816000 
179.269509 2.816000  184.557153 2.816000 
184.557153 2.816000  189.812202 2.816000 
189.812202 2.816000  195.113966 2.816000 
195.113966 2.816000  200.279763 2.816000 
200.279763 2.816000  205.366965 2.816000 
205.366965 2.816000  210.425374 2.816000 
210.425374 2.816000  215.522243 2.816000 
215.522243 2.816000  220.595268 2.816000 
220.595268 2.816000  225.745828 2.816000 
225.745828 2.816000  230.790315 2.816000 
230.790315 2.816000  235.816515 2.816000 
235.816515 2.816000  240.763961 2.816000 
240.816515 2.816000  245.723075 2.816000 
245.816515 2.816000  250.701910 2.816000 
250.816515 2.816000  255.645879 2.816000 
255.816515 2.816000  260.681417 2.816000 
260.816515 2.816000  265.794119 2.816000 
265.816515 2.816000  270.846070 2.816000 
270.846070 2.816000  275.919719 2.816000 
275.919719 2.816000  281.011026 2.816000 
281.011026 2.816000  286.125619 2.816000 
286.125619 2.816000  291.177568 2.816000 
291.177568 2.816000  296.155836 2.816000 
296.177568 2.816000  301.209483 2.816000 
