# AndroidClient mimuroto
1.070353 0.128000  1.229410 0.128000 
1.229410 3.072000  5.390671 3.072000 
6.229410 2.816000  10.300774 2.816000 
11.229410 2.816000  15.411159 2.816000 
16.229410 2.560000  19.763958 2.560000 
21.229410 2.816000  25.663265 2.816000 
26.229410 2.560000  29.599664 2.560000 
31.229410 2.560000  35.396118 2.560000 
36.229410 2.560000  40.640559 2.560000 
41.229410 2.560000  45.809024 2.560000 
46.229410 2.560000  50.843371 2.560000 
51.229410 2.560000  55.879676 2.560000 
56.229410 2.304000  60.681006 2.304000 
61.229410 2.304000  65.795368 2.304000 
66.229410 2.304000  70.712515 2.304000 
71.229410 2.304000  75.719678 2.304000 
76.229410 2.304000  80.717245 2.304000 
81.229410 2.304000  85.800136 2.304000 
86.229410 2.304000  90.852085 2.304000 
91.229410 2.304000  95.897705 2.304000 
96.229410 2.304000  100.892266 2.304000 
101.229410 2.048000  105.343235 2.048000 
106.229410 2.048000  110.235214 2.048000 
111.229410 2.048000  115.083059 2.048000 
116.229410 2.048000  119.946050 2.048000 
121.229410 2.048000  124.795485 2.048000 
126.229410 2.048000  129.800791 2.048000 
131.229410 2.048000  134.828699 2.048000 
136.229410 2.048000  139.907421 2.048000 
141.229410 2.048000  145.032425 2.048000 
146.229410 2.048000  150.111626 2.048000 
151.229410 2.048000  155.199530 2.048000 
156.229410 2.048000  160.212711 2.048000 
161.229410 2.048000  165.223170 2.048000 
166.229410 2.048000  170.202275 2.048000 
171.229410 2.048000  175.216042 2.048000 
176.229410 2.048000  180.220736 2.048000 
181.229410 2.048000  185.206706 2.048000 
186.229410 2.048000  190.233274 2.048000 
191.229410 2.048000  195.223166 2.048000 
196.229410 2.048000  200.223344 2.048000 
201.229410 2.048000  205.196653 2.048000 
206.229410 2.048000  210.200024 2.048000 
211.229410 2.048000  215.245904 2.048000 
216.229410 2.048000  220.219243 2.048000 
221.229410 2.048000  225.263535 2.048000 
226.229410 2.048000  230.202194 2.048000 
231.229410 2.048000  235.134314 2.048000 
236.229410 2.048000  240.177688 2.048000 
241.229410 2.048000  245.128178 2.048000 
246.229410 2.048000  250.143551 2.048000 
251.229410 2.048000  255.144790 2.048000 
256.229410 2.048000  260.228679 2.048000 
261.229410 2.048000  265.175615 2.048000 
266.229410 2.048000  270.196202 2.048000 
271.229410 2.048000  275.193587 2.048000 
276.229410 2.048000  280.210470 2.048000 
281.229410 2.048000  285.224365 2.048000 
286.229410 2.048000  290.178136 2.048000 
291.229410 2.048000  295.160834 2.048000 
296.229410 2.048000  300.192478 2.048000 
301.229410 2.048000  305.193543 2.048000 
306.229410 2.048000  310.190082 2.048000 
311.229410 2.048000  315.177020 2.048000 
316.229410 2.048000  320.213751 2.048000 
321.229410 2.048000  325.223983 2.048000 
326.229410 2.048000  330.171707 2.048000 
331.229410 2.048000  335.208250 2.048000 
336.229410 2.048000  340.213579 2.048000 
341.229410 2.048000  345.226591 2.048000 
346.229410 2.048000  350.207925 2.048000 
351.229410 2.048000  355.259685 2.048000 
356.229410 2.048000  360.193014 2.048000 
361.229410 2.048000  365.205505 2.048000 
366.229410 2.048000  370.211786 2.048000 
371.229410 2.048000  375.228060 2.048000 
376.229410 2.048000  380.191730 2.048000 
381.229410 2.048000  385.174313 2.048000 
386.229410 2.048000  390.180558 2.048000 
391.229410 2.048000  395.205706 2.048000 
396.229410 2.048000  400.202667 2.048000 
401.229410 2.048000  405.210863 2.048000 
406.229410 2.048000  410.211209 2.048000 
411.229410 2.048000  415.231408 2.048000 
416.229410 2.048000  420.232438 2.048000 
421.229410 2.048000  425.162430 2.048000 
426.229410 2.048000  430.212147 2.048000 
431.229410 2.048000  435.210647 2.048000 
436.229410 2.048000  440.183349 2.048000 
441.229410 2.048000  445.200536 2.048000 
446.229410 2.048000  450.181129 2.048000 
451.229410 2.048000  455.222125 2.048000 
456.229410 2.048000  460.264687 2.048000 
461.229410 2.048000  465.279232 2.048000 
466.229410 2.048000  470.289775 2.048000 
471.229410 2.048000  475.225399 2.048000 
476.229410 2.048000  480.166689 2.048000 
481.229410 2.048000  485.054287 2.048000 
486.229410 2.048000  490.098951 2.048000 
491.229410 2.048000  495.140511 2.048000 
496.229410 2.048000  500.198577 2.048000 
501.229410 2.048000  505.196924 2.048000 
506.229410 2.048000  510.227687 2.048000 
511.229410 2.048000  515.194186 2.048000 
516.229410 2.048000  520.257276 2.048000 
521.229410 2.048000  525.221558 2.048000 
526.229410 2.048000  530.219604 2.048000 
531.229410 2.048000  535.151782 2.048000 
536.229410 2.048000  540.188493 2.048000 
541.229410 2.048000  545.186412 2.048000 
546.229410 2.048000  550.156856 2.048000 
551.229410 2.048000  555.121138 2.048000 
556.229410 2.048000  560.066168 2.048000 
561.229410 2.048000  564.982705 2.048000 
566.229410 2.048000  569.928544 2.048000 
571.229410 2.048000  574.991443 2.048000 
576.229410 2.048000  580.062660 2.048000 
581.229410 2.048000  585.096739 2.048000 
586.229410 2.048000  590.175659 2.048000 
591.229410 2.048000  595.176972 2.048000 
596.229410 2.048000  600.192126 2.048000 
601.229410 2.048000  605.186361 2.048000 
606.229410 2.048000  610.205674 2.048000 
611.229410 2.048000  615.173330 2.048000 
616.229410 2.048000  620.206112 2.048000 
621.229410 2.048000  625.223832 2.048000 
626.229410 2.048000  630.232665 2.048000 
631.229410 2.048000  635.203764 2.048000 
636.229410 2.048000  640.228661 2.048000 
641.229410 2.048000  645.195012 2.048000 
646.229410 2.048000  650.195312 2.048000 
651.229410 2.048000  655.219000 2.048000 
656.229410 2.048000  660.211822 2.048000 
661.229410 2.048000  665.202573 2.048000 
666.229410 2.048000  670.190534 2.048000 
671.229410 2.048000  675.216145 2.048000 
676.229410 2.048000  680.204671 2.048000 
681.229410 2.048000  685.211819 2.048000 
686.229410 2.048000  690.185346 2.048000 
691.229410 2.048000  695.200340 2.048000 
696.229410 2.048000  700.178453 2.048000 
701.229410 2.048000  705.202334 2.048000 
706.229410 2.048000  710.200512 2.048000 
711.229410 2.048000  715.241506 2.048000 
716.229410 2.048000  720.210503 2.048000 
721.229410 2.048000  725.187399 2.048000 
726.229410 2.048000  730.178418 2.048000 
731.229410 2.048000  735.252068 2.048000 
736.229410 2.048000  740.204808 2.048000 
741.229410 2.048000  745.222205 2.048000 
746.229410 2.048000  750.191991 2.048000 
751.229410 2.048000  755.199455 2.048000 
756.229410 2.048000  760.202994 2.048000 
761.229410 2.048000  765.206390 2.048000 
766.229410 2.048000  770.190422 2.048000 
771.229410 2.048000  775.217816 2.048000 
776.229410 2.048000  780.230231 2.048000 
781.229410 2.048000  785.223289 2.048000 
786.229410 2.048000  790.213902 2.048000 
791.229410 2.048000  795.185553 2.048000 
796.229410 2.048000  800.209905 2.048000 
801.229410 2.048000  805.207930 2.048000 
806.229410 2.048000  810.185312 2.048000 
811.229410 2.048000  815.103317 2.048000 
816.229410 2.048000  820.209419 2.048000 
821.229410 2.048000  825.204114 2.048000 
826.229410 2.048000  830.213935 2.048000 
831.229410 2.048000  835.220936 2.048000 
836.229410 2.048000  840.211993 2.048000 
841.229410 2.048000  845.197539 2.048000 
846.229410 2.048000  850.193367 2.048000 
851.229410 2.048000  855.231488 2.048000 
856.229410 2.048000  860.228284 2.048000 
