# VAndroidClient mimuroto
5.059004 0.128000  5.235577 0.128000 
5.285577 3.584000  11.118636 3.584000 
11.168636 3.072000  16.360450 3.072000 
16.410450 2.816000  21.116148 2.816000 
21.116148 2.816000  25.858307 2.816000 
25.858307 2.816000  30.760313 2.816000 
30.760313 2.816000  35.527509 2.816000 
35.527509 2.816000  40.203499 2.816000 
40.203499 2.816000  44.625747 2.816000 
44.625747 2.816000  49.085086 2.816000 
49.085086 2.816000  53.592892 2.816000 
53.592892 2.816000  58.113563 2.816000 
58.113563 2.816000  62.892406 2.816000 
62.892406 2.816000  67.521706 2.816000 
67.521706 2.816000  72.125071 2.816000 
72.125071 2.816000  76.601858 2.816000 
76.601858 2.816000  81.120718 2.816000 
81.120718 2.816000  85.763120 2.816000 
85.763120 2.816000  90.522859 2.816000 
90.522859 2.816000  95.090670 2.816000 
95.090670 2.816000  99.663350 2.816000 
99.663350 2.816000  104.174596 2.816000 
104.174596 2.816000  108.717090 2.816000 
108.717090 2.816000  113.255669 2.816000 
113.255669 2.816000  117.876583 2.816000 
117.876583 2.816000  122.453670 2.816000 
122.453670 3.072000  127.438025 3.072000 
127.438025 3.072000  132.429229 3.072000 
132.429229 3.072000  137.419778 3.072000 
137.419778 2.816000  141.956734 2.816000 
141.956734 2.816000  146.611842 2.816000 
146.611842 2.816000  151.111929 2.816000 
151.410450 3.072000  156.273922 3.072000 
156.410450 3.072000  161.304463 3.072000 
161.410450 3.072000  166.386687 3.072000 
166.410450 3.072000  171.083287 3.072000 
171.410450 3.072000  176.135762 3.072000 
176.410450 3.072000  181.147458 3.072000 
181.410450 3.072000  186.192647 3.072000 
186.410450 3.072000  191.022723 3.072000 
191.410450 3.072000  196.182879 3.072000 
196.410450 3.072000  201.137634 3.072000 
201.410450 3.072000  206.101724 3.072000 
206.410450 3.072000  211.113679 3.072000 
211.410450 3.072000  216.069924 3.072000 
216.410450 3.072000  221.110319 3.072000 
221.410450 3.072000  226.280399 3.072000 
226.410450 3.072000  231.244864 3.072000 
231.410450 3.072000  236.206770 3.072000 
236.410450 3.072000  241.206040 3.072000 
241.410450 3.072000  246.125280 3.072000 
246.410450 3.072000  251.159283 3.072000 
251.410450 3.072000  256.141533 3.072000 
256.410450 3.072000  261.109393 3.072000 
261.410450 3.072000  266.143962 3.072000 
266.410450 3.072000  270.816250 3.072000 
271.410450 3.072000  276.030625 3.072000 
276.410450 3.072000  280.931883 3.072000 
281.410450 3.072000  286.001498 3.072000 
286.410450 3.072000  290.928187 3.072000 
291.410450 3.072000  296.079620 3.072000 
296.410450 3.072000  301.139415 3.072000 
301.410450 3.072000  306.268575 3.072000 
306.410450 3.072000  311.198488 3.072000 
311.410450 3.072000  316.133187 3.072000 
316.410450 3.072000  320.915752 3.072000 
321.410450 3.072000  325.850145 3.072000 
326.410450 3.072000  331.059479 3.072000 
331.410450 3.072000  335.842082 3.072000 
336.410450 3.072000  340.963462 3.072000 
341.410450 3.072000  346.280733 3.072000 
346.410450 3.072000  351.309471 3.072000 
351.410450 3.072000  356.263366 3.072000 
356.410450 3.072000  361.220927 3.072000 
361.410450 3.072000  366.262291 3.072000 
366.410450 3.072000  371.150901 3.072000 
371.410450 3.072000  376.127806 3.072000 
376.410450 3.072000  381.172437 3.072000 
381.410450 3.072000  386.005260 3.072000 
386.410450 3.072000  390.790699 3.072000 
391.410450 3.072000  396.018652 3.072000 
396.410450 3.072000  401.173497 3.072000 
401.410450 3.072000  406.183695 3.072000 
406.410450 3.072000  411.058478 3.072000 
411.410450 3.072000  415.847892 3.072000 
416.410450 3.072000  421.058033 3.072000 
421.410450 3.072000  426.131387 3.072000 
426.410450 3.072000  431.147519 3.072000 
431.410450 3.072000  436.206545 3.072000 
436.410450 3.072000  441.031016 3.072000 
441.410450 3.072000  445.958890 3.072000 
446.410450 3.072000  450.701604 3.072000 
451.410450 3.072000  455.798546 3.072000 
456.410450 3.072000  461.129973 3.072000 
461.410450 3.072000  466.025694 3.072000 
466.410450 3.072000  471.220673 3.072000 
471.410450 3.072000  476.158761 3.072000 
476.410450 3.072000  481.029614 3.072000 
481.410450 3.072000  486.262254 3.072000 
486.410450 3.072000  491.175616 3.072000 
491.410450 3.072000  496.195483 3.072000 
496.410450 3.072000  501.054595 3.072000 
501.410450 3.072000  505.532886 3.072000 
506.410450 3.072000  510.843586 3.072000 
511.410450 3.072000  516.071367 3.072000 
516.410450 3.072000  521.040475 3.072000 
521.410450 3.072000  526.165504 3.072000 
526.410450 3.072000  531.114788 3.072000 
531.410450 3.072000  536.263928 3.072000 
536.410450 3.072000  541.549343 3.072000 
541.549343 3.072000  546.024391 3.072000 
546.410450 3.072000  550.767982 3.072000 
551.410450 3.072000  555.839503 3.072000 
556.410450 3.072000  561.170420 3.072000 
561.410450 3.072000  566.179891 3.072000 
566.410450 3.072000  570.873891 3.072000 
571.410450 3.072000  575.488421 3.072000 
576.410450 3.328000  581.071402 3.328000 
581.410450 3.328000  587.000302 3.328000 
587.000302 3.328000  592.582870 3.328000 
592.582870 3.072000  597.827828 3.072000 
597.827828 3.072000  602.964011 3.072000 
602.964011 3.072000  608.125805 3.072000 
608.125805 3.072000  613.337615 3.072000 
613.337615 3.072000  618.540317 3.072000 
618.540317 3.072000  623.617987 3.072000 
623.617987 3.072000  628.671382 3.072000 
628.671382 3.072000  633.725133 3.072000 
633.725133 3.072000  638.762254 3.072000 
638.762254 3.072000  643.877451 3.072000 
643.877451 3.072000  648.899115 3.072000 
648.899115 3.072000  653.907490 3.072000 
653.907490 3.072000  658.985150 3.072000 
658.985150 3.072000  664.077354 3.072000 
664.077354 3.072000  669.207618 3.072000 
669.207618 2.816000  673.867279 2.816000 
673.867279 2.816000  678.551029 2.816000 
678.551029 2.816000  683.052690 2.816000 
683.052690 2.816000  687.669993 2.816000 
687.669993 2.816000  692.310788 2.816000 
692.310788 2.816000  696.838073 2.816000 
696.838073 2.816000  701.478252 2.816000 
701.478252 2.816000  706.093172 2.816000 
706.410450 2.816000  711.007168 2.816000 
711.410450 2.816000  715.839868 2.816000 
716.410450 2.816000  721.084539 2.816000 
721.410450 2.816000  726.060517 2.816000 
726.410450 2.816000  730.946983 2.816000 
731.410450 2.816000  736.199566 2.816000 
736.410450 2.816000  741.111008 2.816000 
741.410450 2.816000  746.133634 2.816000 
746.410450 2.816000  751.065403 2.816000 
751.410450 2.816000  756.096010 2.816000 
756.410450 2.816000  760.989127 2.816000 
761.410450 2.816000  766.031017 2.816000 
766.410450 2.816000  771.083912 2.816000 
771.410450 2.816000  776.057572 2.816000 
776.410450 2.816000  780.968992 2.816000 
781.410450 2.816000  785.993616 2.816000 
786.410450 2.816000  791.121723 2.816000 
791.410450 2.816000  796.086707 2.816000 
796.410450 2.816000  801.098112 2.816000 
801.410450 2.816000  805.907613 2.816000 
806.410450 2.816000  811.152473 2.816000 
811.410450 2.816000  816.098618 2.816000 
816.410450 2.816000  821.097693 2.816000 
821.410450 2.816000  826.095402 2.816000 
826.410450 2.816000  831.132814 2.816000 
831.410450 2.816000  836.117277 2.816000 
836.410450 2.816000  841.043135 2.816000 
841.410450 2.816000  845.972228 2.816000 
846.410450 2.816000  851.173737 2.816000 
851.410450 2.816000  856.173486 2.816000 
856.410450 2.816000  861.044609 2.816000 
861.410450 2.816000  865.945277 2.816000 
866.410450 2.816000  871.095963 2.816000 
