# AndroidClient mimuroto
4.060661 0.128000  4.205728 0.128000 
4.255728 4.352000  10.935712 4.352000 
10.985712 3.072000  16.116798 3.072000 
16.166798 3.072000  21.345318 3.072000 
21.395318 3.072000  26.641656 3.072000 
26.691656 2.816000  31.572311 2.816000 
31.572311 2.816000  36.375582 2.816000 
36.375582 2.816000  41.022019 2.816000 
41.022019 2.816000  45.535028 2.816000 
45.535028 2.816000  49.912340 2.816000 
49.912340 2.816000  54.424149 2.816000 
54.424149 2.816000  58.822170 2.816000 
58.822170 2.816000  63.667956 2.816000 
63.667956 2.816000  68.229816 2.816000 
68.229816 2.816000  72.774903 2.816000 
72.774903 2.816000  77.281873 2.816000 
77.281873 2.816000  81.881722 2.816000 
81.881722 2.816000  86.678569 2.816000 
86.678569 2.816000  91.475901 2.816000 
91.475901 2.816000  96.095380 2.816000 
96.095380 2.816000  100.596261 2.816000 
100.596261 2.816000  105.151766 2.816000 
105.151766 2.816000  109.690990 2.816000 
109.690990 2.816000  114.242121 2.816000 
114.242121 2.816000  118.787757 2.816000 
118.787757 2.816000  123.288036 2.816000 
123.288036 2.816000  127.762906 2.816000 
127.762906 2.816000  132.297899 2.816000 
132.297899 2.816000  136.918522 2.816000 
136.918522 2.816000  141.571637 2.816000 
141.691656 2.816000  146.294089 2.816000 
146.691656 2.816000  151.208448 2.816000 
151.691656 2.816000  156.247183 2.816000 
156.691656 2.816000  161.263984 2.816000 
161.691656 2.816000  166.212682 2.816000 
166.691656 2.816000  171.085979 2.816000 
171.691656 2.816000  176.040342 2.816000 
176.691656 3.072000  181.382892 3.072000 
181.691656 3.072000  186.407956 3.072000 
186.691656 3.072000  191.383756 3.072000 
191.691656 3.072000  196.380323 3.072000 
196.691656 3.072000  201.337366 3.072000 
201.691656 3.072000  206.466003 3.072000 
206.691656 3.072000  211.399456 3.072000 
211.691656 3.072000  216.352022 3.072000 
216.691656 3.072000  221.266216 3.072000 
221.691656 3.072000  226.464726 3.072000 
226.691656 3.072000  231.542827 3.072000 
231.691656 3.072000  236.479687 3.072000 
236.691656 3.072000  241.396391 3.072000 
241.691656 3.072000  246.375804 3.072000 
246.691656 3.072000  251.395339 3.072000 
251.691656 3.072000  256.521728 3.072000 
256.691656 3.072000  261.267325 3.072000 
261.691656 3.072000  266.379383 3.072000 
266.691656 3.072000  271.047900 3.072000 
271.691656 3.072000  276.296852 3.072000 
276.691656 3.072000  281.188525 3.072000 
281.691656 3.072000  286.134052 3.072000 
286.691656 3.072000  291.105315 3.072000 
291.691656 3.072000  296.430278 3.072000 
296.691656 3.072000  301.358654 3.072000 
301.691656 3.072000  306.443069 3.072000 
306.691656 3.072000  311.477193 3.072000 
311.691656 3.072000  316.288656 3.072000 
316.691656 3.072000  321.099684 3.072000 
321.691656 3.072000  326.078442 3.072000 
326.691656 3.072000  331.308533 3.072000 
331.691656 3.072000  336.101475 3.072000 
336.691656 3.072000  341.195413 3.072000 
341.691656 3.072000  346.526103 3.072000 
346.691656 3.072000  351.676745 3.072000 
351.691656 3.072000  356.480918 3.072000 
356.691656 3.072000  361.488829 3.072000 
361.691656 3.072000  366.570993 3.072000 
366.691656 3.072000  371.226131 3.072000 
371.691656 3.072000  376.377325 3.072000 
376.691656 3.072000  381.399479 3.072000 
381.691656 3.072000  386.189909 3.072000 
386.691656 3.072000  391.117344 3.072000 
391.691656 3.072000  396.297662 3.072000 
396.691656 3.072000  401.487962 3.072000 
401.691656 3.072000  406.445795 3.072000 
406.691656 3.072000  411.341355 3.072000 
411.691656 3.072000  416.120431 3.072000 
416.691656 3.072000  421.175856 3.072000 
421.691656 3.072000  426.291604 3.072000 
426.691656 3.072000  431.399063 3.072000 
431.691656 3.072000  436.328042 3.072000 
436.691656 3.072000  441.331607 3.072000 
441.691656 3.072000  446.132994 3.072000 
446.691656 3.072000  450.966454 3.072000 
451.691656 3.072000  455.991431 3.072000 
456.691656 3.072000  461.330647 3.072000 
461.691656 3.072000  466.311558 3.072000 
466.691656 3.072000  471.376926 3.072000 
471.691656 3.072000  476.439292 3.072000 
476.691656 3.072000  481.344314 3.072000 
481.691656 3.072000  486.555762 3.072000 
486.691656 3.072000  491.543269 3.072000 
491.691656 3.072000  496.459259 3.072000 
496.691656 3.072000  501.295363 3.072000 
501.691656 3.072000  505.803403 3.072000 
506.691656 3.072000  511.048121 3.072000 
511.691656 3.072000  516.316801 3.072000 
516.691656 3.072000  521.287687 3.072000 
521.691656 3.072000  526.418537 3.072000 
526.691656 3.072000  531.519406 3.072000 
531.691656 3.072000  536.604763 3.072000 
536.691656 3.072000  541.751402 3.072000 
541.751402 3.072000  546.213635 3.072000 
546.691656 3.072000  551.209532 3.072000 
551.691656 3.072000  556.127601 3.072000 
556.691656 3.072000  561.323575 3.072000 
561.691656 3.072000  566.434316 3.072000 
566.691656 3.072000  571.057994 3.072000 
571.691656 3.072000  575.730972 3.072000 
576.691656 3.072000  580.967369 3.072000 
581.691656 3.072000  586.735396 3.072000 
586.735396 3.072000  591.914543 3.072000 
591.914543 3.072000  597.113650 3.072000 
597.113650 3.072000  602.237366 3.072000 
602.237366 3.072000  607.504473 3.072000 
607.504473 3.072000  612.692422 3.072000 
612.692422 3.072000  617.782489 3.072000 
617.782489 3.072000  623.004456 3.072000 
623.004456 3.072000  627.989425 3.072000 
627.989425 3.072000  633.055826 3.072000 
633.055826 3.072000  638.117852 3.072000 
638.117852 3.072000  643.210909 3.072000 
643.210909 3.072000  648.360447 3.072000 
648.360447 3.072000  653.385695 3.072000 
653.385695 3.072000  658.558498 3.072000 
658.558498 3.072000  663.695718 3.072000 
663.695718 3.072000  668.858709 3.072000 
668.858709 3.072000  674.035387 3.072000 
674.035387 3.072000  679.168812 3.072000 
679.168812 3.072000  684.348344 3.072000 
684.348344 3.072000  689.329837 3.072000 
689.329837 3.072000  694.334933 3.072000 
694.334933 3.072000  699.479557 3.072000 
699.479557 3.072000  704.557090 3.072000 
704.557090 3.072000  709.569266 3.072000 
709.569266 3.072000  714.451750 3.072000 
714.451750 3.072000  719.164387 3.072000 
719.164387 3.072000  724.016159 3.072000 
724.016159 3.072000  729.093768 3.072000 
729.093768 3.072000  733.940679 3.072000 
733.940679 3.072000  738.978354 3.072000 
738.978354 3.072000  743.843433 3.072000 
743.843433 3.072000  748.887409 3.072000 
748.887409 3.072000  753.791376 3.072000 
753.791376 3.072000  758.891819 3.072000 
758.891819 3.072000  763.714482 3.072000 
763.714482 3.072000  768.699150 3.072000 
768.699150 3.072000  773.749994 3.072000 
773.749994 3.072000  778.636525 3.072000 
