# WEMAClient mimuroto
2.060942 0.128000  2.137520 0.128000 
2.187520 5.120000  7.275498 5.120000 
7.325498 4.864000  15.516376 4.864000 
15.566376 2.816000  20.324765 2.816000 
20.324765 2.816000  25.097408 2.816000 
25.097408 2.816000  29.858574 2.816000 
29.858574 2.816000  34.685503 2.816000 
34.685503 2.816000  39.357938 2.816000 
39.357938 2.816000  43.863868 2.816000 
43.863868 3.072000  48.690851 3.072000 
48.690851 3.072000  53.613668 3.072000 
53.613668 3.072000  58.521063 3.072000 
58.521063 3.072000  63.779300 3.072000 
63.779300 2.816000  68.502197 2.816000 
68.502197 2.816000  73.032537 2.816000 
73.032537 3.072000  77.920390 3.072000 
77.920390 3.072000  82.829064 3.072000 
82.829064 3.072000  88.024513 3.072000 
88.024513 2.816000  92.656307 2.816000 
92.656307 2.816000  97.260213 2.816000 
97.260213 2.816000  101.885678 2.816000 
101.885678 2.816000  106.515357 2.816000 
106.515357 2.816000  111.078960 2.816000 
111.078960 3.072000  116.078030 3.072000 
116.078030 3.072000  121.075982 3.072000 
121.075982 3.072000  126.051582 3.072000 
126.051582 3.072000  130.929857 3.072000 
130.929857 3.072000  135.850039 3.072000 
135.850039 3.072000  140.883252 3.072000 
140.883252 2.816000  145.379429 2.816000 
145.379429 3.072000  150.226701 3.072000 
150.226701 3.072000  154.970335 3.072000 
154.970335 3.072000  159.738533 3.072000 
159.738533 3.072000  164.570790 3.072000 
164.570790 3.072000  169.387911 3.072000 
169.387911 3.072000  173.927660 3.072000 
173.927660 3.328000  178.644885 3.328000 
178.644885 3.328000  183.733675 3.328000 
183.733675 3.072000  188.374291 3.072000 
188.374291 3.072000  192.837815 3.072000 
192.837815 3.328000  198.033434 3.328000 
198.033434 3.072000  202.564098 3.072000 
202.564098 3.328000  207.691142 3.328000 
207.691142 3.072000  212.363160 3.072000 
212.363160 3.072000  217.013809 3.072000 
217.013809 3.072000  221.379195 3.072000 
221.379195 3.328000  226.664106 3.328000 
226.664106 3.072000  231.540848 3.072000 
231.540848 3.072000  236.275117 3.072000 
