# AndroidClient mimuroto
1.072490 0.128000  1.311004 0.128000 
1.311004 2.048000  3.705030 2.048000 
6.311004 3.072000  10.012517 3.072000 
11.311004 3.072000  14.853077 3.072000 
16.311004 3.328000  21.183963 3.328000 
21.311004 3.072000  26.117612 3.072000 
26.311004 2.816000  30.495116 2.816000 
31.311004 2.816000  36.079697 2.816000 
36.311004 2.816000  41.441652 2.816000 
41.441652 2.560000  46.222956 2.560000 
46.441652 2.560000  51.339101 2.560000 
51.441652 2.560000  56.630312 2.560000 
56.630312 2.304000  61.166970 2.304000 
61.630312 2.304000  66.332244 2.304000 
66.630312 2.304000  71.267035 2.304000 
71.630312 2.304000  76.225906 2.304000 
76.630312 2.304000  81.173663 2.304000 
81.630312 2.304000  86.352742 2.304000 
86.630312 2.304000  91.483039 2.304000 
91.630312 2.304000  96.579962 2.304000 
96.630312 2.048000  100.857119 2.048000 
101.630312 2.048000  105.776851 2.048000 
106.630312 2.048000  110.821610 2.048000 
111.630312 2.048000  115.617714 2.048000 
116.630312 2.048000  120.438753 2.048000 
121.630312 2.048000  125.170803 2.048000 
126.630312 2.048000  130.127507 2.048000 
131.630312 2.048000  135.097291 2.048000 
136.630312 2.048000  140.081351 2.048000 
141.630312 2.048000  144.981880 2.048000 
146.630312 2.048000  150.133223 2.048000 
151.630312 2.048000  155.259288 2.048000 
156.630312 2.048000  160.337693 2.048000 
161.630312 2.048000  165.420186 2.048000 
166.630312 2.048000  170.331487 2.048000 
171.630312 2.048000  175.330226 2.048000 
176.630312 2.048000  180.292847 2.048000 
181.630312 2.048000  185.447956 2.048000 
186.630312 2.048000  190.453917 2.048000 
191.630312 2.048000  195.424231 2.048000 
196.630312 2.048000  200.425323 2.048000 
201.630312 2.048000  205.374981 2.048000 
206.630312 2.048000  210.374190 2.048000 
211.630312 2.048000  215.402449 2.048000 
216.630312 2.048000  220.422838 2.048000 
221.630312 2.048000  225.429812 2.048000 
226.630312 2.048000  230.438584 2.048000 
231.630312 2.048000  235.458352 2.048000 
236.630312 2.048000  240.615488 2.048000 
241.630312 2.048000  245.615483 2.048000 
246.630312 2.048000  250.593414 2.048000 
251.630312 2.048000  255.540284 2.048000 
256.630312 2.048000  260.588691 2.048000 
261.630312 2.048000  265.616603 2.048000 
266.630312 2.048000  270.635460 2.048000 
271.630312 2.048000  275.643735 2.048000 
276.630312 2.048000  280.706670 2.048000 
281.630312 2.048000  285.761003 2.048000 
286.630312 2.048000  290.870917 2.048000 
291.630312 2.048000  295.825286 2.048000 
296.630312 2.048000  300.843485 2.048000 
301.630312 2.048000  305.883035 2.048000 
306.630312 2.048000  310.799571 2.048000 
311.630312 2.048000  315.845782 2.048000 
316.630312 2.048000  320.916305 2.048000 
321.630312 2.048000  325.772193 2.048000 
326.630312 2.048000  330.698043 2.048000 
