#play delay
19.987266 8.857809
40.028580 0.041314
45.763703 0.735123
51.856302 1.092599
59.456227 2.599925
65.428173 0.971946
71.175882 0.747709
76.765008 0.589126
82.758626 0.993618
112.873888 0.115262
153.115294 0.241406
158.552544 0.437250
173.881796 0.329252
184.524659 0.642863
200.001486 0.476827
210.289609 0.288123
215.496367 0.206758
225.634070 0.137703
230.820502 0.186432
236.006741 0.186239
291.066499 0.059758
296.107687 0.041188
301.160115 0.052428
306.245124 0.085009
311.250578 0.005454
316.306649 0.056071
321.457160 0.150511
326.509736 0.052576
381.657058 0.147322
436.810044 0.152986
606.898708 0.088664
611.936530 0.037822
616.991351 0.054821
622.099345 0.107994
627.221595 0.122250
632.292982 0.071387
637.361160 0.068178
642.645676 0.284516
822.795526 0.149850
827.987364 0.191838
833.073578 0.086214
838.321320 0.247742
843.324306 0.002986
893.328171 0.003865
