#play delay
56.407315 0.060036
61.614011 0.206696
66.614011 0.000000
221.678407 0.064396
226.784776 0.106369
231.846415 0.061639
296.901758 0.055343
301.966530 0.064772
307.060786 0.094256
312.117164 0.056378
317.218781 0.101617
322.282867 0.064086
327.317220 0.034353
332.380492 0.063272
337.427504 0.047012
367.453026 0.025522
372.499734 0.046708
377.564976 0.065242
382.646206 0.081230
387.701432 0.055226
392.791162 0.089730
397.858637 0.067475
402.930790 0.072153
408.028207 0.097417
443.043231 0.015024
448.120237 0.077006
453.186593 0.066356
458.229358 0.042765
463.299141 0.069783
468.369506 0.070365
503.431550 0.062044
508.509858 0.078308
513.570902 0.061044
518.639354 0.068452
523.711485 0.072131
528.795743 0.084258
533.860057 0.064314
538.905949 0.045892
543.979686 0.073737
549.034046 0.054360
554.120332 0.086286
559.202761 0.082429
564.299375 0.096614
569.381625 0.082250
574.476390 0.094765
579.557599 0.081209
584.673324 0.115725
619.750441 0.077117
624.851760 0.101319
629.914168 0.062408
659.963960 0.049792
699.985173 0.021213
705.062600 0.077427
710.143289 0.080689
715.216313 0.073024
740.242650 0.026337
745.302011 0.059361
750.379077 0.077066
755.438937 0.059860
760.517152 0.078215
765.575839 0.058687
770.576259 0.000420
825.622539 0.046280
830.694592 0.072053
835.751879 0.057287
840.840430 0.088551
845.934415 0.093985
850.987895 0.053480
856.067952 0.080057
896.134518 0.066566
