# AndroidClient mimuroto
1.069664 0.128000  1.452417 0.128000 
1.452417 1.536000  4.067939 1.536000 
6.452417 2.560000  10.681500 2.560000 
11.452417 2.816000  16.068986 2.816000 
16.452417 2.816000  21.080998 2.816000 
21.452417 2.816000  26.103497 2.816000 
26.452417 2.816000  31.067997 2.816000 
31.452417 2.816000  36.092024 2.816000 
36.452417 2.816000  41.102342 2.816000 
41.452417 2.816000  46.077164 2.816000 
46.452417 2.816000  51.118157 2.816000 
51.452417 2.816000  56.126338 2.816000 
56.452417 2.816000  61.143190 2.816000 
61.452417 2.816000  66.136613 2.816000 
66.452417 2.816000  71.049094 2.816000 
71.452417 2.816000  75.998381 2.816000 
76.452417 2.816000  80.972788 2.816000 
81.452417 2.816000  85.993590 2.816000 
86.452417 2.816000  90.990712 2.816000 
91.452417 2.816000  96.017653 2.816000 
96.452417 2.816000  101.046457 2.816000 
101.452417 2.816000  105.999387 2.816000 
106.452417 2.816000  111.005717 2.816000 
111.452417 2.816000  115.976368 2.816000 
116.452417 2.816000  121.011424 2.816000 
121.452417 2.816000  126.001432 2.816000 
126.452417 2.816000  131.014486 2.816000 
131.452417 2.816000  136.008904 2.816000 
136.452417 2.816000  141.021032 2.816000 
141.452417 2.816000  146.029635 2.816000 
146.452417 2.816000  150.981646 2.816000 
151.452417 2.816000  155.977542 2.816000 
156.452417 2.816000  160.975286 2.816000 
161.452417 2.816000  166.017763 2.816000 
166.452417 2.816000  171.009397 2.816000 
171.452417 2.816000  175.980110 2.816000 
176.452417 2.816000  180.965996 2.816000 
181.452417 2.816000  185.984078 2.816000 
186.452417 2.816000  190.966948 2.816000 
191.452417 2.816000  195.976515 2.816000 
196.452417 2.816000  200.978837 2.816000 
201.452417 2.816000  206.004895 2.816000 
206.452417 2.816000  211.000800 2.816000 
211.452417 3.072000  216.326595 3.072000 
216.452417 3.072000  221.463470 3.072000 
221.463470 3.072000  226.555469 3.072000 
226.555469 3.072000  231.625103 3.072000 
231.625103 2.816000  236.329461 2.816000 
236.625103 2.816000  241.261085 2.816000 
241.625103 2.816000  246.227647 2.816000 
246.625103 2.816000  251.209295 2.816000 
251.625103 2.816000  256.178537 2.816000 
256.625103 2.816000  261.172390 2.816000 
261.625103 2.816000  266.169902 2.816000 
266.625103 2.816000  271.125738 2.816000 
271.625103 2.816000  276.120875 2.816000 
276.625103 3.072000  281.404298 3.072000 
281.625103 3.072000  286.463779 3.072000 
286.625103 3.072000  291.557121 3.072000 
291.625103 3.072000  296.659218 3.072000 
296.659218 3.072000  301.725363 3.072000 
301.725363 3.072000  306.822506 3.072000 
306.822506 3.072000  311.874724 3.072000 
311.874724 3.072000  316.982836 3.072000 
316.982836 3.072000  322.042257 3.072000 
322.042257 3.072000  327.084156 3.072000 
327.084156 3.072000  332.144559 3.072000 
332.144559 2.816000  336.824566 2.816000 
337.144559 2.816000  341.750741 2.816000 
342.144559 2.816000  346.665308 2.816000 
347.144559 2.816000  351.572154 2.816000 
352.144559 3.072000  356.895654 3.072000 
357.144559 3.072000  361.986298 3.072000 
362.144559 3.072000  367.121498 3.072000 
367.144559 3.072000  372.183176 3.072000 
372.183176 3.072000  377.249455 3.072000 
377.249455 3.072000  382.329074 3.072000 
382.329074 3.072000  387.386829 3.072000 
387.386829 3.072000  392.476225 3.072000 
392.476225 3.072000  397.549037 3.072000 
397.549037 3.072000  402.614238 3.072000 
402.614238 3.072000  407.716675 3.072000 
407.716675 2.816000  412.336122 2.816000 
412.716675 2.816000  417.309637 2.816000 
417.716675 2.816000  422.251223 2.816000 
422.716675 2.816000  427.229793 2.816000 
427.716675 2.816000  432.183996 2.816000 
432.716675 3.072000  437.563927 3.072000 
437.716675 3.072000  442.684409 3.072000 
442.716675 3.072000  447.793767 3.072000 
447.793767 3.072000  452.856354 3.072000 
452.856354 3.072000  457.899232 3.072000 
457.899232 3.072000  462.971064 3.072000 
462.971064 3.072000  468.042424 3.072000 
468.042424 2.816000  472.680370 2.816000 
473.042424 2.816000  477.640783 2.816000 
478.042424 2.816000  482.576414 2.816000 
483.042424 2.816000  487.501264 2.816000 
488.042424 3.072000  492.867782 3.072000 
493.042424 3.072000  497.971280 3.072000 
498.042424 3.072000  503.081797 3.072000 
503.081797 3.072000  508.169126 3.072000 
508.169126 3.072000  513.225406 3.072000 
513.225406 3.072000  518.297325 3.072000 
518.297325 3.072000  523.368772 3.072000 
523.368772 3.072000  528.450630 3.072000 
528.450630 3.072000  533.513284 3.072000 
533.513284 3.072000  538.560442 3.072000 
538.560442 3.072000  543.634238 3.072000 
543.634238 3.072000  548.691705 3.072000 
548.691705 3.072000  553.778142 3.072000 
553.778142 3.072000  558.862002 3.072000 
558.862002 3.072000  563.948943 3.072000 
563.948943 3.072000  569.037302 3.072000 
569.037302 3.072000  574.126633 3.072000 
