# VAndroidClient mimuroto
5.518215 0.128000  6.194451 0.128000 
6.244451 0.896000  8.741496 0.896000 
8.741496 1.536000  11.846815 1.536000 
11.846815 1.792000  14.928923 1.792000 
14.928923 2.304000  18.768047 2.304000 
18.768047 2.304000  22.663374 2.304000 
22.663374 2.560000  26.671994 2.560000 
26.671994 2.560000  30.903519 2.560000 
31.244451 2.560000  37.419999 2.560000 
37.419999 2.560000  41.129442 2.560000 
41.244451 2.560000  44.742882 2.560000 
46.244451 2.560000  51.758670 2.560000 
51.758670 2.560000  54.716435 2.560000 
56.244451 2.816000  61.086353 2.816000 
61.244451 2.816000  67.214117 2.816000 
67.214117 2.560000  70.169711 2.560000 
71.244451 2.816000  76.498855 2.816000 
76.498855 2.816000  79.963784 2.816000 
81.244451 2.816000  86.239665 2.816000 
86.244451 2.816000  89.976682 2.816000 
91.244451 2.816000  96.354200 2.816000 
96.354200 2.816000  100.021700 2.816000 
101.244451 2.816000  106.195208 2.816000 
106.244451 2.816000  110.054841 2.816000 
111.244451 3.072000  116.697907 3.072000 
116.697907 2.816000  120.574294 2.816000 
121.244451 3.072000  126.792537 3.072000 
126.792537 2.816000  130.848925 2.816000 
131.244451 3.072000  137.259333 3.072000 
137.259333 3.072000  140.582558 3.072000 
141.244451 3.072000  147.450200 3.072000 
147.450200 3.072000  150.915717 3.072000 
151.244451 3.072000  158.007579 3.072000 
158.007579 3.072000  161.884994 3.072000 
161.884994 3.072000  165.447901 3.072000 
166.244451 3.072000  173.007130 3.072000 
173.007130 3.072000  176.496933 3.072000 
176.496933 3.072000  180.266235 3.072000 
181.244451 3.072000  187.763672 3.072000 
187.763672 3.072000  191.500315 3.072000 
191.500315 3.072000  195.466768 3.072000 
196.244451 3.072000  202.609919 3.072000 
202.609919 3.072000  206.552718 3.072000 
206.552718 3.072000  210.637763 3.072000 
211.244451 3.072000  217.672210 3.072000 
217.672210 3.072000  221.720605 3.072000 
221.720605 3.072000  225.762922 3.072000 
226.244451 3.072000  232.711437 3.072000 
232.711437 3.072000  236.464008 3.072000 
236.464008 3.072000  240.780008 3.072000 
241.244451 3.072000  247.772009 3.072000 
247.772009 3.072000  251.629921 3.072000 
251.629921 3.072000  255.450257 3.072000 
256.244451 3.072000  263.291279 3.072000 
263.291279 3.072000  267.158281 3.072000 
267.158281 3.072000  271.418397 3.072000 
271.418397 3.072000  275.821647 3.072000 
276.244451 3.072000  282.772692 3.072000 
282.772692 3.072000  286.412855 3.072000 
286.412855 3.072000  290.269671 3.072000 
291.244451 3.072000  296.994680 3.072000 
296.994680 3.072000  301.331406 3.072000 
301.331406 3.072000  305.921156 3.072000 
306.244451 3.072000  312.728006 3.072000 
312.728006 3.072000  316.350365 3.072000 
316.350365 3.072000  320.736611 3.072000 
321.244451 3.072000  328.587333 3.072000 
328.587333 3.072000  332.741715 3.072000 
332.741715 3.072000  336.660398 3.072000 
336.660398 3.072000  340.909840 3.072000 
341.244451 3.072000  347.714343 3.072000 
347.714343 3.072000  351.148220 3.072000 
351.244451 3.072000  355.279394 3.072000 
356.244451 3.072000  362.601207 3.072000 
362.601207 3.072000  366.387984 3.072000 
366.387984 3.072000  370.287030 3.072000 
371.244451 3.072000  378.274822 3.072000 
378.274822 3.072000  382.104393 3.072000 
382.104393 3.072000  386.240703 3.072000 
386.244451 3.072000  390.310338 3.072000 
391.244451 3.072000  397.544837 3.072000 
397.544837 3.072000  400.756319 3.072000 
401.244451 3.072000  407.933288 3.072000 
407.933288 3.072000  411.642264 3.072000 
411.642264 3.072000  415.536658 3.072000 
416.244451 3.072000  422.830847 3.072000 
422.830847 3.072000  426.759452 3.072000 
426.759452 3.072000  431.193875 3.072000 
431.244451 3.072000  435.887791 3.072000 
436.244451 3.072000  442.621949 3.072000 
442.621949 3.072000  446.778513 3.072000 
446.778513 3.072000  451.359977 3.072000 
451.359977 3.072000  455.913867 3.072000 
456.244451 3.072000  463.310614 3.072000 
463.310614 3.072000  467.831514 3.072000 
467.831514 3.072000  472.105199 3.072000 
472.105199 3.072000  476.493894 3.072000 
476.493894 3.072000  480.970701 3.072000 
481.244451 3.072000  486.212501 3.072000 
486.244451 3.072000  490.157884 3.072000 
491.244451 3.072000  496.818419 3.072000 
496.818419 3.072000  499.929073 3.072000 
501.244451 3.072000  506.544004 3.072000 
506.544004 3.072000  510.609190 3.072000 
511.244451 3.072000  518.700859 3.072000 
518.700859 3.072000  521.708657 3.072000 
521.708657 3.072000  525.832813 3.072000 
526.244451 3.072000  533.845995 3.072000 
533.845995 3.072000  537.559513 3.072000 
537.559513 3.072000  541.328297 3.072000 
541.328297 3.072000  545.760560 3.072000 
546.244451 3.072000  552.718971 3.072000 
552.718971 3.072000  556.449541 3.072000 
556.449541 3.072000  560.328115 3.072000 
561.244451 3.072000  567.825885 3.072000 
567.825885 3.072000  571.225154 3.072000 
571.244451 3.072000  575.312021 3.072000 
576.244451 3.072000  583.290442 3.072000 
583.290442 3.072000  587.286087 3.072000 
587.286087 3.072000  591.240228 3.072000 
591.244451 3.072000  595.677612 3.072000 
596.244451 3.072000  602.922141 3.072000 
602.922141 3.072000  607.291215 3.072000 
607.291215 3.072000  611.973308 3.072000 
611.973308 3.072000  616.626475 3.072000 
616.626475 3.072000  621.295049 3.072000 
621.295049 3.072000  625.897210 3.072000 
626.244451 3.072000  633.479729 3.072000 
633.479729 3.072000  637.481054 3.072000 
637.481054 3.072000  641.987320 3.072000 
641.987320 3.072000  646.854413 3.072000 
646.854413 3.072000  651.471538 3.072000 
651.471538 3.072000  656.217597 3.072000 
656.244451 3.072000  660.799779 3.072000 
661.244451 3.072000  668.699173 3.072000 
668.699173 2.816000  673.037362 2.816000 
673.037362 2.816000  677.548275 2.816000 
677.548275 3.072000  682.736224 3.072000 
682.736224 3.072000  687.536782 3.072000 
687.536782 2.816000  692.117611 2.816000 
692.117611 2.816000  696.816235 2.816000 
696.816235 3.072000  702.148036 3.072000 
702.148036 2.816000  706.959482 2.816000 
706.959482 2.816000  711.869673 2.816000 
711.869673 2.816000  716.721186 2.816000 
716.721186 2.816000  721.624479 2.816000 
721.624479 2.816000  726.207161 2.816000 
726.244451 2.816000  730.223072 2.816000 
731.244451 2.816000  738.903141 2.816000 
738.903141 2.816000  743.989493 2.816000 
743.989493 2.816000  748.973992 2.816000 
748.973992 2.816000  753.839651 2.816000 
753.839651 2.816000  758.668664 2.816000 
758.668664 2.816000  763.397557 2.816000 
763.397557 2.816000  767.276168 2.816000 
767.276168 2.816000  771.302181 2.816000 
771.302181 2.816000  775.704005 2.816000 
776.244451 2.816000  783.684416 2.816000 
783.684416 2.816000  787.747628 2.816000 
787.747628 2.816000  792.239252 2.816000 
792.239252 2.816000  797.110254 2.816000 
797.110254 2.816000  802.029106 2.816000 
802.029106 2.816000  806.913434 2.816000 
806.913434 2.816000  811.742976 2.816000 
811.742976 2.816000  816.661356 2.816000 
816.661356 2.816000  821.573681 2.816000 
821.573681 2.816000  826.448373 2.816000 
826.448373 2.816000  831.065231 2.816000 
831.244451 2.816000  837.700024 2.816000 
837.700024 2.816000  842.415880 2.816000 
842.415880 2.816000  847.311503 2.816000 
847.311503 2.816000  852.231459 2.816000 
852.231459 2.816000  857.172734 2.816000 
857.172734 2.816000  861.967109 2.816000 
861.967109 2.816000  866.817667 2.816000 
866.817667 2.816000  871.619877 2.816000 
871.619877 2.560000  875.988996 2.560000 
876.244451 2.816000  883.111582 2.816000 
883.111582 2.560000  886.875201 2.560000 
886.875201 2.560000  891.039633 2.560000 
