# AndroidClient mimuroto
1.059848 0.128000  1.404433 0.128000 
1.404433 1.280000  3.899244 1.280000 
6.404433 1.792000  9.571679 1.792000 
11.404433 2.048000  14.075234 2.048000 
16.404433 2.304000  19.662723 2.304000 
21.404433 2.304000  24.667255 2.304000 
26.404433 2.560000  30.271116 2.560000 
31.404433 2.560000  36.196697 2.560000 
36.404433 2.304000  40.298913 2.304000 
41.404433 2.304000  45.973754 2.304000 
46.404433 2.304000  50.890004 2.304000 
51.404433 2.304000  55.914286 2.304000 
56.404433 2.304000  60.920195 2.304000 
61.404433 2.304000  65.826859 2.304000 
66.404433 2.048000  70.442415 2.048000 
71.404433 2.048000  75.443126 2.048000 
76.404433 2.048000  80.443162 2.048000 
81.404433 2.048000  85.465597 2.048000 
86.404433 2.048000  90.421366 2.048000 
91.404433 2.048000  95.465755 2.048000 
96.404433 2.048000  100.393791 2.048000 
101.404433 2.048000  105.350563 2.048000 
106.404433 2.048000  110.350580 2.048000 
111.404433 2.048000  115.445574 2.048000 
116.404433 2.048000  120.451965 2.048000 
121.404433 2.048000  125.384408 2.048000 
126.404433 2.048000  130.354205 2.048000 
131.404433 2.048000  135.288071 2.048000 
136.404433 2.048000  140.393151 2.048000 
141.404433 2.048000  145.441689 2.048000 
146.404433 2.048000  150.429862 2.048000 
151.404433 2.048000  155.445809 2.048000 
156.404433 2.048000  160.421824 2.048000 
161.404433 2.048000  165.352851 2.048000 
166.404433 2.048000  170.298965 2.048000 
171.404433 2.048000  175.405737 2.048000 
176.404433 2.048000  180.437948 2.048000 
181.404433 2.048000  185.450870 2.048000 
186.404433 2.048000  190.364350 2.048000 
191.404433 2.048000  195.357882 2.048000 
196.404433 2.048000  200.308463 2.048000 
201.404433 2.048000  205.377114 2.048000 
206.404433 2.048000  210.423723 2.048000 
211.404433 2.048000  215.446702 2.048000 
216.404433 2.048000  220.437236 2.048000 
221.404433 2.048000  225.402458 2.048000 
226.404433 2.048000  230.353038 2.048000 
231.404433 2.048000  235.328971 2.048000 
236.404433 2.048000  240.400252 2.048000 
241.404433 2.048000  245.443415 2.048000 
246.404433 2.048000  250.411034 2.048000 
251.404433 2.048000  255.336014 2.048000 
256.404433 2.048000  260.392559 2.048000 
261.404433 2.048000  265.435722 2.048000 
266.404433 2.048000  270.486018 2.048000 
271.404433 2.048000  275.424003 2.048000 
276.404433 2.048000  280.429255 2.048000 
281.404433 2.048000  285.432955 2.048000 
286.404433 2.048000  290.459028 2.048000 
291.404433 2.048000  295.427489 2.048000 
296.404433 2.048000  300.465638 2.048000 
301.404433 2.048000  305.413989 2.048000 
306.404433 2.048000  310.346816 2.048000 
311.404433 2.048000  315.212970 2.048000 
316.404433 2.048000  320.109985 2.048000 
321.404433 2.048000  325.192925 2.048000 
326.404433 2.048000  330.254480 2.048000 
331.404433 2.048000  335.344796 2.048000 
336.404433 2.048000  340.443258 2.048000 
341.404433 2.048000  345.468079 2.048000 
346.404433 2.048000  350.428824 2.048000 
351.404433 2.048000  355.400594 2.048000 
356.404433 2.048000  360.424367 2.048000 
361.404433 2.048000  365.432870 2.048000 
366.404433 2.048000  370.447909 2.048000 
371.404433 2.048000  375.423735 2.048000 
376.404433 2.048000  380.415917 2.048000 
381.404433 2.048000  385.402476 2.048000 
386.404433 2.048000  390.419641 2.048000 
391.404433 2.048000  395.401150 2.048000 
396.404433 2.048000  400.466188 2.048000 
401.404433 2.048000  405.410109 2.048000 
406.404433 2.048000  410.435262 2.048000 
411.404433 2.048000  415.459274 2.048000 
416.404433 2.048000  420.453598 2.048000 
421.404433 2.048000  425.413311 2.048000 
426.404433 2.048000  430.377657 2.048000 
431.404433 2.048000  435.290730 2.048000 
436.404433 2.048000  440.233036 2.048000 
441.404433 2.048000  445.278407 2.048000 
446.404433 2.048000  450.296988 2.048000 
451.404433 2.048000  455.329652 2.048000 
456.404433 2.048000  460.379835 2.048000 
461.404433 2.048000  465.445901 2.048000 
466.404433 2.048000  470.530209 2.048000 
471.404433 2.048000  475.513172 2.048000 
476.404433 2.048000  480.503181 2.048000 
481.404433 2.048000  485.508990 2.048000 
486.404433 2.048000  490.477700 2.048000 
