# AndroidClient mimuroto
63.103216 0.128000  63.316470 0.128000 
63.366470 2.816000  64.939045 2.816000 
64.989045 5.120000  66.552505 5.120000 
66.602505 5.120000  69.541921 5.120000 
71.602505 5.120000  74.924658 5.120000 
76.602505 5.120000  79.917242 5.120000 
81.602505 5.120000  84.902832 5.120000 
86.602505 5.120000  89.943306 5.120000 
91.602505 5.120000  94.987141 5.120000 
96.602505 5.120000  103.192585 5.120000 
103.192585 5.120000  108.962206 5.120000 
108.962206 5.120000  114.740599 5.120000 
114.740599 5.120000  120.620792 5.120000 
120.620792 5.120000  126.506358 5.120000 
126.506358 5.120000  133.080331 5.120000 
133.080331 5.120000  139.342045 5.120000 
139.342045 5.120000  145.753727 5.120000 
145.753727 5.120000  151.981922 5.120000 
152.031922 5.120000  158.274564 5.120000 
158.324564 5.120000  165.525271 5.120000 
165.575271 5.120000  173.410217 5.120000 
173.460217 4.864000  180.605825 4.864000 
180.655825 4.864000  187.946044 4.864000 
187.996044 4.608000  195.008868 4.608000 
195.058868 4.608000  201.924376 4.608000 
201.974376 4.608000  208.500955 4.608000 
208.550955 4.352000  214.843648 4.352000 
214.893648 4.352000  221.368362 4.352000 
221.418362 4.352000  227.309881 4.352000 
227.359881 4.352000  232.749710 4.352000 
232.799710 4.352000  238.728910 4.352000 
238.778910 4.352000  245.354601 4.352000 
245.404601 4.352000  251.863297 4.352000 
251.913297 4.096000  257.901235 4.096000 
257.951235 4.096000  263.801153 4.096000 
263.851153 4.096000  269.436161 4.096000 
269.486161 4.096000  275.389376 4.096000 
275.439376 4.096000  281.245490 4.096000 
281.295490 4.096000  287.370544 4.096000 
287.420544 4.096000  293.524316 4.096000 
293.574316 4.096000  299.782428 4.096000 
299.832428 4.096000  305.570083 4.096000 
305.620083 4.096000  311.179007 4.096000 
311.229007 4.096000  316.745553 4.096000 
316.795553 4.096000  322.832943 4.096000 
322.882943 4.096000  329.065373 4.096000 
329.115373 3.840000  334.846143 3.840000 
334.896143 3.840000  340.097307 3.840000 
340.147307 3.840000  344.652037 3.840000 
344.652037 3.840000  349.514114 3.840000 
349.514114 3.840000  355.027652 3.840000 
355.027652 3.840000  360.870199 3.840000 
360.920199 3.840000  366.769717 3.840000 
366.819717 3.840000  372.545295 3.840000 
372.595295 3.840000  377.417892 3.840000 
377.417892 3.840000  381.966873 3.840000 
381.966873 3.840000  387.701880 3.840000 
387.751880 3.840000  392.673141 3.840000 
392.673141 3.840000  397.780423 3.840000 
397.830423 3.840000  403.566908 3.840000 
403.616908 3.840000  409.388986 3.840000 
409.438986 3.840000  413.824620 3.840000 
413.824620 3.840000  418.952991 3.840000 
418.952991 3.840000  424.728519 3.840000 
424.778519 3.840000  430.365264 3.840000 
430.415264 3.840000  434.759062 3.840000 
434.759062 3.840000  439.959659 3.840000 
439.959659 3.840000  445.755378 3.840000 
445.805378 3.840000  451.296544 3.840000 
451.346544 3.840000  455.701035 3.840000 
455.701035 3.840000  460.896536 3.840000 
460.896536 3.840000  466.172264 3.840000 
466.172264 3.840000  471.829598 3.840000 
471.879598 3.840000  477.616320 3.840000 
477.666320 3.840000  482.961331 3.840000 
483.011331 3.840000  487.452415 3.840000 
487.452415 3.840000  492.465825 3.840000 
492.465825 3.840000  497.300511 3.840000 
497.300511 3.840000  502.872466 3.840000 
502.872466 3.840000  508.702216 3.840000 
508.752216 3.840000  513.897809 3.840000 
513.947809 3.840000  519.240572 3.840000 
519.290572 3.840000  524.477053 3.840000 
524.527053 3.840000  529.276554 3.840000 
529.276554 3.840000  534.107320 3.840000 
534.107320 3.840000  539.315057 3.840000 
539.315057 3.840000  545.211293 3.840000 
545.261293 3.840000  551.110812 3.840000 
551.160812 3.840000  555.936943 3.840000 
555.936943 3.840000  561.475759 3.840000 
561.525759 3.840000  566.830167 3.840000 
566.880167 3.840000  571.700327 3.840000 
571.700327 3.840000  576.523444 3.840000 
576.523444 3.840000  581.590268 3.840000 
581.590268 3.840000  587.373975 3.840000 
587.423975 3.840000  593.264723 3.840000 
593.314723 3.840000  599.187271 3.840000 
599.237271 3.840000  605.069863 3.840000 
605.119863 3.840000  610.563388 3.840000 
610.613388 3.840000  615.672683 3.840000 
615.722683 3.840000  620.907387 3.840000 
620.957387 3.584000  626.227813 3.584000 
626.277813 3.584000  631.778564 3.584000 
631.828564 3.584000  637.245154 3.584000 
637.295154 3.584000  642.586112 3.584000 
642.636112 3.584000  647.118379 3.584000 
647.118379 3.584000  651.076184 3.584000 
651.076184 3.584000  656.036204 3.584000 
656.036204 3.584000  660.521911 3.584000 
660.521911 3.584000  665.645162 3.584000 
665.645162 3.584000  670.943507 3.584000 
670.943507 3.584000  676.299882 3.584000 
676.299882 3.584000  681.736438 3.584000 
681.736438 3.584000  687.106988 3.584000 
687.106988 3.584000  692.032096 3.584000 
692.032096 3.584000  695.983129 3.584000 
695.983129 3.584000  701.093810 3.584000 
701.093810 3.328000  706.002656 3.328000 
706.002656 3.328000  710.763389 3.328000 
710.763389 3.328000  714.422978 3.328000 
714.422978 3.584000  719.231837 3.584000 
719.231837 3.584000  724.558313 3.584000 
724.558313 3.584000  728.607507 3.584000 
728.607507 3.584000  733.251413 3.584000 
