# AndroidClient mimuroto
7.076049 0.128000  7.298978 0.128000 
7.348978 2.816000  12.074380 2.816000 
12.074380 2.816000  16.819320 2.816000 
16.819320 2.816000  21.576961 2.816000 
21.576961 2.816000  26.343869 2.816000 
26.343869 2.816000  31.575015 2.816000 
31.575015 2.816000  37.174225 2.816000 
37.174225 2.816000  42.424321 2.816000 
42.474321 2.560000  46.806374 2.560000 
46.806374 2.816000  51.775264 2.816000 
51.775264 2.816000  56.674936 2.816000 
56.674936 2.816000  61.937970 2.816000 
61.937970 2.816000  67.713957 2.816000 
67.763957 2.560000  72.661178 2.560000 
72.661178 2.560000  77.230573 2.560000 
77.230573 2.560000  81.664156 2.560000 
81.664156 2.560000  86.537416 2.560000 
86.537416 2.560000  92.110192 2.560000 
92.110192 2.560000  97.955519 2.560000 
98.005519 2.560000  102.794930 2.560000 
102.794930 2.560000  107.366791 2.560000 
107.366791 2.560000  112.049358 2.560000 
112.049358 2.560000  116.772861 2.560000 
116.772861 2.560000  121.654161 2.560000 
121.654161 2.560000  126.598145 2.560000 
126.598145 2.560000  131.668391 2.560000 
131.668391 2.560000  136.627537 2.560000 
136.627537 2.560000  141.379195 2.560000 
141.379195 2.560000  146.069478 2.560000 
146.069478 2.560000  151.105035 2.560000 
151.105035 2.560000  155.732614 2.560000 
155.732614 2.560000  160.603809 2.560000 
160.603809 2.560000  165.468505 2.560000 
165.468505 2.560000  170.631977 2.560000 
170.631977 2.560000  175.482079 2.560000 
175.482079 2.560000  180.233712 2.560000 
180.233712 2.560000  184.755933 2.560000 
184.755933 2.560000  189.510069 2.560000 
189.510069 2.560000  194.032133 2.560000 
194.032133 2.560000  198.824289 2.560000 
198.824289 2.560000  203.611971 2.560000 
203.611971 2.560000  208.435930 2.560000 
208.435930 2.560000  213.203366 2.560000 
213.203366 2.560000  218.073855 2.560000 
218.073855 2.560000  223.037262 2.560000 
223.037262 2.560000  227.912474 2.560000 
227.912474 2.560000  232.696891 2.560000 
232.696891 2.560000  237.269456 2.560000 
237.269456 2.560000  241.934321 2.560000 
241.934321 2.560000  246.848924 2.560000 
246.848924 2.560000  251.704180 2.560000 
251.704180 2.560000  256.660781 2.560000 
256.660781 2.560000  261.099027 2.560000 
261.099027 2.560000  265.779928 2.560000 
265.779928 2.560000  270.508557 2.560000 
270.508557 2.560000  274.939674 2.560000 
274.939674 2.560000  279.549344 2.560000 
279.549344 2.560000  284.127230 2.560000 
284.127230 2.560000  288.831766 2.560000 
288.831766 2.560000  293.540902 2.560000 
293.540902 2.560000  298.261800 2.560000 
298.261800 2.560000  302.684998 2.560000 
303.005519 2.560000  307.282024 2.560000 
