# VAndroidClient mimuroto
6.070235 0.128000  6.261162 0.128000 
6.311162 3.328000  11.750386 3.328000 
11.800386 2.816000  16.543121 2.816000 
16.543121 2.816000  21.300353 2.816000 
21.300353 2.816000  26.070277 2.816000 
26.070277 2.816000  31.189470 2.816000 
31.189470 2.816000  36.935919 2.816000 
36.985919 2.816000  42.212105 2.816000 
42.262105 2.816000  47.063097 2.816000 
47.063097 2.816000  52.016108 2.816000 
52.016108 2.816000  56.960213 2.816000 
56.960213 2.816000  62.175391 2.816000 
62.175391 2.816000  67.948155 2.816000 
67.998155 2.560000  72.907946 2.560000 
72.907946 2.560000  77.382174 2.560000 
77.382174 2.560000  81.861673 2.560000 
81.861673 2.560000  86.806753 2.560000 
86.806753 2.560000  92.462869 2.560000 
92.462869 2.560000  98.215123 2.560000 
98.265123 2.560000  103.051981 2.560000 
103.051981 2.560000  107.570922 2.560000 
107.570922 2.560000  112.278016 2.560000 
112.278016 2.560000  117.087323 2.560000 
117.087323 2.560000  121.940701 2.560000 
121.940701 2.560000  126.988518 2.560000 
126.988518 2.560000  132.030483 2.560000 
132.030483 2.560000  136.955472 2.560000 
136.955472 2.560000  141.728185 2.560000 
141.728185 2.560000  146.343129 2.560000 
146.343129 2.560000  151.404804 2.560000 
151.404804 2.560000  155.985672 2.560000 
155.985672 2.560000  160.913876 2.560000 
160.913876 2.560000  165.775343 2.560000 
165.775343 2.560000  170.895932 2.560000 
170.895932 2.560000  175.682993 2.560000 
175.682993 2.560000  180.497405 2.560000 
180.497405 2.560000  185.091489 2.560000 
185.091489 2.560000  189.826393 2.560000 
189.826393 2.560000  194.353642 2.560000 
194.353642 2.560000  199.179512 2.560000 
199.179512 2.560000  203.972662 2.560000 
203.972662 2.560000  208.710677 2.560000 
208.710677 2.560000  213.483824 2.560000 
213.483824 2.560000  218.314517 2.560000 
218.314517 2.560000  223.314991 2.560000 
223.314991 2.560000  228.181153 2.560000 
228.181153 2.560000  232.927463 2.560000 
232.927463 2.560000  237.460278 2.560000 
237.460278 2.560000  242.218653 2.560000 
242.218653 2.560000  247.134861 2.560000 
247.134861 2.560000  251.954207 2.560000 
251.954207 2.560000  256.868293 2.560000 
256.868293 2.560000  261.322140 2.560000 
261.322140 2.560000  266.042675 2.560000 
266.042675 2.560000  270.714448 2.560000 
270.714448 2.560000  275.121978 2.560000 
275.121978 2.560000  279.849232 2.560000 
279.849232 2.560000  284.392756 2.560000 
284.392756 2.560000  289.124157 2.560000 
289.124157 2.560000  293.805528 2.560000 
293.805528 2.560000  298.531661 2.560000 
298.531661 2.560000  302.868139 2.560000 
303.265123 2.560000  307.453535 2.560000 
308.265123 2.560000  312.414355 2.560000 
313.265123 2.560000  317.553661 2.560000 
318.265123 2.560000  322.592967 2.560000 
323.265123 2.560000  327.735917 2.560000 
328.265123 2.560000  332.572845 2.560000 
333.265123 2.560000  337.420056 2.560000 
338.265123 2.816000  342.933395 2.816000 
343.265123 2.816000  348.423863 2.816000 
348.423863 2.816000  353.445261 2.816000 
353.445261 2.816000  358.445828 2.816000 
358.445828 2.816000  363.272712 2.816000 
363.272712 2.816000  368.471604 2.816000 
368.471604 2.816000  373.463047 2.816000 
373.463047 2.816000  378.475243 2.816000 
378.475243 2.816000  383.606015 2.816000 
383.606015 2.816000  388.881336 2.816000 
388.881336 2.816000  393.764456 2.816000 
393.764456 2.816000  398.432891 2.816000 
398.432891 2.816000  403.724141 2.816000 
403.724141 2.816000  408.771799 2.816000 
408.771799 2.816000  413.766935 2.816000 
